,stop_name,type,in_lines,location,identifier,previous_in_lines,stop_description
579,Kurfürstendamm Ecke Konstanzer Strasse,bus,['A1'],"52.500599097108285, 13.31304940813286+52.500616418341856, 13.313034562695215",nan,"A1+ A74,A1+ A1",Kurfürstendamm Ecke Konstanzer Strasse + Kurfürstendamm Ecke Konstanzer Strasse+ nan
580,Kurfürstendamm Ecke Wilmersdorferstrasse,strassenbahn,"['44', '60']",,,,
581,Kurfürstenstr.,u-bahn,['B I'],"52.5,13.361944444444",Q690203,"B I,B II+ B II,B I+ A I,A II",Kurfürstenstraße metro station+ Kurfürstenstraße metro station+ Kurfürstenstraße metro station
582,Kurfürstenstrasse,u-bahn,['A II'],"52.5,13.361944",Q690203,A II,nan
583,Kurt-Fischer-Platz,bus,['A7'],"52.57973292845757, 13.398330728468228",nan,"A7+ A7+ A7,A7E",Kurt-Fischer-Platz+ Kurt-Fischer-Platz+ Kurt-Fischer-Platz
584,Kurt-Fischer-Platz,strassenbahn,"['22', '46']","52.578668,13.3983016",Q65032974,"46E,46,22+ 46,22+ 46,22",Grabbeallee/Pastor-Niemöller-Platz+ Grabbeallee/Pastor-Niemöller-Platz+ Grabbeallee/Pastor-Niemöller-Platz
585,Kurt-Schuhmacher-Platz,strassenbahn,"['41', '68', '25']",,,,
586,Kurt-Schumacher-Platz,bus,['A21'],"52.563438249109005, 13.32713028618972",nan,A21+ A21+ A21,Kurt-Schumacher-Platz+ Kurt-Schumacher-Platz+ Kurt-Schumacher-Platz
587,Kurt-Schumacher-Platz,strassenbahn,"['28', '29']",,,,
588,Kurt-Schumacher-Platz,u-bahn,['C I'],"52.563555555556,13.326572222222",Q555916,"C I,C II+ C I+ C I",Kurt-Schumacher-Platz+ Kurt-Schumacher-Platz+ Kurt-Schumacher-Platz
589,KÃ¶penick,s-bahn,['KBS 102'],,,,
590,Köllnische Heide,s-bahn,['KBS 100a'],"52.4694,13.4675",Q800505,KBS 100a+ KBS 100a+ KBS 100k,Köllnische Heide station+ Köllnische Heide station+ Köllnische Heide station
591,Köllnischer Platz,strassenbahn,"['84', '86']","52.4447189,13.5686225",Q66363379,"86,84+ 84,86",Köllnischer Platz+ Köllnischer Platz
592,Königin-Elisabeth-Strasse Ecke Kaiserdamm,strassenbahn,['60'],,,,
593,Königin-Luise-Strasse Ecke Spandauer Damm,strassenbahn,['54'],,,,
594,"Königin-Luise-Strasse, Dahlem-Dorf",bus,['A10'],,,,
595,Königs Wusterhausen,s-bahn,['KBS 103'],"52.2966,13.6311",Q178002,KBS 103+ KBS 103+ KBS 103,Königs Wusterhausen station+ Königs Wusterhausen station+ Königs Wusterhausen station
596,Königsheideweg,strassenbahn,['91'],,,,
597,Königstor,bus,"['A9', 'O40', 'O30']","52.52520269485428, 13.419834994127731",nan,"O40,A9,O30,A57+ O40,A57,A9+ A57,A9,O40,O30",Königstor+ Königstor+ Königstor
598,Königstor,strassenbahn,['74'],"52.52821600265539, 13.423869016265495",nan,"74,74E+ 74E,74+ 74E,74",Königstor+ Königstor+ Königstor
599,Königstrasse Ecke Am Grossen Wannsee,bus,['A51'],,,,
600,Königstrasse Ecke Bahnhofstrasse,bus,['A6'],,,,
601,Königsweide,strassenbahn,['69'],"52.4467799,13.5066707",Q66236157,"69E,69",Sterndamm/Königsheideweg
602,"Köpenick, Hirtestrasse",strassenbahn,['82'],,,,
603,"Köpenick, Krankenhaus",bus,['A27'],"52.43861200573594, 13.592411258792163",nan,A27+ A27+ A27,"Köpenick, Krankenhaus+ Köpenick, Krankenhaus+ Köpenick, Krankenhaus"
604,"Köpenick, Krankenhaus",strassenbahn,['95'],"52.4388396,13.5920763",Q66091900,95,Krankenhaus Köpenick/Südseite
605,"Köpenick, Lindenstrasse Ecke Bahnhofstrasse",strassenbahn,['95'],,,,
606,Köpenicker Landstrasse Ecke Baumschulenstrasse,strassenbahn,['87'],"52.46913201072182, 13.491340045687773",nan,87+ 87+ 87,Köpenicker Landstrasse Ecke Baumschulenstrasse+ Köpenicker Landstrasse Ecke Baumschulenstrasse+ Köpenicker Landstrasse Ecke Baumschulenstrasse
607,Köpenicker Strasse,strassenbahn,['84'],"52.420483475304536, 13.538745338445915",nan,"47,84+ 47,84",Köpenicker Strasse+ Köpenicker Strasse
608,Köpenicker Strasse Ecke Adalbertstrasse,strassenbahn,['11'],"52.50851870094253, 13.425367474591651",nan,11,Köpenicker Strasse Ecke Adalbertstrasse
609,Köpenicker landstrasse,strassenbahn,['95'],"52.464462017739535, 13.49806222885837",nan,95,Köpenicker landstrasse Ecke Schnellstrasse
610,Küstriner Platz,bus,"['O40', 'O30']","52.51324778107561, 13.439333192026231",nan,"O30,O40+ O40,O30",nan+ nan
611,Landsberger Chaussee,strassenbahn,['3'],,,,
612,Lange Strasse Ecke Lorenzstrasse,bus,['A11'],,,,
613,Lankwitz,s-bahn,['KBS 106'],"52.4386,13.3417",Q800481,KBS 106+ KBS 106+ KBS 100d,Lankwitz station+ Lankwitz station+ Lankwitz station
614,"Lankwitz, Kirche",bus,"['A32 (Obus)', 'A2']","52.43629186979271, 13.345745387354132",nan,"A2,A32+ A32,A2+ A81,A2,A83,A32","Lankwitz, Kirche+ Lankwitz, Kirche+ Lankwitz, Kirche"
615,"Lankwitz, Kirche",strassenbahn,['96'],"52.43629411008752, 13.34577793920493",nan,96+ 96+ 96,"Lankwitz, Kirche+ Lankwitz, Kirche+ Lankwitz, Kirche"
616,"Lankwitz, Trippsteinstrasse",bus,['A2'],,,,
617,Lauterplatz,strassenbahn,['73'],"52.475528954378376, 13.340160154844037",nan,"74,73+ 73,74",Lauterplatz+ Lauterplatz
618,Lehnitz,s-bahn,['KBS 104'],"52.7411,13.2635",Q4258498,KBS 104+ KBS 104+ KBS 104,Lehnitz station+ Lehnitz station+ Lehnitz station
619,Lehrter Stadtbahnhof,s-bahn,"['KBS 102', 'KBS 101', 'KBS 103']","52.5253,13.3694",Q821299,"KBS 102,KBS 103,KBS 101+ KBS 101,KBS 102+ KBS 100h,KBS 100g",Berlin Lehrter Stadtbahnhof+ Berlin Lehrter Stadtbahnhof+ Berlin Lehrter Stadtbahnhof
620,Leibnizstrasse Ecke Berlinerstrasse,strassenbahn,['54'],,,,
621,Leibnizstrasse Ecke Kantstrasse,strassenbahn,['75'],,,,
622,Leinbnizstrasse Ecke Kurfürstendamm,bus,['A19'],,,,
623,Leinestr.,u-bahn,['D'],"52.472777777778,13.428333333333",Q668563,D+ D+ D,Leinestraße+ Leinestraße+ Leinestraße
624,Leninallee,s-bahn,"['KBS 100', 'KBS 103a', 'KBS 100c', 'KBS 100b']","52.5295,13.4548",Q800507,"KBS 100,KBS 100c,KBS 103a,KBS 100b+ KBS 103a,KBS 106+ KBS 106a,KBS 104,KBS 106",Berlin Landsberger Allee station+ Berlin Landsberger Allee station+ Berlin Landsberger Allee station
625,Leninallee,strassenbahn,"['13', '4']","52.5259343,13.4462368",Q65553230,"4,13+ 13,4+ 4,13",Landsberger Allee/Petersburger Straße+ Landsberger Allee/Petersburger Straße+ Landsberger Allee/Petersburger Straße
626,Leninallee Ecke Dimitroffstrasse,bus,"['A41', 'O30']",,,,
627,Leninallee Ecke Dimitroffstrasse,strassenbahn,"['69', '64']",,,,
628,"Leninallee, Kleine Frankfurterstrasse",strassenbahn,['1'],,,,
629,Leninplatz,bus,"['AN', 'O40']","52.523238998562235, 13.433594583798834",nan,O40+ O40+ O40,Leninplatz+ Leninplatz+ Leninplatz
630,Leninplatz,strassenbahn,"['1', '63', '69', '64']","52.5232658,13.4326457",Q65553105,"1,63,69,64+ 64,63,1+ 1,63,69,64",Platz der Vereinten Nationen+ Platz der Vereinten Nationen+ Platz der Vereinten Nationen
631,Leonorenstrasse,bus,['A17'],"52.444367159567626, 13.338879863390057+52.44442573429372, 13.338912596810317",nan,"A2+ A32,A17",Leonorenstrasse Ecke Siemensstrasse+ nan
632,Leopoldplatz,u-bahn,['C I'],"52.5465,13.3591",Q1960809,"C I,C II+ C I+ G,C I",Leopoldplatz metro station+ Leopoldplatz metro station+ Leopoldplatz metro station
633,"Lichtefelde, Finckensteinallee",strassenbahn,['74'],,,,
634,Lichtenberg,s-bahn,['KBS 101'],"52.5106,13.4964",Q634247,KBS 101+ KBS 101+ KBS 101,Berlin-Lichtenberg station+ Berlin-Lichtenberg station+ Berlin-Lichtenberg station
635,Lichtenrade,s-bahn,['KBS 105'],"52.3876,13.3963",Q6543354,KBS 105+ KBS 105+ KBS 100c,Lichtenrade station+ Lichtenrade station+ Lichtenrade station
636,Lichtenrader Damm Ecke Buckower Chaussee,bus,['A52'],,,,
637,Lichterfelde Ost,s-bahn,['KBS 106'],"52.43,13.3289",Q111311299,KBS 106+ KBS 106+ KBS 100d,S-Bahnhof Berlin Lichterfelde-Ost+ S-Bahnhof Berlin Lichterfelde-Ost+ S-Bahnhof Berlin Lichterfelde-Ost
638,Lichterfelde Süd,s-bahn,['KBS 106'],"52.41,13.3086",Q800482,KBS 106+ KBS 106+ KBS 100d,Lichterfelde Süd station+ Lichterfelde Süd station+ Lichterfelde Süd station
639,Lichterfelde West,s-bahn,['KBS 104'],"52.4433,13.2947",Q111327103,KBS 104+ KBS 104+ KBS 100e,S-Bahnhof Berlin Lichterfelde West+ S-Bahnhof Berlin Lichterfelde West+ S-Bahnhof Berlin Lichterfelde West
640,"Lichterfelde, Goerzallee",strassenbahn,['77'],,,,
641,"Lichterfelde, Osteweg",bus,['A3E'],,,,
642,"Lichterfelde, Saaleckplatz",bus,['A17'],,,,
643,"Lichterfelde, Süd, Lindenstrasse",bus,['A1'],,,,
644,"Lichterfelde-Süd, Schwelmerstrasse",strassenbahn,['96'],,,,
645,Lindenberg,bus,['AL'],"52.602597712625055, 13.5250306401055",nan,AL+ AL+ AL,Lindenberg+ Lindenberg+ Lindenberg
646,Lindenberger Weg,bus,['A42'],"52.63267168488251, 13.500299102148412",nan,A42,Lindenberger Weg Ecke Karower Chaussee
647,Lindenhof Eythstrasse,strassenbahn,['60'],,,,
648,Lindenstrasse,strassenbahn,['78'],"52.50703628824205, 13.398245194666595",nan,99+ 96+ 96,Lindenstrasse Ecke Oranienstrasse+ Lindenstrasse Ecke Oranienstrasse+ Lindenstrasse Ecke Oranienstrasse
649,Lindenstrasse Ecke Bahnhofstrasse,strassenbahn,"['84', '82', '83', '86']","52.4505094,13.572684",Q66095701,"83,86,84+ 83,86,84",Bahnhofstraße/Lindenstraße+ nan
650,Lindenstrasse Ecke Berlinerstrasse,strassenbahn,['96'],,,,
651,Lindenstrasse Ecke Waltersdorferstrasse,bus,['A38'],,,,
652,"Lindenstrasse, Jerusalemer Kirche",strassenbahn,['99'],,,,
653,Lindenweg Ecke Roedernallee,bus,['A14'],,,,
654,Loewenhardtdamm Ecke Boelckestrasse,bus,['A28'],,,,
655,"Londoner Strasse, Strassenbahnhof",strassenbahn,['25'],,,,
656,Londonerstrasse Ecke Müllerstrasse,strassenbahn,"['68', '28', '29']",,,,
657,Luisenplatz,bus,['A21'],"52.52005408723936, 13.2995133852506",nan,"A65,A21,AS1,A62+ A65,A21,A62,AS1+ A62,A87,A89,A21,AS1s",Luisenplatz+ Luisenplatz+ Luisenplatz
658,Luisenplatz,strassenbahn,"['3', '55', '54']","52.51951940474329, 13.300024347605849",nan,"55,53,54+ 53,3,54,55+ 54,53,55",Luisenplatz+ Luisenplatz+ Luisenplatz
659,Luxemburgplatz,u-bahn,['A I'],"52.528333333333,13.410277777778",Q658790,"A I,A II+ A+ A",Rosa-Luxemburg-Platz station+ Rosa-Luxemburg-Platz station+ Rosa-Luxemburg-Platz station
660,"Lübars, Alt-Lübars",bus,['A20'],,,,
661,Lützowplatz,bus,"['A24', 'A16']","52.505029017314186, 13.351822867208506",nan,"A24,A69,A16+ A69,A16,A24+ A24,A69,A16",Lützowplatz+ Lützowplatz+ Lützowplatz
662,Lützowplatz Ecke Lützowstrasse,bus,['A29'],,,,
663,Lützowstrasse Ecke Potdamerstrasse,strassenbahn,['73'],,,,
664,Lützowstrasse Ecke Potsdamerstrasse,bus,['A48'],,,,
665,Machandelweg Ecke Charlottenburger Chaussee,bus,['A5'],,,,
666,Machnower Schleuse,strassenbahn,['96'],"52.39513316459733, 13.20831380290797",nan,96,Machnower Schleuse
667,Magdalenenstr.,u-bahn,['E'],"52.5125,13.486388888889",Q473901,E+ E+ E,Magdalenenstraße+ Magdalenenstraße+ Magdalenenstraße
668,Magistratsweg Ecke Brunsbütteler Damm,bus,['A31'],"52.53308685678349, 13.157955808881047",nan,A80,nan
669,Mahlow,s-bahn,['KBS 105'],"52.3602,13.4085",Q2641431,KBS 105+ KBS 105,Mahlow station+ Mahlow station
670,Mahlsdorf,s-bahn,['KBS 101'],"52.5121,13.6106",Q800484,KBS 101+ KBS 101+ KBS 101,Mahlsdorf railway station+ Mahlsdorf railway station+ Mahlsdorf railway station
671,"Mahlsdorf-Süd, Hubertus",strassenbahn,"['83', '86']","52.4741663,13.5991443",Q66368466,"82,86+ 86,82+ 86,82",Mahlsdorf-Süd+ Mahlsdorf-Süd+ Mahlsdorf-Süd
672,"Malchow, Dorfstrasse",bus,"['A46', 'AL']","52.580462270708544, 13.482797576255583",nan,"A46,AL+ AL,A46+ AL,A46","Malchow, Dorfstrasse+ Malchow, Dorfstrasse+ Malchow, Dorfstrasse"
673,Malchower Weg,bus,['A46'],"52.56152031238405, 13.500485897507804",nan,A46+ A46+ A46,Malchower Weg Ecke Falkenberger Chaussee+ Malchower Weg Ecke Falkenberger Chaussee+ Malchower Weg Ecke Falkenberger Chaussee
674,Manteuffelstrasse Ecke Köpenicker Strasse,bus,['A28'],,,,
675,Marchandstrasse/Lankwitzer Ring,bus,['A32 (Obus)'],,,,
676,Marchlewskistr.,u-bahn,['E'],"52.516794444444,13.444991666667",Q551768,E+ E+ E,Weberwiese+ Weberwiese+ Weberwiese
677,Mariendorf,s-bahn,['KBS 105'],"52.4478,13.3609",Q800497,KBS 105+ KBS 105+ KBS 100c,Attilastraße station+ Attilastraße station+ Attilastraße station
678,"Mariendorf, Kaiserstrasse Ecke Mariendorfer Damm",bus,['A33 (Obus)'],,,,
679,Mariendorfer Allee,strassenbahn,['27'],"52.44417698631804, 13.433567533504721",nan,27,Mariendorfer Allee
680,Mariendorfer Damm Ecke Alt-Mariendorf,strassenbahn,"['15', '98']","52.4401803123353, 13.38732780334823",nan,98,Mariendorfer Damm Ecke Alt-Mariendorf
681,Mariendorfer Friedhof,strassenbahn,['15'],"52.44953069256824, 13.404755931664896",nan,15+ 15+ 15,Mariendorfer Friedhof+ Mariendorfer Friedhof+ Mariendorfer Friedhof
682,Marienfelde,s-bahn,['KBS 105'],"52.4242,13.3747",Q800485,KBS 105+ KBS 105+ KBS 100c,Marienfelde station+ Marienfelde station+ Marienfelde station
683,Marienfelder Allee Ecke Lankwitzstrasse,bus,['A32 (Obus)'],,,,
684,Marienfelder Chaussee,strassenbahn,['99'],"52.4146041420917, 13.40113672565082",nan,99,Marienfelder Chaussee Ecke Mariendorfer Damm
685,Marienfelder Strasse,strassenbahn,['99'],"52.392463281396054, 13.406662016554435",nan,99,Marienfelder Strasse Ecke Lichtenrader Damm
686,Marienstrasse Ecke Wilhelmstrasse,bus,['A11'],,,,
687,Markgrafendamm,bus,['A82P'],"52.49919969372071, 13.465742293248686",nan,A82P+ A82P+ 82P,Markgrafendamm+ Markgrafendamm+ Markgrafendamm
688,Markgrafendamm,strassenbahn,['82'],,,,
689,Marktplatz,strassenbahn,['84'],"52.43777454049099, 13.54773332680887",nan,84,Marktplatz Adlershof
690,Martin-Luther-Strasse,strassenbahn,['3'],"52.488858993840374, 13.344921966484465",nan,"3,60",Martin-Luther-Strasse
691,Martin-Luther-Strasse Ecke Grunewaldstrasse,strassenbahn,['60'],,,,
692,Martin-Luther-Strasse Ecke Motzstrasse,bus,['A16'],,,,
693,Marx-Engels-Platz,s-bahn,"['KBS 102', 'KBS 101', 'KBS 103']","52.5226,13.4022",Q689312,"KBS 102,KBS 103,KBS 101+ KBS 101,KBS 103,KBS 102+ KBS 102,KBS 101,KBS 103,KBS 103a",Berlin Hackescher Markt station+ Berlin Hackescher Markt station+ Berlin Hackescher Markt station
694,"Marzahn, Bürknersfelde",bus,['A41'],,,,
695,"Marzahn, Pekrunstrasse",bus,['A43'],,,,
696,Masurenallee Ecke Messedamm,bus,['A4'],,,,
697,Mehringdamm,strassenbahn,"['3', '2']","52.49298792323627, 13.387950331490586",nan,"2,3",Mehringdamm
698,Mehringdamm,u-bahn,"['C I', 'C II']","52.493888888889,13.388333333333",Q657905,"C I,C II+ C II,C I+ C I,C II",Mehringdamm+ Mehringdamm+ Mehringdamm
699,Mehringdamm Ecke Großbeerenstrasse,bus,['A28'],,,,
700,Mehringplatz,strassenbahn,['99'],"52.4979249057416, 13.39108106831653",nan,"99+ 95,96+ 96,95",Mehringplatz+ Mehringplatz+ Mehringplatz
701,Mehringplatz (Hallesches Tor),strassenbahn,['98'],"52.4979249057416, 13.39108106831653",nan,98,Mehringplatz (Hallesches Tor)
702,Memhardtstrasse Ecke Liebnkenchstrasse,strassenbahn,['22'],,,,
703,Merkurstrasse Ecke Schulzendorferstrasse,bus,['A38'],,,,
704,Messedamm,strassenbahn,['75'],"52.50641938570246, 13.280392436943686",nan,"76,75+ 75,76+ 75,76",Messedamm+ Messedamm+ Messedamm
705,Mirbachplatz,bus,['A45'],,,,
706,"Moabit, Waldstrasse",bus,['A1'],,,,
707,"Moabit, Wiebestrasse Strassenbahnhof",bus,['A24'],,,,
708,"Moabit, Zwinglistrasse",strassenbahn,['23'],,,,
709,Molkenmarkt,strassenbahn,"['74', '82', '72']","52.51679321421663, 13.409330619020574",nan,"72,74E,74+ 74,72",nan+ nan
710,Monumentenstrasse Ecke Katzbachstrasse,bus,['A28'],,,,
711,Moritzplatz,u-bahn,['D'],"52.503611111111,13.410833333333",Q374225,D+ D+ D,Moritzplatz station+ Moritzplatz station+ Moritzplatz station
712,Märkisches Museum,u-bahn,['A I'],"52.511944444444,13.408888888889",Q657871,"A I,A II+ A+ A",Märkisches Museum station+ Märkisches Museum station+ Märkisches Museum station
713,Möckernbrücke,u-bahn,"['B I', 'A II']","52.499166666667,13.382777777778",Q704716,"B I,B II+ A II,B II,B I+ A II",Möckernbrücke U-Bahn station+ Möckernbrücke U-Bahn station+ Möckernbrücke U-Bahn station
714,Müggelseedamm,strassenbahn,['87'],,,,
715,Mühlenstrasse,strassenbahn,"['4', '3']","52.508543937506005, 13.43489757970717",nan,"4,3",Mühlenstrasse
716,Müllerstrasse Ecke Schulstrasse,strassenbahn,"['28', '29']",,,,
717,Münsterlandstrasse,bus,['O30'],,,,
718,Neanderstr.,u-bahn,['D'],"52.510833333333,13.416388888889",Q663204,D,Heinrich-Heine-Straße station
719,Nettelbeckplatz,strassenbahn,"['35', '23', '68']","52.54423653105294, 13.369853072459598",nan,35,Nettelbeckplatz
720,Neu-Westend,u-bahn,['A I'],"52.515555555556,13.261111111111",Q656431,B I+ B I,Neu-Westend+ Neu-Westend
721,Neue Bahnhofstrasse,bus,['O30'],,,,
722,Neuenhagen (b Bln),s-bahn,['KBS 101'],"52.5208,13.7003",Q7001614,KBS 101+ KBS 101+ KBS 101,Neuenhagen station+ Neuenhagen station+ Neuenhagen station
723,Neukladowerallee Ecke Kladower Damm,bus,"['A35', 'A34']",,,,
724,Neukölln,s-bahn,"['KBS 100', 'KBS 100a']","52.469166666667,13.441666666667",Q111325412,"KBS 100,KBS 100a+ KBS 100a,KBS 100+ KBS 100,KBS 100k",S-Bahnhof Berlin Neukölln+ S-Bahnhof Berlin Neukölln+ S-Bahnhof Berlin Neukölln
725,Neukölln (SÃ¼dring),u-bahn,['C I'],,,,
726,"Neukölln, Hermannplatz",strassenbahn,"['27', '3']",,,,
727,"Neukölln, Schulenburgpark",strassenbahn,['94'],,,,
728,Neuköllnerstrasse Ecke Köpenickerstrasse,bus,['A52'],,,,
729,"Niederschönhausen, Schillerstrasse",strassenbahn,['46'],"52.5923051,13.41088",Q65032581,46+ 46,nan+ nan
730,Nikolassee,s-bahn,"['KBS 102', 'KBS 104']","52.4317,13.1933",Q637052,"KBS 102,KBS 104+ KBS 104,KBS 102+ KBS 100h,KBS 100e",Berlin-Nikolassee station+ Berlin-Nikolassee station+ Berlin-Nikolassee station
731,Nikolskoer Weg,bus,['A6'],"52.41405938531216, 13.109270752484141",nan,A6+ A6+ A6,Nikolskoer Weg Ecke Königstrasse+ Nikolskoer Weg Ecke Königstrasse+ Nikolskoer Weg Ecke Königstrasse
732,Nollendorfplatz,bus,['A19'],"52.49968843634292, 13.353086438468269",nan,"A19+ A19+ A16,A19",Nollendorfplatz+ Nollendorfplatz+ Nollendorfplatz
733,Nollendorfplatz,strassenbahn,['2'],"52.49974136660471, 13.352878927585127",nan,"55,53,54+ 55",Nollendorfplatz+ Nollendorfplatz
734,Nollendorfplatz,u-bahn,"['B II', 'B I', 'A I', 'A II']","52.499166666667,13.353888888889",Q571039,"B I,B II,A I,A II,B III+ A I,B I,A II,B II,B III+ A I,A II,B I",Nollendorfplatz metro station+ Nollendorfplatz metro station+ Nollendorfplatz metro station
735,"Nollendorfplatz, Einemstrasse",bus,['A16'],,,,
736,Nordbahnhof,s-bahn,"['KBS 106', 'KBS 105', 'KBS 104']","52.5319,13.3878",Q673721,"KBS 106,KBS 105,KBS 104",Berlin Nordbahnhof
737,Nordbahnhof,u-bahn,['C I'],"52.531111111111,13.3825",Q554399,"C I,C II",Naturkundemuseum metro station
738,"Nordend, Dietzgenstrasse",strassenbahn,['46'],,,,
739,"Nordend, Schillerstrasse",bus,['A7'],,,,
740,Nordendstrasse,strassenbahn,['22'],"52.588534,13.3882952",Q65428345,22+ 22+ 22,Nordendstraße+ Nordendstraße+ Nordendstraße
741,NÃ¶ldnerplatz,s-bahn,['KBS 101'],,,,
742,Oberlandstrasse Ecke Germaniastrasse,strassenbahn,['6'],,,,
743,Oberschöneweide Ecke Wilhelminenhofstrasse,strassenbahn,['69'],,,,
744,"Oberschöneweide, Parkstrasse",strassenbahn,['82'],,,,
745,Oberspree,s-bahn,['KBS 103a'],"52.4525,13.5382",Q15192700,KBS 103a+ KBS 103a+ KBS 106,Oberspree station+ Oberspree station+ Oberspree station
746,Oberspree,strassenbahn,['92'],,,,
747,Oderberger Strasse,strassenbahn,"['13', '4']","52.54058395613876, 13.404619006480333",nan,"4,13",Oderberger Strasse
748,Oderbruchstrasse,bus,['O41'],"52.52965617389457, 13.461022889581898",nan,O41,Oderbruchstrasse Ecke Landsberger Allee
749,Olympia-Stadion,u-bahn,['A I'],"52.517222222222,13.25",Q656441,B I+ B I,Olympia-Stadion station+ Olympia-Stadion station
750,Onkel Toms Hütte,u-bahn,['A II'],"52.450277777778,13.253333333333",Q389214,"B II,A II+ A II,B II+ A II",Onkel Toms Hütte metro station+ Onkel Toms Hütte metro station+ Onkel Toms Hütte metro station
751,Oranienburg,s-bahn,['KBS 104'],"52.7536,13.2496",Q2341669,KBS 104+ KBS 104+ KBS 104,Oranienburg station+ Oranienburg station+ Oranienburg station
752,Oranienburger Str.,s-bahn,"['KBS 106', 'KBS 105', 'KBS 104']","52.525,13.3929",Q480249,"KBS 106,KBS 105,KBS 104",Berlin Oranienburger Straße station
753,Oranienburger Strasse Ecke Holzhauserstrasse,bus,['A21'],,,,
754,Oranienburger Tor,bus,"['A9', 'O40']","52.52716314203455, 13.38710905184874",nan,"O40+ O40,A9+ A9,O40,A59","Oranienburger Tor, Hannoversche Strasse/Torstrasse+ Oranienburger Tor, Hannoversche Strasse/Torstrasse+ Oranienburger Tor, Hannoversche Strasse/Torstrasse"
755,Oranienburger Tor,strassenbahn,"['46', '11', '70', '69', '1']","52.5256031,13.3872745",Q65095375,"70,69,46+ 46,70,11,1+ 11,1,70,46,69",U Oranienburger Tor+ U Oranienburger Tor+ U Oranienburger Tor
756,Oranienburger Tor,u-bahn,['C I'],"52.524886111111,13.387477777778",Q571485,"C I,C II",Oranienburger Tor metro station
757,Oranienburgerstrasse Ecke Alt-Wittenau,bus,"['A12', 'A12S', 'A14']",,,,
758,Oraniendamm Ecke Waidmannslusterdamm,bus,['A20'],,,,
759,"Oranienplatz, Dresdenerstrasse",strassenbahn,['94'],,,,
760,Orankestrasse,strassenbahn,['64'],,,,
761,Oskar-Helene-Heim,u-bahn,['A II'],"52.450277777778,13.269722222222",Q681336,"B II,A II+ A II,B II+ A II",Oskar-Helene-Heim metro station+ Oskar-Helene-Heim metro station+ Oskar-Helene-Heim metro station
762,Oskarplatz,strassenbahn,"['3', '35']",,,,
763,Osloer Strasse Ecke Prinzenallee,strassenbahn,['23'],,,,
764,Osloerstrasse Ecke Kolonie-Drontheim,strassenbahn,['36'],,,,
765,Osloerstrasse Ecke Prinzenallee,strassenbahn,['24'],,,,
766,Osloerstrasse Ecke Schwedenstrasse,bus,['A14'],"52.556656015402865, 13.373862995391455",nan,A79,nan
767,Osloerstrasse Ecke Schwedenstrasse,strassenbahn,['41'],,,,
768,Osnabrückerstrasse Ecke Tauroggenerstrasse,strassenbahn,['3'],,,,
769,Ossietzkyplatz,bus,['A7'],"52.58150700684141, 13.404249587640239",nan,A7,Ossietzkyplatz
770,Ossietzkyplatz,strassenbahn,['46'],"52.58100580136794, 13.404014807678767",nan,"46E,46+ 46+ 46",Ossietzkyplatz+ Ossietzkyplatz+ Ossietzkyplatz
771,Ostbahnhof,bus,['O40'],"52.50976670730252, 13.43372198235041",nan,"O40+ Flughafen Schönefeld <> Strausberger Platz,O40+ O40",Ostbahnhof+ Ostbahnhof+ Ostbahnhof
772,Ostbahnhof,s-bahn,"['KBS 102', 'KBS 101', 'KBS 103']","52.51,13.4347",Q111325075,"KBS 102,KBS 103,KBS 101+ KBS 101,KBS 103,KBS 102+ KBS 101,KBS 102,KBS 103,KBS 103a,KBS 104",S-Bahnhof Berlin Ostbahnhof+ S-Bahnhof Berlin Ostbahnhof+ S-Bahnhof Berlin Ostbahnhof
773,Ostbahnhof,strassenbahn,['82'],"52.509107635417394, 13.43550619008533",nan,"82+ 82,1+ 1,82",Ostbahnhof+ Ostbahnhof+ Ostbahnhof
774,Ostkreuz,s-bahn,"['KBS 100', 'KBS 103', 'KBS 103a', 'KBS 100c', 'KBS 102', 'KBS 101', 'KBS 100b']","52.5031,13.4689",Q111251530,"KBS 103,KBS 100,KBS 102,KBS 100c,KBS 103a,KBS 100b,KBS 101+ KBS 103a,KBS 106,KBS 101,KBS 103,KBS 102+ KBS 106a,KBS 101,KBS 102,KBS 103,KBS 103a,KBS 104,KBS 106",S-Bahnhof Ostkreuz+ S-Bahnhof Ostkreuz+ S-Bahnhof Ostkreuz
775,Ostseestrasse Ecke Prenzlauerallee,bus,['A42'],,,,
776,Pacelliallee/Thielallee,strassenbahn,['40'],,,,
777,Pallasstrasse,strassenbahn,['74'],,,,
778,Pallasstrasse Ecke Potsdamerstrasse,strassenbahn,['88'],,,,
779,Pankow,s-bahn,"['KBS 106', 'KBS 100b']","52.5667,13.4111",Q111273850,"KBS 106,KBS 100b+ KBS 106+ KBS 104,KBS 106",S-Bahnhof Pankow+ S-Bahnhof Pankow+ S-Bahnhof Pankow
780,Pankow (Vinetastr.),u-bahn,['A I'],"52.559166666667,13.413333333333",Q570906,"A I,A II+ A+ A",Vinetastraße metro station+ Vinetastraße metro station+ Vinetastraße metro station
781,"Pankow, Kirche",strassenbahn,"['22', '49', '46']","52.5706452,13.4103115",Q65055066,"46E,49,46,22+ 49,22+ 46,49,22",Pankow Kirche+ Pankow Kirche+ Pankow Kirche
