,stop_name,type,in_lines,location,identifier,previous_in_lines,stop_description
0,Achtermannstrasse,bus,{'52'},"52.57652468032656, 13.418517187666131",nan,['52'],
1,Adalbertstrasse,bus,"{'78', '78E'}","52.50548699996121, 13.42221404498021",nan,"['78', '75', '78E']",
2,Adamstrasse,bus,"{'97', '13', '35', '34'}",,,,
3,Adamstrasse/Wilhelmstrasse,bus,{'92'},,,,
4,Adenauer Platz,u-bahn,{'7'},,,,
5,Adlershof,s-bahn,"{'141', '115', '140', '110'}",,,,
6,Adolf-Martens-Strasse,bus,{'11'},"52.4439303939079, 13.288858198599703",nan,['11'],
7,Adolf-Scheidt-Platz/Krankenhaus,bus,{'96'},"52.47818518185836, 13.37828632745728",nan,['96'],
8,Afrikanische Strasse,bus,"{'89', '65'}",,,,
9,Afrikanische Strasse,u-bahn,{'6'},,,,
10,Ahrensdorfer Strasse,bus,{'52'},,,,
11,"Ahrensfelde, Kirche",bus,{'41'},"52.57532251281871, 13.576456279814597",nan,['41'],
12,Akademie der Wissenschaften,bus,{'51E'},,,,
13,Albertstrasse,bus,{'48'},"52.4844490887776, 13.352821218973295",nan,['48'],
14,Alboinplatz,bus,{'74'},,,,
15,Alboinstrasse,bus,"{'74', '73', '68', '25', '65'}",,,,
16,Albrechtstrasse,bus,"{'96', '84', '68', '2', '17', '81', '30', '83'}",,,,
17,Alexanderplatz,bus,"{'78', '9', '78E'}","52.5219449,13.4143847",nan,"['78', '9', '78E', '112']",
18,Alexanderplatz,s-bahn,"{'143', '100', '115', '105', '110'}",,,,
19,Alexanderplatz,u-bahn,"{'A', 'E'}","52.5214,13.4119",Q17173458,"['E', 'A']",
20,Alexanderstrasse,bus,{'79'},"52.51778540833277, 13.418077932963259",nan,['79'],
21,Alexandrinenstrasse,bus,"{'41', '29'}","52.50514667360263, 13.4052810548807",nan,"['41', '29']",
22,Allee der Kosmonauten,bus,{'53'},"52.54468067619617, 13.56457587733865",nan,['53'],
23,Allee der Kosmonauten,strassenbahn,"{'17', '19'}","52.5259894,13.5186756",Q65683164,"['19', '17']",
24,Alsen-/Fregestrasse,bus,"{'76', '2'}",,,,
25,Alsen-/Fregstrasse,bus,{'81'},"52.46374242546418, 13.331639020201665",nan,['81'],
26,Alt-Blankenburg,bus,"{'42', '31'}","52.59317785157442, 13.454731457303565",nan,"['42', '31']",
27,Alt-Buckow,bus,{'91'},,,,
28,Alt-Heiligensee,bus,"{'14E', '13', '14'}","52.60510283029124, 13.209634214081166",nan,"['14E', '13', '14']",
29,Alt-Karow,bus,"{'42', '31'}","52.60931228539711, 13.481265848599735",nan,"['42', '31']",
30,Alt-Kaulsdorf,bus,{'27'},,,,
31,Alt-Lankwitz,bus,{'81'},"52.43848298401557, 13.354194783337245",nan,['81'],
32,"Alt-Lankwitz, Dorfaue",bus,{'81'},"52.43908382575332, 13.354417745001864",nan,['81'],
33,Alt-Lankwitz/Krankenhaus,bus,{'96'},"52.43730490015878, 13.358440903360284",nan,['96'],
34,Alt-Lichtenrade,bus,"{'79', '30'}","52.39426173436838, 13.41108129819545",nan,"['30', '79']",
35,Alt-Mahlsdorf,strassenbahn,{'83'},"52.5051992,13.6133347",Q66364530,['83'],
36,Alt-Mariendorf,bus,"{'93', '77', '81', '11'}",,,,
37,Alt-Mariendorf,u-bahn,{'6'},"52.4391,13.3877",Q262168,['6'],
38,Alt-Marienfelde,bus,"{'52', '11'}","52.413385082183694, 13.36338063003787",nan,"['11', '52']",
39,Alt-Marzahn,bus,"{'54', '92'}","52.54208620315265, 13.563823392369315",nan,"['92', '54']",
40,Alt-Moabit,bus,"{'24', '1', '90', '16'}",,,,
41,Alt-Müggelheim,bus,{'27'},"52.41018331064196, 13.665897531850348",nan,['27'],
42,Alt-Rudow,bus,{'57'},"52.41770072121206, 13.49572951039219",nan,['57'],
43,Alt-Rüdersdorf,strassenbahn,{'S-Bhf. Friedrichshagen <> Rüdersdorf'},,,,
44,Alt-Stralau,bus,{'34'},"52.49250215076991, 13.477901745330643",nan,['34'],
45,Alt-Tegel/U-Bhf. Tegel,bus,"{'20', '15'}","52.58989357817254, 13.283311087588116",nan,"['15', '20']",
46,Alt-Tempelhof,u-bahn,{'6'},"52.465952777778,13.385897222222",Q559212,['6'],
47,Alt-Wittenau,bus,"{'21', '62', '14'}",,,,
48,"Alt-Wittenau, Kirche",bus,{'15'},"52.591892471479916, 13.3264195185693",nan,['15'],
49,Alte Jakobstrasse,bus,"{'41', '95', '29'}",,,,
50,Altglienicke,s-bahn,"{'115', '140'}",,,,
51,"Altglienicke, Kirche",bus,{'23'},"52.421845729296805, 13.539407702079252",nan,['23'],
52,"Altglienicke, Kirche",strassenbahn,{'84'},"52.421845729296805, 13.539407702079252",nan,['84'],
53,Am Beelitzhof,bus,{'66'},,,,
54,Am Eichenquast,bus,{'91'},,,,
55,Am Falkenberg,strassenbahn,{'84'},"52.41079970042163, 13.570452931545786",nan,['84'],
56,Am Faulen See,strassenbahn,{'70'},,,,
57,Am Friedrichshain,bus,"{'57', '9', '40', '32'}","52.52873150888438, 13.424352760138131",nan,"['9', '32', '57', '40']",
58,Am Graben,bus,{'35'},"52.47903536411806, 13.17933172348599",nan,['35'],
59,Am Großen Wannsee,bus,"{'18', '3', '66'}",,,,
60,Am Heidefriedhof,bus,{'81'},"52.43998235203173, 13.393010546456246",nan,['81'],
61,Am Juliusturm,bus,"{'13', '55'}","52.539578710212595, 13.2054936901799","nan, nan","['55', '13'], ['97']",
62,Am Kiesteich,bus,{'5'},"52.551166212587965, 13.165323363657249",nan,['5'],
63,Am Kleinen Wannsee,bus,{'6'},,,,
64,Am Kupfergraben,strassenbahn,"{'22', '71', '46', '70'}","52.5194208,13.3953839",Q65055027,"['70', '71', '46', '22']",
65,Am Nordgraben,bus,"{'22', '12'}","52.588108073077045, 13.33987637535727",nan,"['12', '22']",
66,Am Nordhafen,bus,"{'90', '83', '70'}",,,,
67,Am Omnibushof,bus,"{'13', '35'}","52.517897245023185, 13.18497677087069",nan,"['13', '35']",
68,Am Pilz,bus,{'15'},"52.64251497264632, 13.300908054411988",nan,['15'],
69,Am Rosenhag,bus,"{'44', '95'}","52.52474356253909, 13.621775828105108",nan,"['44', '95']",
70,Am Rötepfuhl,bus,{'79'},,,,
71,Am Sandwerder,bus,{'66'},,,,
72,Am Steinberg,bus,"{'45', '42', '31'}","52.55648144940878, 13.429306764151775",nan,"['45', '42', '31']",
73,Am Steinberg,strassenbahn,{'71'},"52.5585796,13.4333751",Q65103320,['71'],
74,Am Vierrutenberg,bus,{'20'},"52.613535544271876, 13.343827205969221",nan,['20'],
75,Am Volkspark,bus,{'86'},"52.483222065143515, 13.32036833862448",nan,['86'],
76,Amalienpark,strassenbahn,{'49'},,,,
77,Amalienstrasse,bus,{'96'},"52.430150812046016, 13.334039923561416",nan,['96'],
78,Amfortasweg,bus,{'88'},"52.4458677095568, 13.324594238605897",nan,['88'],
79,Amrumer Strasse,bus,{'16'},,,,
80,Amrumer Strasse,u-bahn,{'9'},,,,
81,Amtgerichtsplatz,bus,{'10'},"52.50682826380543, 13.295178534915353",nan,['10'],
82,Amtsgericht Charlottenburg,bus,{'21'},"52.50571853839105, 13.295347400894903",nan,['21'],
83,An den Achterhöfen,bus,"{'78', '91'}",,,,
84,An der Heilandsweide,bus,"{'32', '11'}","52.41760670857809, 13.366580060034295",nan,"['11', '32']",
85,An der Rehwiese,bus,"{'3', '53'}","52.43422344388058, 13.199161827610604",nan,['53'],
86,An der Urania,bus,{'29'},"52.50313263781954, 13.3499093331407",nan,['29'],
87,Anemonenstrasse,bus,{'68'},"52.44348370546986, 13.593511422511465",nan,['68'],
88,Anhalter Bahnhof,s-bahn,"{'152', '153'}",,,,
89,Annenstrasse,bus,"{'54', '43', '78E'}",,,,
90,Antonplatz,strassenbahn,"{'3', '24', '70', '20', '72'}","52.5484803,13.4517416",Q65548849,"['24', '20', '28', '72', '3', '70']",
91,Arkonaplatz,bus,"{'78', '78E'}","52.53753415367688, 13.401767623579223",nan,"['78', '78E']",
92,Arnikaweg,bus,{'41'},"52.43011081467595, 13.477429437980076",nan,['41'],
93,Arnimstrasse,bus,{'39'},"52.55810653253893, 13.515860697561052",nan,['39'],
94,Aroser Allee,bus,"{'22', '8', '14'}","52.57376245122369, 13.351970705456408+52.57376706520514, 13.35201441269534",nan,"['22', '14']+ ['8']",
95,Artur-Becker-Strasse,bus,"{'54', '30'}","52.532128259520775, 13.441464475643278",nan,"['30', '54']",
96,Artur-Becker-Strasse,strassenbahn,"{'4', '13', '21', '19'}","52.5325286,13.4406868",Q65707391,"['19', '13', '21', '4']",
97,Artur-Becker-Strasse Ecke Michelangelostrasse,bus,{'57'},"52.54132663209953, 13.455252354589401",nan,['57'],
98,Asbestweg,bus,{'78'},,,,
99,Askanierring,bus,"{'63', '34'}","52.545679974269035, 13.194267325495874",nan,['63'],
100,Askanischer Platz,bus,"{'24', '29'}","52.50447796179715, 13.38228227112231",nan,"['24', '75', '29']",
101,Attilaplatz,bus,"{'68', '96', '25'}",,,,
102,Attilastrasse,bus,"{'76', '33'}",,,,
103,Augsburger Strasse,bus,{'82'},,,,
104,Augsburger Strasse,u-bahn,{'2'},,,,
105,Auguste-Viktoria-Allee,bus,{'62'},"52.569268504658915, 13.329801350092811",nan,['62'],
106,Auguste-Viktoria-Krankenhaus,bus,{'25'},"52.4590671738712, 13.348491313406196",nan,['25'],
107,Ausstellungshallen,bus,"{'4', '92'}",,,,
108,Avus-Einfahrt Nikolassee,bus,{'66'},,,,
109,BMW-Maschinenfabrik,bus,{'55'},"52.537251895204555, 13.223205797129593",nan,['55'],
110,BWF Marzahn,strassenbahn,"{'12', '11'}","52.53886802247272, 13.533795479358202",nan,"['11', '12']",
111,Baerwaldstrasse,bus,{'95'},"52.49400261608628, 13.402912697183803",nan,['95'],
112,Bahnhof,bus,"{'361', '362'}",,,,
113,Bahnhofstrasse,strassenbahn,{'82'},,,,
114,Bamberger Strasse,bus,{'82'},,,,
115,Barbarossastrasse,bus,"{'73', '85'}",,,,
116,Barfusstrasse,bus,{'12'},"52.554307201956135, 13.345153941265151",nan,['12'],
117,Barnetstrasse,bus,"{'76E', '76', '82'}",,,,
118,Baumschulenstrasse,bus,{'66'},"52.460823690124585, 13.503654622533428",nan,"['65', '66']",
119,Baumschulenweg,s-bahn,"{'141', '140', '142', '143', '115', '110'}",,,,
120,Baußnernweg,bus,{'52'},"52.40552764373322, 13.356400744655776",nan,['52'],
121,Bayerischer Platz,u-bahn,"{'4', '7'}","52.488333333333,13.340277777778",Q668574,"['7', '4']",
122,Bayernring,bus,{'96'},"52.48253685459361, 13.381049547471969",nan,['96'],
123,Bayreuther Strasse,bus,"{'69', '9'}",,,,
124,Behring-Krankenhaus,bus,{'10'},"52.42410894567823, 13.251764544509987",nan,['10'],
125,Bellevue,s-bahn,{'156'},,,,
126,Belßstrasse,bus,"{'30', '83', '32'}",,,,
127,Bendastrasse,bus,"{'77', '65'}",,,,
128,Bergfelde,s-bahn,{'140'},,,,
129,Berghof,strassenbahn,{'S-Bhf. Friedrichshagen <> Rüdersdorf'},,,,
130,Berghof-Weiche,strassenbahn,{'S-Bhf. Friedrichshagen <> Rüdersdorf'},,,,
131,Bergiusstrasse,bus,{'77'},,,,
132,Bergstrasse,bus,"{'68', '2', '81', '83'}",,,,
133,Bergstrasse/Sternwarte und Planetarium,bus,{'76'},,,,
134,Berkaer Strasse,bus,"{'17', '60'}",,,,
135,Berkaer Strasse/ Elsterplatz,bus,{'50'},,,,
136,Berlichingenstrasse,bus,"{'89', '70'}","52.52781016393892, 13.324880288269696",nan,"['70', '89']",
137,Berliner Strasse,bus,"{'21', '1', '50', '11', '10', '48'}",,,,
138,Berliner Strasse,strassenbahn,{'63'},,,,
139,Berliner Strasse,u-bahn,"{'7', '9'}",,,,
140,Berlinickeplatz,bus,"{'73', '96', '65'}",,,,
141,Bernau,s-bahn,{'141'},,,,
142,Bernauer Strasse,bus,{'90'},,,,
143,Bernauer Strasse Ecke Wolliner Strasse,bus,{'90'},,,,
144,Bernauer Strasse Ecke Wollinger Strasse,bus,{'64'},,,,
145,Berner Strasse,bus,{'84'},,,,
146,Bernhard-Beyer-Strasse,bus,{'18'},"52.391758854827614, 13.13183862470428",nan,['18'],
147,Bersarinplatz,strassenbahn,{'4'},,,,
148,Besarinplatz,strassenbahn,"{'13', '21'}",,,,
149,Besarinstrasse,strassenbahn,{'17'},"52.52639219393025, 13.44755936273526",nan,['17'],
150,Betriebsbhf. Rummelsburg,s-bahn,{'105'},,,,
151,Beusselstrasse,bus,"{'99', '89', '65'}",,,,
152,Bhf. Ahrensfelde,bus,{'41'},"52.571313719653176, 13.566341546222308",nan,['41'],
153,Bhf. Alexanderplatz,bus,{'57'},"52.52074877770386, 13.412147230655155",nan,['57'],
154,Bhf. Frankfurter Allee,strassenbahn,"{'12', '3'}","52.5138037,13.4773772",Q65948557,['3'],
155,Bhf. Friedrichstrasse,bus,"{'78', '59', '57'}",,,,
156,Bhf. Friedrichstrasse,strassenbahn,"{'22', '46', '70'}","52.5192805,13.3884107",Q65095382,"['70', '46', '22']",
157,Bhf. Karlshorst,bus,{'96'},"52.481331,13.5254433",nan,['96'],
158,Bhf. Karlshorst,strassenbahn,"{'17', '19'}","52.481331,13.5254433",Q65952829,"['19', '17']",
159,Bhf. Lichtenberg,bus,"{'8', '54', '30'}","52.51086483639184, 13.499794165236494",nan,"['112', '54', '93', '30', '8']",
160,Bhf. Lichtenberg,strassenbahn,"{'20', '15'}","52.5123603,13.4977547",Q66013733,"['15', '20']",
161,Bhf. Lichtenberg,u-bahn,{'E'},,,,
162,Bhf. Schönefeld,bus,{'36'},"52.38192403313463, 13.511545079208773",nan,['36'],
163,Bhf. Schöneweide,bus,"{'62', '67', '65', '66', '47'}","52.45374952013775, 13.510200397684477",nan,"['47', '62', '65', '66', '67']",
164,Bhf. Schöneweide,s-bahn,"{'141', '115', '140', '110'}",,,,
165,Bhf. Schöneweide,strassenbahn,"{'26', '17', '25'}","52.4553413,13.5110449",Q65950245,"['85', '26', '25', '17']",
166,Bhf. Schönhauser Allee,strassenbahn,"{'49', '46'}","52.5493619,13.4135734",Q65088013,"['49', '22']",
167,Biebricher Strasse,bus,{'91'},,,,
168,Biesdorf,s-bahn,{'100'},,,,
169,"Biesdorf, Elisabethstrasse",strassenbahn,{'18'},,,,
170,"Biesdorf-Süd, Köpenicker Strasse",bus,{'35'},,,,
171,Binger Strasse,bus,{'60'},,,,
172,Birkbuschstrasse,bus,"{'17', '85', '88'}","52.442446070952045, 13.33208709992057+52.452746371165205, 13.319710019070339",nan,"['17']+ ['85', '88']",
173,Birkenstrasse,bus,{'70'},"52.53079718877779, 13.347189131007013",nan,['70'],
174,Birkenstrasse,u-bahn,{'9'},"52.532222222222,13.341388888889",Q555998,['9'],
175,Birkenwerder,s-bahn,{'140'},,,,
176,Bismarckplatz,bus,{'29'},"52.492064537089135, 13.28493897027407",nan,['29'],
177,Bismarckstrasse,bus,"{'76', '21', '1', '32', '68', '2', '17', '30', '81', '33'}",,,,
178,Bismarckstrasse,u-bahn,"{'7', '1'}","52.511388888889,13.305",Q686132,"['1', '7']",
179,Björnsonstrasse,bus,{'33'},"52.465537379031005, 13.313402757322454",nan,['33'],
180,Björnsonstrasse,strassenbahn,"{'22', '3'}","52.5537705,13.4138898",Q65076842,"['22', '3']",
181,Blankenburg,s-bahn,"{'141', '140', '143', '142'}",,,,
182,Blankenburger Strasse,strassenbahn,{'49'},,,,
183,Blankenfelde,bus,{'7'},"52.61834588206829, 13.390559367661176",nan,['7'],
184,Blankenfelder Strasse,strassenbahn,{'49'},,,,
185,Blaschkoallee,bus,"{'41', '91'}",,,,
186,Blaschkoallee,u-bahn,{'7'},"52.451944444444,13.449444444444",Q666911,['7'],
187,Bleibtreustrasse,bus,"{'29', '9', '19'}","52.50162717169989, 13.319466346593028",nan,"['9', '19', '29']",
188,Blissestrasse,bus,{'60'},"52.48376778578, 13.320278052796514",nan,['60'],
189,Blissestrasse,u-bahn,{'7'},"52.486666666667,13.321944444444",Q571397,['7'],
190,Blockdammweg,strassenbahn,{'21'},,,,
191,Blohmstrasse Ecke Wünsdorfer Strasse,bus,{'82'},,,,
192,Blumenstrasse,strassenbahn,{'S-Bhf. Rahnsdorf <> Woltersdorfer Schleuse'},"52.4494503,13.7594534",Q66977546,['S-Bhf. Rahnsdorf <> Woltersdorfer Schleuse'],
193,Blücherstrasse,bus,{'95'},"52.494544810791446, 13.399589946762335",nan,['95'],
194,Boddinstrasse,u-bahn,{'8'},"52.48,13.425277777778",Q819495,['8'],
195,Boelckestrasse,bus,{'28'},"52.480786395990485, 13.377428055833606",nan,['28'],
196,"Bohnsdorf, Kirche",bus,{'36'},"52.39948771402893, 13.555574431978044",nan,['36'],
197,"Bohnsdorf, Waldstrasse",bus,{'38'},"52.389397192754984, 13.570666562153916",nan,['38'],
198,Borgsdorf,s-bahn,{'140'},,,,
199,Bornholmer Strasse,bus,{'89'},,,,
200,Bornholmer Strasse,strassenbahn,"{'49', '22', '3', '46'}",,,,
201,Borsigwerke,u-bahn,{'6'},"52.5819,13.2907",Q525185,['6'],
202,Boschpoler Strasse,bus,"{'54', '43'}",,,,
203,Boschpoler Strasse,strassenbahn,{'18'},,,,
204,Botanischer Garten,bus,{'68'},,,,
205,Boxhagener Strasse,strassenbahn,{'3'},,,,
206,Brandenburgplatz,strassenbahn,"{'84', '25'}","52.4553193,13.5908277",Q66338590,['25'],
207,Braundaustrasse,bus,{'7'},,,,
208,Breite Strasse,bus,"{'68', '9', '32'}",,,,
209,Breite Strasse/Haydnstrasse,bus,{'88'},,,,
210,Breitehornweg/Krankenhaus,bus,"{'35', '34'}","52.47044572189344, 13.169372570939597",nan,"['34', '35']",
211,Breitenbachplatz,bus,{'16'},"52.467219717443385, 13.309473490660878",nan,['16'],
212,Breitenbachplatz,u-bahn,{'2'},"52.466388888889,13.308055555556",Q571339,['2'],
213,Breitenbachstrasse,bus,"{'21', '15'}","52.58199659447502, 13.305445353625542",nan,"['15', '22E', '21']",
214,Breitestrasse,bus,{'30'},"52.45433337627122, 13.328234324102299+52.45434970242913, 13.328273041731025+52.5140675536693, 13.40574007426647",nan,['32']+ ['30']+ ['9'],
215,Breitscheidplatz,bus,"{'69', '9', '60', '19'}","52.504438063129996, 13.33564615707506",nan,"['9', '60', '19', '69']",
216,Breitscheidstrasse,bus,{'7'},"52.63978191539914, 13.317789778141295",nan,['7'],
217,Breitscheidstrasse,strassenbahn,{'S-Bhf. Friedrichshagen <> Rüdersdorf'},,,,
218,Briesener Weg,bus,{'60'},"52.515989948329185, 13.609410940393886",nan,['60'],
219,"Britz, Buschkrug",bus,{'73'},,,,
220,Britz-Süd,bus,{'25'},"52.43697966573562, 13.448134256305682",nan,['25'],
221,Britz-Süd,u-bahn,{'7'},"52.437777777778,13.448055555556",Q571845,['7'],
222,Britz-Süd Gutschmidtstrasse,bus,{'93'},,,,
223,Britzer Damm,bus,"{'73', '25'}",,,,
224,Britzer Strasse,bus,"{'81', '93'}",,,,
225,Bruch,s-bahn,{'141'},,,,
226,Bruchwitzstrasse,bus,"{'96', '81'}","52.437914827364786, 13.348377144075371",nan,"['96', '81']",
227,Brunnenplatz,bus,{'70'},"52.54967231813887, 13.377205988834362",nan,['70'],
228,Brunnenstrasse,bus,"{'99', '78', '78E'}",,,,
229,Brunnenstrasse,strassenbahn,"{'22', '46', '70'}","52.5324542,13.3974236",Q65691740,"['70', '46', '22']",
230,Bruno-Baum-Strasse,bus,"{'54', '43', '95', '92'}",,,,
231,Bruno-Leuschner-Strasse,s-bahn,{'101'},,,,
232,Brunsbütteler Damm,bus,"{'13', '31', '34'}","52.53292762063852, 13.198429555074528+52.53310870663978, 13.157950786711206",nan,"['34', '13']+ ['31']",
233,Brösener Strasse,strassenbahn,{'S-Bhf. Friedrichshagen <> Rüdersdorf'},,,,
234,Brückenstrasse,strassenbahn,{'S-Bhf. Friedrichshagen <> Rüdersdorf'},,,,
235,Buch,s-bahn,{'143'},,,,
236,"Buch, Am Sandhaus",bus,"{'51', '51E'}",,,,
237,"Buch, Hobrechtsfelder Chaussee",bus,{'31'},"52.64858618670595, 13.484683854486553",nan,['31'],
238,"Buch, Zepernicker Strasse",bus,{'42'},,,,
239,"Bucholz, Hauptstrasse",strassenbahn,{'49'},"52.60726996020294, 13.433394005316927",nan,['49'],
240,"Buckow, Alt-Buckow",bus,{'78'},,,,
241,Buckow-Süd,bus,{'91'},,,,
242,Buckower Chaussee,bus,"{'52', '7'}","52.414558044256225, 13.401161035852658",nan,"['7', '52']",
243,Buckower Chaussee,s-bahn,{'152'},,,,
244,Buckower Chaussee/Marienfelder Chaussee,bus,"{'76E', '76'}",,,,
245,Buckower Damm,bus,"{'52', '91', '93'}",,,,
246,Buckower Friedhof,bus,"{'52', '78'}",,,,
247,Budapester Strasse,bus,{'9'},,,,
248,Buddestrasse,bus,{'15'},"52.59011025204419, 13.287457889605605",nan,['15'],
249,Buhrowstrasse,bus,{'33'},"52.44920703499153, 13.353277489535056",nan,['33'],
250,Bundesallee,bus,{'65'},"52.46493052962428, 13.32853185257923",nan,['65'],
251,Bundesplatz,u-bahn,{'9'},"52.478080555556,13.328519444444",Q3647008,['9'],
252,Burgfrauen Strasse,bus,{'12'},,,,
253,Buschkrugallee,bus,{'25'},"52.44537971273351, 13.455058587836387",nan,['25'],
254,Bäkestrasse,bus,{'84'},"52.43526738320262, 13.31322719177085",nan,['84'],
255,Bölschestrasse,strassenbahn,"{'84', '25'}","52.44753754960049, 13.624290215589",nan,['25'],
256,Bötzow-Bahn,bus,{'63'},"52.560824422323606, 13.172066794689416",nan,['63'],
257,Bötzowstrasse,strassenbahn,"{'13', '21', '4'}",,,,
258,Bülowstrasse,bus,"{'84', '83', '48'}",,,,
259,Bürgerpark,bus,"{'55', '50', '33', '7'}","52.56929473750183, 13.400863229040334",nan,"['50', '33', '55', '7']",
260,Bürgerpark,strassenbahn,"{'22', '46'}","52.5714873,13.3984217",Q65055045,"['46', '22']",
261,Bürgerwäldchen,strassenbahn,{'83'},"52.48924332057368, 13.606368760127548",Q66364551,['83'],
262,Bütower Strasse,strassenbahn,{'83'},,,,
263,Bützowstrasse,bus,{'57'},,,,
264,Calandrellistrasse (Stadtbad),bus,{'32'},"52.442592851117794, 13.341275641965193",nan,['32'],
265,Calandrellistrasse/Stadtbad,bus,"{'81', '83'}",,,,
266,"Calandrellistrasse/Stadtbad, Rathaus",bus,{'30'},"52.44257598085535, 13.341282190494303",nan,['30'],
267,Calauer Strasse,bus,"{'22', '64'}",,,,
268,Canovastrasse/Krankenhaus,bus,{'83'},,,,
269,Carl-Schurz-Strasse,bus,{'55'},"52.53953156633325, 13.205576158577",nan,"['55', '99', '13', '34', '56']",
270,Cecilienstrasse,bus,{'92'},"52.52916119988477, 13.56567001818894",nan,['92'],
271,Cecilienstrasse -Blohmstrasse/Wünsdorfer Strasse,bus,{'82'},,,,
272,Charlottenburg,s-bahn,{'156'},,,,
273,Charlottenburg Königin-Elisabeth-Strasse,bus,{'74'},,,,
274,Charlottenstrasse,bus,"{'18', '57', '66'}",,,,
275,Chausseehaus,bus,{'27'},,,,
276,Chausseestrasse,bus,{'59'},,,,
277,Chemie-Handel,bus,{'53'},"52.54635511419105, 13.519416309000189",nan,['53'],
278,Chemnitzer Strasse,bus,{'27'},,,,
279,Columbiadamm,bus,{'24'},"52.48398171737193, 13.394418749054523",nan,['24'],
280,Corrensplatz,bus,"{'10', '11'}","52.446014012041694, 13.284264679815902",nan,"['11', '10']",
281,Crailsheimer Strasse,bus,{'96'},,,,
282,Cunostrasse,bus,{'50'},"52.485632143913, 13.296298367587678",nan,['50'],
283,Cyclopstrasse,bus,{'12'},"52.60208376924525, 13.32483857919441",nan,['12'],
284,Dachdeckerweg,bus,{'91'},,,,
285,Dahlem Clayallee Ecke Königin-Luise-Strasse,bus,{'68'},,,,
286,Dahlem Waldfriedhof,bus,{'11'},"52.454988100614784, 13.265939139958043",nan,['11'],
287,Dahlem-Dorf,u-bahn,{'2'},"52.456944444444,13.289444444444",Q668585,['2'],
288,Dahlemer Weg,bus,"{'48', '53'}","52.44179805042347, 13.282699371472702",nan,"['53', '48']",
289,Daimlerstrasse,bus,"{'7', '77', '11'}",,,,
290,Dammweg,bus,{'95'},"52.47029082500845, 13.464688258814357",nan,['95'],
291,Dannenwalder Weg,bus,"{'22', '64'}","52.59156023305015, 13.346103882346329",nan,"['64', '22']",
292,Dardanellenweg,bus,{'81'},"52.44483148936466, 13.410763994344759",nan,['81'],
293,Delmer Steig,bus,{'78'},,,,
294,Dernburgstrasse,bus,"{'10', '66'}",,,,
295,Deutsche Oper,u-bahn,{'1'},"52.511944444444,13.310555555556",Q869501,['1'],
296,Deutsche Staatsoper,bus,{'57'},"52.51738792599121, 13.39467182238642",nan,['57'],
297,Diakoniezentrum,bus,{'14'},"52.61149887487554, 13.251436670031126",nan,['14'],
298,Dianaplatz,bus,{'20'},"52.606727147275635, 13.312809212946904",nan,['20'],
299,Dianastrasse,bus,{'12'},"52.611345702626494, 13.318042679764599",nan,['12'],
300,Diepensee,bus,{'38'},"52.300569220227956, 13.588920019126693",nan,['38'],
301,Dimitroffstrasse,bus,"{'57', '54', '30', '48'}",,,,
302,Dimitroffstrasse,strassenbahn,"{'63', '11', '18', '71', '19', '24', '72', '20', '15'}",,,,
303,Dimitroffstrasse,u-bahn,{'A'},"52.541666666667,13.412222222222",Q571382,['A'],
304,Dolomitenstrasse,bus,{'50'},"52.56142249168458, 13.404195228458164",nan,['50'],
305,Dominicusstrasse,bus,"{'65', '83', '48'}",,,,
306,Donnersmarckplatz,bus,"{'12', '15'}","52.62982465046043, 13.28047497184123",nan,"['15', '12']",
307,Dorfstrasse,strassenbahn,{'S-Bhf. Friedrichshagen <> Rüdersdorf'},,,,
308,Dovebrücke,bus,{'90'},,,,
309,Dr.-Wilhelm-Külz-Strasse,bus,{'61'},"52.471500776376296, 13.782632377062265",nan,['61'],
310,Drakestrasse,bus,"{'85', '53', '48', '11'}",,,,
311,Drewitz,bus,{'E'},"52.383210942095026, 13.122280120317033",nan,['E'],
312,Drontheimer Strasse,bus,{'14'},,,,
313,Dudenstrasse,bus,{'28'},"52.485078406979376, 13.376567552300232",nan,['28'],
314,Dyrotzer Strasse,bus,{'63'},,,,
315,Dörpfeldstrasse,bus,{'23'},,,,
316,Düppel-Süd,bus,{'3'},"52.423091212760234, 13.233043898233506",nan,['3'],
317,Düppelstrasse,bus,{'84'},"52.46050228641594, 13.327668795336404",nan,['84'],
318,Eberswalder Strasse,strassenbahn,"{'13', '21', '4'}",,,,
319,Edelweißstrasse,bus,"{'45', '55'}","52.58637603770021, 13.367525194816494",nan,"['45', '55']",
320,Edisonstrasse,strassenbahn,{'19'},"52.4619496,13.5139049",Q65951882,['19'],
321,Efeuweg,bus,{'52'},"52.42961975739112, 13.47788675809725",nan,['52'],
322,Egelpfuhlstrasse,bus,{'31'},"52.53353984351533, 13.169416926784528",nan,"['80', '31']",
323,Ehrenmal Schönholz,bus,"{'45', '55'}","52.580179307507684, 13.375830702482576",nan,"['45', '55']",
324,Eichborndamm,bus,"{'12', '14'}","52.59189972544546, 13.326509287366479",nan,"['12', '12E', '14']",
325,Eichbornstrasse,s-bahn,{'153'},,,,
326,Eichbuschplatz,bus,{'38'},"52.39366126137233, 13.582046308470128",nan,['38'],
327,Eichendamm,strassenbahn,{'S-Bhf. Rahnsdorf <> Woltersdorfer Schleuse'},"52.4557019,13.730965",Q66980691,['S-Bhf. Rahnsdorf <> Woltersdorfer Schleuse'],
