stop_name,type,line_name,stop_id,location,identifier
Carl-Schurz-Str. Ecke Neuendorferstr.,autobus,A13,1964243_west,,
Rathaus Spandau,autobus,A13,1964244_west,,
Seebugerstr. Ecke Pichelsdorferstr.,autobus,A13,1964245_west,,
Päwesinerweg,autobus,A13,1964246_west,,
Heerstr. Ecke Wilhelmstr.,autobus,A13,1964247_west,,
Weinmeisterhornweg,autobus,A13,1964248_west,,
Alt-Heiligensee,autobus,A14,1964249_west,,
Mattenbuder Pfadchaussee Ecke Hennigsdorferstr.,autobus,A14,1964250_west,,
Ruppinerchaussee Ecke Hennigsdorferstr.,autobus,A14,1964251_west,,
Ruppinerchaussee & Schulzendorferstr.,autobus,A14,1964252_west,,
Heiligenseestr. Ecke Ruppinerchaussee,autobus,A14,1964253_west,,
U-Bhf. Tegel,autobus,A14,1964254_west,,
Ziekowstr. Ecke Gorkistr.,autobus,A14,1964255_west,,
Alt-Wittenau Ecke Eichborndamm,autobus,A14,1964256_west,,
Tessenowstr. Ecke Roedernallee,autobus,A14,1964257_west,,
Aroserallee,autobus,A14,1964258_west,,
Kopenhagenerstr.,autobus,A14,1964259_west,,
Pankowerallee,autobus,A14,1964260_west,,
Pankstr.,autobus,A14,1964261_west,,
U-Bhf. Gesundbrunnen,autobus,A14,1964262_west,,
Rügenerstr.,autobus,A14,1964263_west,,
Lübarserstr. Ecke Eichhorsterweg,autobus,A15,1964264_west,,
Cyclopstr. Ecke Oranienburgerstr.,autobus,A15,1964265_west,,
Alt-Wittenau Ecke Eichborndamm,autobus,A15,1964266_west,,
Breitenbachstr. Ecke Eichborndamm,autobus,A15,1964267_west,,
Holzhauserstr.,autobus,A15,1964268_west,,
Borsigwalderweg,autobus,A15,1964269_west,,
Gorkistr.,autobus,A15,1964270_west,,
U-Bhf. Tegel,autobus,A15,1964271_west,,
Hermsdorferdamm Ecke Karolinenstr.,autobus,A15,1964272_west,,
Schulzendorferstr.,autobus,A15,1964273_west,,
Bhf. Hermsdorf,autobus,A15,1964274_west,,
Dominikus-Krankenhaus,autobus,A15,1964275_west,,
Donnersmarckplatz,autobus,A15,1964276_west,,
Zeltingerplatz,autobus,A15,1964277_west,,
Am Pilz,autobus,A15,1964278_west,,
"Frohnau, Invalidensiedlung",autobus,A15,1964279_west,,
Osloerstr.,autobus,A16,1964280_west,,
Louise-Schroeder-Platz,autobus,A16,1964281_west,,
U-Bhf. Seestr.,autobus,A16,1964282_west,,
Virchow-Krankenhaus,autobus,A16,1964283_west,,
Fennstr. Ecke Tegelerstr.,autobus,A16,1964284_west,,
Wilsnackerstr. Ecke Turmstr.,autobus,A16,1964285_west,,
Hansaplatz,autobus,A16,1964286_west,,
Großer Stern,autobus,A16,1964287_west,,
Lützowplatz,autobus,A16,1964288_west,,
Nollendorfplatz,autobus,A16,1964289_west,,
Rathaus Schöneberg,autobus,A16,1964290_west,,
Innsbruckerplatz,autobus,A16,1964291_west,,
Bundesplatz,autobus,A16,1964292_west,,
Wiesbadenerstr.,autobus,A16,1964293_west,,
Breitenbachplatz,autobus,A16,1964294_west,,
Englerallee,autobus,A16,1964295_west,,
"Grunewald, Fontanestr.",autobus,A17,1964296_west,,
Hagenplatz,autobus,A17,1964297_west,,
Roseneck,autobus,A17,1964298_west,,
Warnemünderstr.,autobus,A17,1964299_west,,
U-Bhf. Rüdesheimerplatz,autobus,A17,1964300_west,,
Friedrich-Wilhelm-Platz,autobus,A17,1964301_west,,
Bundesallee Ecke Rheinstr.,autobus,A17,1964302_west,,
Rathaus Steglitz,autobus,A17,1964303_west,,
Stadtpark,autobus,A17,1964304_west,,
Leonorenstr.,autobus,A17,1964305_west,,
Stadion Lichterfelde,autobus,A17,1964306_west,,
Ostpreußendamm Ecke Wilhelmstr.,autobus,A17,1964307_west,,
Morgensternstr. Ecke Wilhelmstr.,autobus,A17,1964308_west,,
Oberhoferplatz,autobus,A17,1964309_west,,
Saaleckplatz,autobus,A17,1964310_west,,
Saargemünderstr.,autobus,A18,1964311_west,,
U-Bhf. Oskar-Helene-Heim,autobus,A18,1964312_west,,
Sophie-Charlotten-Str.,autobus,A18,1964313_west,,
Scharfestr.,autobus,A18,1964314_west,,
Potsdamerstr. Ecke Berlinerstr.,autobus,A18,1964315_west,,
Mittelstr.,autobus,A18,1964316_west,,
Wolzogenstr.,autobus,A18,1964317_west,,
Benschallee,autobus,A18,1964318_west,,
Waldfriedhof,autobus,A18,1964319_west,,
Quantzstr.,autobus,A18,1964320_west,,
Kronprinzessinenweg,autobus,A18,1964321_west,,
Am Grossen Wannsee,autobus,A18,1964322_west,,
Pfaueninsel-Chaussee,autobus,A18,1964323_west,,
Rathaus Wannsee,autobus,A18,1964324_west,,
Stölpchensee,autobus,A18,1964325_west,,
Kohlhasenbrück,autobus,A18,1964326_west,,
Roseneck,autobus,A19,1964327_west,,
Hagenplatz,autobus,A19,1964328_west,,
Erdenerstr.,autobus,A19,1964329_west,,
Henriettenplatz,autobus,A19,1964330_west,,
Wilmersdorferstr.,autobus,A19,1964331_west,,
Olivaerplatz,autobus,A19,1964332_west,,
Joachimstalerstr. Ecke Kurfürstendamm,autobus,A19,1964333_west,,
Breitscheidplatz,autobus,A19,1964334_west,,
Wittenbergplatz,autobus,A19,1964335_west,,
Nollendorfplatz,autobus,A19,1964336_west,,
Bülowstr. Ecke Potsdamerstr.,autobus,A19,1964337_west,,
Bautzenerstr. Ecke Yorckstr.,autobus,A19,1964338_west,,
Katzbachstr.,autobus,A19,1964339_west,,
Mehringdamm,autobus,A19,1964340_west,,
Flughafen,autobus,A19,1964341_west,,
Tegelort,autobus,A20,1964342_west,,
Gerlindeweg Ecke Friederikestr.,autobus,A20,1964343_west,,
Falkenplatz,autobus,A20,1964344_west,,
Mühlenstr.,autobus,A20,1964345_west,,
Heiligenseestr.,autobus,A20,1964346_west,,
Karolinenstr.,autobus,A20,1964347_west,,
U-Bhf. Tegel,autobus,A20,1964348_west,,
Hatzfeldtallee,autobus,A20,1964349_west,,
Martin-Luther-Friedhof,autobus,A20,1964350_west,,
Freie Scholle,autobus,A20,1964351_west,,
Waldhornstr.,autobus,A20,1964352_west,,
Cyclopstr. Ecke Waidmannslusterdamm,autobus,A20,1964353_west,,
Oraniendamm Ecke Zabel-Krüger-Damm,autobus,A20,1964354_west,,
Am Vierrutenberg Ecke Zabel-Krüger-Damm,autobus,A20,1964355_west,,
"Lübars, Dorfaue",autobus,A20,1964356_west,,
Wentowsteig,autobus,A21,1964357_west,,
Oranienburgerstr. Ecke Wilhelmsruherdamm,autobus,A21,1964358_west,,
Alt-Wittenau Ecke Eichborndamm,autobus,A21,1964359_west,,
Kienhorststr.,autobus,A21,1964360_west,,
Scharnweberstr.,autobus,A21,1964361_west,,
Kurt-Schumacher-Platz,autobus,A21,1964362_west,,
Kaserne Südtor,autobus,A21,1964363_west,,
Heckerdamm,autobus,A21,1964364_west,,
Olbersstr.,autobus,A21,1964365_west,,
Luisenplatz,autobus,A21,1964366_west,,
Kantstr.,autobus,A21,1964367_west,,
Stuttgarterplatz,autobus,A21,1964368_west,,
Amtsgericht Charlottenburg,autobus,A21,1964369_west,,
Kurfürstendamm Ecke Joachimsthalerstr.,autobus,A21,1964370_west,,
Bhf. Hohenzollerndamm,autobus,A21,1964371_west,,
U-Bhf. Fehrbellinerplatz,autobus,A21,1964372_west,,
Wiebestr.,autobus,A24,1964373_west,,
Gotzkowskystr.,autobus,A24,1964374_west,,
Stromstr.,autobus,A24,1964375_west,,
Rathenowerstr.,autobus,A24,1964376_west,,
Alt-Moabit,autobus,A24,1964377_west,,
John-Foster-Dulles-Allee,autobus,A24,1964378_west,,
Tiergartenstr.,autobus,A24,1964379_west,,
Lützowplatz,autobus,A24,1964380_west,,
