line_id,stop_order,stop_id
196054,13,19601185
196054,14,196091
196054,15,1960737
196055,0,19601033
196055,1,19601244
196055,2,1960553
196055,3,1960273
196055,4,19601269
196055,5,1960150
196055,6,1960981
196055,7,19601342
196055,8,1960102
196055,9,1960777
196055,10,1960196
196055,11,1960148
196055,12,1960689
196055,13,1960514
196055,14,19601209
196056,0,19601313
196056,1,19601070
196056,2,19601254
196056,3,196084
196056,4,1960228
196056,5,1960324
196056,6,1960723
196056,7,1960731
196056,8,1960543
196056,9,1960275
196056,10,19601383
196056,11,1960609
196056,12,1960510
196056,13,1960130
196056,14,1960300
196056,15,1960465
196057,0,19601313
196057,1,19601070
196057,2,19601254
196057,3,196084
196057,4,1960324
196057,5,1960723
196057,6,1960845
196057,7,1960943
196057,8,1960275
196057,9,19601383
196057,10,19601050
196057,11,1960510
196057,12,1960869
196057,13,1960525
196057,14,1960554
196057,15,1960130
196058,0,196020
196058,1,196038
196058,2,1960389
196058,3,1960998
196058,4,19601258
196058,5,1960113
196058,6,1960648
196058,7,19601151
196058,8,1960889
196058,9,1960286
196058,10,1960485
196058,11,1960947
196058,12,1960895
196058,13,1960929
196058,14,1960491
196058,15,19601318
196059,0,196020
196059,1,1960786
196059,2,1960138
196059,3,1960164
196059,4,1960495
196059,5,19601258
196059,6,19601391
196059,7,1960832
196059,8,1960543
196059,9,1960731
196059,10,196061
196059,11,1960637
196059,12,1960881
196059,13,1960883
196059,14,19601227
196059,15,19601002
196060,0,1960743
196060,1,1960183
196060,2,196033
196060,3,19601201
196060,4,1960126
196060,5,1960542
196060,6,1960214
196060,7,1960418
196060,8,19601258
196060,9,1960509
196060,10,196039
196060,11,19601072
196060,12,1960140
196060,13,1960299
196060,14,1960300
196060,15,1960130
196061,0,1960733
196061,1,19601254
196061,2,19605
196061,3,19601281
196061,4,1960161
196061,5,19601210
196061,6,1960473
196061,7,19601199
196061,8,1960744
196061,9,1960317
196061,10,1960944
196061,11,1960557
196061,12,1960248
196061,13,19601341
196061,14,1960225
196061,15,1960328
196062,0,1960134
196062,1,1960464
196062,2,1960989
196062,3,19601302
196062,4,19601251
196062,5,1960373
196062,6,1960244
196062,7,1960949
196062,8,19601131
196062,9,1960706
196062,10,19601128
196062,11,19601355
196062,12,1960194
196062,13,1960834
196062,14,19601031
196063,0,19601033
196063,1,19601244
196063,2,19601108
196063,3,19601045
196063,4,1960912
196063,5,1960795
196063,6,19601377
196063,7,196094
196063,8,19601290
196063,9,1960930
196063,10,1960652
196063,11,196040
196063,12,1960893
196063,13,1960953
196063,14,19601124
196063,15,1960630
196064,0,1960987
196064,1,1960464
196064,2,1960329
196064,3,1960136
196064,4,19601358
196064,5,1960838
196064,6,1960571
196064,7,1960227
196064,8,19601369
196064,9,1960823
196064,10,1960909
196064,11,1960185
196064,12,1960604
196064,13,1960787
196064,14,19601224
196064,15,1960354
196065,0,19601150
196065,1,19601221
196065,2,1960188
196065,3,19601255
196065,4,1960105
196065,5,1960248
196065,6,1960371
196065,7,19601061
196065,8,1960128
196065,9,196098
196065,10,19601142
196065,11,1960707
196065,12,1960692
196065,13,1960486
196065,14,1960710
196065,15,19601209
196066,0,19601181
196066,1,19601288
196066,2,1960341
196066,3,1960803
196066,4,1960495
196066,5,1960599
196066,6,19601258
196066,7,1960478
196066,8,1960780
196066,9,1960364
196066,10,19601294
196066,11,1960176
196066,12,1960850
196066,13,196049
196066,14,1960742
196067,0,19601328
196067,1,1960844
196067,2,196033
196067,3,1960126
196067,4,19601048
196067,5,1960664
196067,6,1960602
196067,7,1960487
196067,8,1960143
196067,9,1960735
196067,10,1960593
196067,11,19601163
196067,12,196053
196067,13,1960655
196067,14,1960141
196067,15,19601223
196068,0,1960513
196068,1,1960336
196068,2,19601029
196068,3,19601386
196068,4,19601292
196068,5,19601022
196068,6,1960349
196069,0,196036
196069,1,1960401
196069,2,1960285
196069,3,196036
196070,0,19601336
196070,1,1960423
196070,2,19601159
196070,3,1960956
196070,4,196026
196070,5,1960577
196070,6,19601199
196070,7,1960744
196070,8,1960910
196070,9,1960461
196070,10,196058
196070,11,19601230
196070,12,1960412
196070,13,1960272
196070,14,19601190
196070,15,1960354
196071,0,19601270
196071,1,1960424
196071,2,1960473
196071,3,19601221
196071,4,1960188
196071,5,19601255
196071,6,1960248
196071,7,1960585
196071,8,1960428
196071,9,196064
196071,10,19601190
196071,11,1960420
196071,12,1960449
196071,13,1960453
196072,0,19601014
196072,1,1960267
196072,2,19601268
196072,3,1960396
196072,4,19601015
196072,5,196082
196072,6,1960679
196072,7,1960263
196072,8,196028
196073,0,1960732
196073,1,1960303
196073,2,1960651
196073,3,19601380
196073,4,1960787
196073,5,19601396
196073,6,19601172
196073,7,19601273
196073,8,19601247
196073,9,19601214
196073,10,1960852
196073,11,19601287
196073,12,1960764
196073,13,1960685
196073,14,19601253
196073,15,1960488
196074,0,1960987
196074,1,1960100
196074,2,196069
196074,3,1960195
196074,4,1960136
196074,5,1960570
196074,6,19601358
196074,7,1960838
196074,8,19601266
196074,9,1960571
196074,10,1960227
196074,11,19601369
196074,12,1960738
196074,13,1960746
196074,14,1960910
196074,15,196058
196075,0,1960954
196075,1,19601361
196075,2,19601169
196075,3,19601244
196075,4,19601243
196075,5,19601236
196075,6,1960152
196075,7,196094
196075,8,19601068
196075,9,1960158
196075,10,196037
196075,11,1960177
196075,12,196040
196075,13,1960893
196075,14,1960953
196075,15,19601165
196076,0,1960749
196076,1,19601249
196076,2,1960368
196076,3,1960608
196076,4,19601186
196076,5,1960433
196076,6,19601158
196076,7,1960224
196076,8,1960947
196076,9,1960235
196076,10,1960807
196076,11,1960308
196076,12,1960752
196076,13,19601116
196076,14,1960458
196076,15,1960492
196077,0,1960225
196077,1,1960437
196077,2,19601060
196077,3,1960949
196077,4,19601087
196077,5,19601146
196077,6,1960706
196077,7,1960692
196077,8,1960775
196077,9,1960761
196077,10,1960773
196077,11,19601140
196077,12,1960155
196078,0,1960171
196078,1,1960223
196078,2,1960620
196078,3,19601088
196078,4,1960197
196078,5,1960469
196078,6,1960173
196078,7,1960153
196078,8,1960659
196078,9,1960590
196078,10,1960939
196078,11,1960588
196079,0,19601111
196079,1,196063
196079,2,1960462
196079,3,1960947
196079,4,19601356
196079,5,19601
196079,6,1960490
196079,7,19601317
196079,8,1960854
196079,9,1960394
196079,10,1960443
196079,11,1960646
196079,13,196021
196079,14,19601077
196079,15,1960454
196080,0,1960400
196080,1,196062
196080,2,1960947
196080,3,19601356
196080,4,19601
196080,5,1960490
196080,6,1960395
196080,7,19601317
196080,8,1960854
196080,9,1960394
196080,10,1960443
196080,11,1960646
196080,13,196021
196080,14,1960643
196080,15,1960545
196081,0,19601297
196081,1,1960211
196081,2,1960312
196081,3,1960572
196081,4,19601011
196082,0,19601310
196082,1,19601309
196082,2,1960338
196082,3,1960632
196082,4,1960527
196083,0,1960231
196083,1,1960962
196083,2,1960792
196083,3,1960136
196083,4,1960522
196083,5,19601223
196083,6,1960246
196083,7,1960944
196083,8,1960557
196083,9,1960297
196083,10,1960581
196083,11,19601224
196083,12,1960380
196083,13,19601215
196083,14,1960940
196083,15,1960352
196084,0,1960237
196084,1,196018
196084,2,1960725
196084,3,1960601
196084,4,1960387
196084,5,1960201
196084,6,1960497
196084,7,196046
196084,8,1960868
196085,0,1960253
196085,1,1960784
196085,2,1960388
196085,3,19601008
196085,4,19601063
196085,5,19601226
196086,0,1960552
196086,1,1960430
196086,2,196045
196086,3,19601017
196087,0,1960430
196087,1,196045
196087,2,19601017
196088,0,19601354
196088,1,1960482
196088,2,1960309
196088,3,1960500
196088,4,1960878
196088,5,1960876
196088,6,1960920
196088,7,196046
196088,8,1960690
196088,9,1960470
196088,10,1960899
196088,11,1960616
196088,12,19601324
196089,0,19607
196089,1,19601133
196089,2,1960337
196089,3,19601152
196089,4,1960758
196089,5,1960339
196089,6,1960616
196089,7,1960347
196089,8,1960757
196090,0,1960165
196090,1,19601144
196090,2,1960575
196090,3,196086
196090,4,19601006
196090,5,1960311
196090,6,19601204
196090,7,19601028
196091,0,1960913
196091,1,19601185
196091,2,19601168
196091,3,1960279
196091,4,1960301
196091,5,1960516
196091,6,1960949
196091,7,1960244
196091,8,1960585
196091,9,1960557
196091,10,1960297
196091,11,1960581
196091,12,1960415
196091,13,19601217
196091,14,1960745
196091,15,1960763
196092,0,1960606
196092,1,1960980
196092,2,1960439
196092,3,19601264
196092,4,1960606
196093,0,1960749
196093,1,19601249
196093,2,1960368
196093,3,1960479
196093,4,19601186
196093,5,1960433
196093,6,19601158
196093,7,1960224
196093,8,1960947
196093,9,1960169
196093,10,1960521
196093,11,1960343
196093,12,19601279
196093,13,19601373
196093,14,19601134
196093,15,19601291
196094,0,1960987
196094,1,1960533
196094,2,1960323
196094,3,1960358
196094,4,1960353
196094,5,1960274
196094,6,1960141
196094,7,1960634
196094,8,1960996
196094,9,1960344
196094,10,1960326
196094,11,19601265
196094,12,1960805
196094,13,1960914
196095,0,1960177
196095,1,1960676
196095,2,196040
196095,3,1960628
196095,4,1960271
196095,5,1960649
196095,6,19601397
196095,7,1960645
196096,0,196024
196096,1,1960455
196096,2,1960125
196096,3,1960717
196096,4,196068
196096,5,1960242
196096,6,1960241
196096,7,1960449
196096,8,19601208
196096,9,1960993
196096,10,1960307
196096,11,19601346
196096,12,1960682
196096,13,1960367
196096,14,1960591
196096,15,1960794
196097,0,1960653
196097,1,19601170
196097,2,1960475
196097,3,1960908
196097,4,1960103
196097,5,19601185
196097,6,1960954
196097,7,1960187
196097,8,19601091
196097,9,1960625
196097,10,1960565
196097,11,1960279
196097,12,1960866
196097,13,19600
196097,14,1960740
196097,15,19601196
196098,0,19601354
196098,1,1960482
196098,2,1960309
196098,3,19601030
196098,4,1960878
196098,5,1960876
196098,6,1960972
196098,7,1960497
196098,8,19601323
196098,9,1960441
196098,10,19601321
196099,0,19601320
196099,1,1960971
196099,2,1960470
196099,3,1960917
196099,4,19601333
1960100,0,1960627
1960100,1,1960673
1960100,2,19601005
1960100,3,1960782
1960100,4,1960129
1960100,5,196010
1960100,6,1960984
1960101,0,1960177
1960101,1,1960675
1960101,2,196040
1960101,3,1960327
1960101,4,1960893
1960101,5,1960953
1960101,6,1960366
1960101,7,19601041
1960101,8,1960822
1960101,9,19601056
1960101,10,1960409
1960102,0,1960988
1960102,1,19601303
1960102,2,19601384
1960102,3,1960472
1960102,4,19601232
1960102,5,1960220
1960102,6,196050
1960102,7,1960104
1960102,8,1960902
1960102,9,1960386
1960102,10,1960734
1960102,11,1960655
1960102,12,1960571
1960102,13,1960227
1960102,14,19601369
1960103,0,19601393
1960103,1,19601252
1960103,2,19601053
1960103,3,19601237
1960103,4,1960550
1960103,5,19601086
1960103,6,19601182
1960103,7,196061
1960103,8,1960858
1960103,9,1960334
1960103,10,1960883
1960103,11,1960131
1960103,12,19601002
1960103,13,1960112
1960103,14,1960392
1960104,0,19601366
1960104,1,196032
1960104,2,1960496
1960104,3,196066
1960104,4,19601237
1960104,5,1960603
1960104,6,19601034
1960104,7,1960487
1960104,8,1960143
1960104,9,1960735
1960104,10,1960975
1960104,11,19601221
1960104,12,1960188
1960104,13,1960760
1960104,14,19601369
1960105,0,1960932
1960105,1,1960898
1960105,2,1960343
1960105,3,19601398
1960105,4,196062
1960105,5,1960121
1960105,6,1960799
1960105,7,1960947
1960105,8,1960169
1960105,9,19601126
1960105,10,1960521
1960105,11,19601278
1960105,12,1960304
1960105,13,1960712
1960105,14,19601149
1960105,15,19601090
1960106,0,19601237
1960106,1,19606
1960106,2,1960892
1960106,3,19601039
1960106,4,19601175
1960106,5,19601094
1960106,6,19601254
1960106,7,19601239
1960106,8,19601207
1960106,9,1960810
1960106,10,1960397
1960106,11,1960705
1960106,12,1960435
1960106,13,1960391
1960106,14,1960111
1960106,15,1960114
1960107,0,1960414
1960107,1,1960663
1960107,2,1960143
1960107,3,1960688
1960107,4,19601059
1960107,5,1960735
1960107,6,1960180
1960107,7,1960668
1960107,8,19601233
1960107,9,1960785
1960107,10,1960955
1960107,11,1960141
1960107,12,19601231
1960107,13,1960248
1960107,14,1960557
1960107,15,1960163
1960107,16,1960107
1960107,17,1960175
1960107,18,19601245
1960107,19,1960356
1960108,0,1960195
1960108,1,1960136
1960108,2,1960570
1960108,3,19601358
1960108,4,1960838
1960108,5,19601266
1960108,6,1960571
1960108,7,1960227
1960108,8,19601334
1960108,9,1960442
1960108,10,1960473
1960108,11,1960122
1960108,12,196027
1960108,13,19601211
1960108,14,1960891
1960108,15,19601143
1960109,0,1960569
1960109,1,1960797
1960109,2,1960851
1960109,3,19601235
1960109,4,1960640
1960109,5,1960532
1960109,6,1960503
1960109,7,1960974
1960109,8,1960383
1960109,9,1960331
1960109,10,1960511
1960109,11,1960167
1960109,12,1960283
1960109,13,1960818
1960109,14,196044
1960109,15,19601228
1960110,0,1960269
1960110,1,19601282
1960110,2,19601193
1960110,3,19601219
1960110,4,1960903
1960110,5,196060
1960110,6,1960217
1960110,7,1960583
1960110,8,1960709
1960110,9,1960949
1960110,10,1960171
1960110,11,1960223
1960110,12,196097
1960110,13,1960198
1960110,14,1960800
1960110,15,1960427
1960111,0,1960195
1960111,1,1960955
1960111,2,1960136
1960111,3,1960570
1960111,4,19601358
1960111,5,1960698
1960111,6,1960205
1960111,7,19601266
1960111,8,1960571
1960111,9,1960227
1960111,10,19601369
1960111,11,1960738
1960111,12,1960744
1960111,13,19601199
1960111,14,1960633
1960111,15,1960221
1960112,0,1960408
1960112,1,1960321
1960112,2,19601049
1960112,3,1960204
1960112,4,1960631
1960112,5,1960829
1960112,6,1960861
1960112,7,1960661
1960112,8,1960878
1960112,9,19601262
1960113,0,1960184
1960113,1,1960857
1960113,2,196074
1960113,3,1960234
1960113,4,19601344
1960113,5,1960179
1960113,6,19601313
1960113,7,196043
1960113,8,1960957
1960113,9,19601213
1960113,10,1960647
1960113,11,19601160
1960113,12,1960952
1960113,13,19601295
1960113,14,1960973
1960113,15,19601338
1960114,0,1960181
1960114,1,1960722
1960114,2,1960325
1960114,3,19601042
1960114,4,1960711
1960114,5,1960926
1960114,6,1960983
1960114,7,1960923
1960114,8,1960857
1960114,9,196075
1960114,10,1960131
1960114,11,1960935
1960114,12,19601002
1960114,13,19601274
1960114,14,1960115
1960114,15,19601375
1960115,0,19601289
1960115,1,1960759
1960115,2,1960350
1960115,3,1960547
1960115,4,19601035
1960115,5,1960266
1960115,6,1960313
1960115,7,196017
1960115,8,19601063
1960115,9,19601226
1960116,0,1960607
1960116,1,1960369
1960116,2,1960778
1960117,0,1960660
1960117,1,1960673
1960117,2,19601005
1960117,3,1960782
1960117,4,1960129
1960117,5,1960264
1960117,6,19601046
1960118,0,1960290
1960118,1,19601298
1960118,2,19601043
1960118,3,1960210
1960118,4,1960393
1960118,5,19601011
1960119,0,1960812
1960119,1,1960724
1960119,2,1960757
1960120,0,19601012
1960120,1,196096
1960120,2,19601080
1960120,3,1960407
1960120,4,1960408
1960121,0,1960188
1960121,1,19601221
1960121,2,1960258
1960121,3,1960735
1960121,4,1960384
1960121,5,19601057
1960121,6,19601249
1960121,7,19601186
1960121,8,1960947
1960121,9,1960462
1960121,10,1960741
1960121,11,1960621
1960121,12,1960536
1960122,0,1960188
1960122,1,1960474
1960122,2,1960655
1960122,3,1960937
1960122,4,1960105
1960122,5,1960248
1960122,6,19601065
1960122,7,1960255
1960122,8,196064
1960122,9,1960767
1960122,10,196022
1960122,11,19601177
1960122,12,1960240
1960122,13,1960716
1960122,14,1960417
1960122,15,1960715
1960123,0,1960188
1960123,1,1960474
1960123,2,1960655
1960123,3,1960938
1960123,4,19601223
1960123,5,1960141
1960123,6,1960101
1960123,7,1960987
1960123,8,1960872
1960123,9,1960671
1960123,10,19601244
1960123,11,19601169
1960123,12,19601360
1960123,13,1960270
1960123,14,1960954
1960124,0,1960440
1960124,1,1960133
1960124,2,1960613
1960124,3,19601311
1960124,4,19601096
1960124,5,19601299
1960124,6,19601043
1960124,7,19601011
1960125,0,1960639
1960125,1,196054
1960125,2,1960687
1960125,3,19601306
1960125,4,1960539
1960125,5,19601023
1960125,6,1960748
1960125,7,1960145
1960125,8,196071
1960125,9,1960985
1960125,10,1960925
1960125,11,1960306
1960125,12,1960432
1960125,13,1960673
1960125,14,19601005
1960125,15,1960623
1960126,0,1960253
1960126,1,196025
1960126,2,1960319
1960126,3,1960261
1960126,4,19601007
1960126,5,19601063
1960126,6,1960145
1960127,0,1960863
1960127,1,1960687
1960127,2,19601136
1960127,3,1960703
1960127,4,1960673
1960127,5,1960990
1960127,6,1960846
1960127,7,1960984
1960128,0,1960253
1960128,1,1960296
1960128,2,19601099
1960128,3,19601325
1960128,4,1960837
1960128,5,1960292
1960129,0,196029
1960129,1,1960316
1960129,2,1960127
1960130,0,196029
1960130,1,1960635
1960130,2,1960636
1960130,3,19601390
1960131,0,1960611
1960131,1,19601300
1960132,0,1960875
1960132,1,19601082
1960132,2,1960291
1960132,3,19601097
1960132,4,1960739
1960132,5,196013
1960132,6,1960622
1960132,7,1960801
1960132,8,19601120
1960132,9,1960484
1960132,10,19601130
1960132,11,19601197
1960132,12,1960907
1960132,13,1960405
1960132,14,1960252
1960132,15,1960825
1960132,16,19601371
1960132,17,19601395
1960132,18,1960333
1960132,19,1960289
1960132,20,19601107
1960132,21,1960584
1960132,22,1960964
1960133,0,1960875
1960133,1,19601082
1960133,2,1960291
1960133,3,19601097
1960133,4,1960739
1960133,5,196013
1960133,6,1960622
1960133,7,1960801
1960133,8,19601120
1960133,9,1960484
1960133,10,19601130
1960133,11,19601197
1960133,12,1960907
1960133,13,1960405
1960133,14,1960252
1960133,15,1960825
1960133,16,19601371
1960133,17,19601117
1960133,18,1960535
1960133,19,1960346
1960133,20,1960493
1960133,21,19601001
1960133,22,1960226
1960133,23,1960901
1960133,24,1960278
1960133,25,19601194
1960133,26,1960856
1960133,27,1960840
1960133,28,1960654
1960134,0,1960289
1960134,1,1960977
1960135,0,19601304
1960135,1,19601055
1960135,2,1960456
1960135,3,1960642
1960135,4,1960924
1960135,5,1960468
1960135,6,1960802
1960135,7,1960405
1960135,8,1960658
1960135,9,1960825
1960135,10,19601371
1960135,11,19601395
1960135,12,1960333
1960135,13,1960289
1960135,14,19601107
1960135,15,1960584
1960135,16,1960964
1960135,17,1960813
1960135,18,1960839
1960135,19,1960994
1960136,0,19601304
1960136,1,19601055
1960136,2,1960456
1960136,3,1960642
1960136,4,1960924
1960136,5,1960468
1960136,6,1960802
1960136,7,1960405
1960136,8,1960658
1960136,9,1960825
1960136,10,19601371
1960136,11,19601117
1960136,12,1960535
1960136,13,1960346
1960136,14,1960493
1960136,15,19601001
1960136,16,1960226
1960136,17,1960901
1960136,18,1960278
1960136,19,19601194
1960136,20,1960856
1960136,21,1960840
1960136,22,1960654
1960137,0,1960825
1960137,1,19601280
1960137,2,196089
1960137,3,1960946
1960137,4,1960560
1960138,0,19601180
1960138,1,1960215
