line_id,jahr,linien_name,typ,dauer (min),ost_west,frequenz,länge (km),start,ziel
1976142,1976,93,autobus,13.0,West,20,,U-Bhf. Alt-Mariendorf,Britz-Süd Gutschmidtstrasse
1976143,1976,94,autobus,37.0,West,10,,Heerstrasse Ecke Reimerweg,"Zoo, Hardenbergplatz"
1976144,1976,95,autobus,25.0,West,12,,Sonnenallee Ecke Schwarzer Weg,U-Bhf. Hallesches Tor
1976145,1976,96,autobus,34.0,West,12,,Platz der Luftbrücke,Lichterfelde Lindenstraße
1976146,1976,97,autobus,37.0,West,20,,Heerstrasse/Stadtgrenze,Hakenfelde Aalemannufer
1976147,1976,99,autobus,70.0,West,12,,Wedding Usedomer Strasse,Spandau Freudstraße
1976148,1976,"S-Bhf. Friedrichshagen <> Rüdersdorf, Karl-Marx-Platz (VEB Schöneiche-Rüdersdorf)",straßenbahn,39.0,Ost,20,,S-Bhf. Friedrichshagen (Grenze),"Rüdersdorf, Karl-Marx-Platz"
1976149,1976,S-Bhf. Rahnsdorf <> Woltersdorfer Schleuse (VEB Woltersdorf),straßenbahn,20.0,Ost,20,,S-Bhf. Rahnsdorf,Woltersdorfer Schleuse
1976150,1976,100,s-bahn,64.0,Ost,20,,Friedrichstrasse,Strausberg Nord
1976151,1976,105,s-bahn,45.0,Ost,20,,Friedrichstrasse,Erkner
1976152,1976,110,s-bahn,51.0,Ost,20,,Friedrichstrasse,Königs Wusterhausen
1976153,1976,115,s-bahn,39.0,Ost,20,,Friedrichstrasse,Zentralflughafen Berlin-Schönefeld
1976154,1976,140,s-bahn,104.0,Ost,20,,Oranienburg,Zentralflughafen Berlin-Schönefeld
1976155,1976,141,s-bahn,64.0,Ost,20,,Bernau (b Bln),Zeuthen
1976156,1976,142,s-bahn,41.0,Ost,20,,Blankenburg,Spindlersfeld
1976157,1976,A,u-bahn,19.0,Ost,3,,Pankow (Vinetastrasse),Thälmannplatz
1976158,1976,E,u-bahn,16.0,Ost,4,,Alexanderplatz,Tierpark
1976159,1976,1,u-bahn,32.0,West,5,,Schlesisches Tor,Ruhleben
1976160,1976,2,u-bahn,29.0,West,10,,Wittenbergplatz,Krumme Lanke
1976161,1976,3,u-bahn,3.0,West,10,,Wittenbergplatz,Uhlandstr.
1976162,1976,4,u-bahn,6.0,West,5,,Nollendorfplatz,Innsbrucker Platz (Hauptstr.)
1976163,1976,6,u-bahn,36.0,West,5,,Tegel,Alt-Mariendorf
1976164,1976,7,u-bahn,30.0,West,5,,Fehrbelliner Platz,Rudow
1976165,1976,8,u-bahn,20.0,West,10,,Gesundbrunnen,Leinestr.
1976166,1976,9,u-bahn,16.0,West,3,,Osloer Str.,Rathaus Steglitz
1976167,1976,KBS 152,s-bahn,,West,0,,Heiligensee,Lichtenrade
1976168,1976,KBS 153,s-bahn,,West,0,,Heiligensee,Lichterfelde Süd
1976169,1976,KBS 156,s-bahn,,West,0,,Friedrichstrasse,Wannsee
1976170,1976,KBS 150,s-bahn,,West,0,,Gesundbrunnen,Sonnenallee
1976171,1976,KBS 154,s-bahn,,West,0,,Frohnau,Wannsee
1976172,1976,KBS 155,s-bahn,,West,0,,Zehlendorf,Düppel
1976173,1976,KBS 157,s-bahn,,West,0,,Friedrichstr.,Staaken
1976174,1976,KBS 158,s-bahn,,West,0,,Beusselstr.,Spandau West
1976175,1976,KBS 159,s-bahn,,West,0,,Beusselstr.,Gartenfeld
19801,1980,1,autobus,66.0,West,12,,"Moabit, Waldstrasse","Lichterfelde, Lindenstrasse"
19802,1980,10,autobus,67.0,West,12,,Haselhorster Damm,"Zehlendorf-Süd, Sachtlebenstrasse Ecke Lupsteiner Weg"
19803,1980,11,autobus,43.0,West,7,,Dahlem Waldfriedhof,U-Bhf. Alt-Mariendorf
19804,1980,11,straßenbahn,47.0,Ost,20,,S-Bhf. Marzahn,Stadion der Weltjugend
19805,1980,12,autobus,63.0,West,15,,"Wedding, Bernauerstrasse",Maximiliankorso Ecke Hainbuchenstrasse
19806,1980,12,straßenbahn,27.0,Ost,20,,S-Bhf. Marzahn,Müggelstrasse
19807,1980,12E,autobus,,West,20,,U-Bhf. Leopoldplatz,Zeltinger Platz
19808,1980,13,autobus,68.0,West,12,,Alt-Heiligensee,Spandau Weinmeisterhornweg
19809,1980,13,straßenbahn,40.0,Ost,10,,Eberswalderstrasse,Hönower Wiesenweg
198010,1980,14,autobus,60.0,West,15,,U-Bhf. Osloerstrasse,Alt-Heiligensee
198011,1980,14E,autobus,9.0,West,30,,Alt-Heiligensee,Falkenplatz
198012,1980,15,autobus,58.0,West,20,,Wittenauerstrasse Märkisches Viertel,Frohnau Invalidensiedlung
198013,1980,15,straßenbahn,37.0,Ost,20,,Bhf. Lichtenberg,Hackescher Markt
198014,1980,16,autobus,63.0,West,15,,Reinickendorf Klemkestrasse/Sommerstrasse,Breitenbachplatz
198015,1980,17,autobus,56.0,West,12,,Grunewald Fontanestrasse,Lichterfelde Celsiusstrasse
198016,1980,17,straßenbahn,56.0,Ost,12,,Besarinstrasse,"Johannisthal, Haeckelstrasse"
198017,1980,18,autobus,33.0,West,20,,U-Bhf. Oskar-Helene-Heim,Steinstücken
198018,1980,18,straßenbahn,49.0,Ost,20,,"Biesdorf, Karl-Maron-Strasse",Stadion der Weltjugend
198019,1980,19,autobus,44.0,West,10,,Grunewald Roseneck,Platz der Luftbrücke
198020,1980,19,straßenbahn,73.0,Ost,20,,"Köpenick, Krankenhaus",Artur-Becker-Strasse
198021,1980,2,autobus,36.0,West,7,,U-Bhf. Friedrich-Wilhelm-Platz,"Marienfelde, Waldsassenerstrasse"
198022,1980,20,autobus,41.0,West,15,,Tegelort,Lübars Alt-Lübars
198023,1980,20,straßenbahn,50.0,Ost,20,,Bhf. Lichtenberg,Hackerscher Markt
198024,1980,21,autobus,63.0,West,15,,Quickbornerstrasse Märkisches Viertel,Fehrbelliner Platz
198025,1980,21,straßenbahn,72.0,Ost,20,,Eberswalderstrasse,"Köpenick, Krankenhaus"
198026,1980,22,autobus,37.0,West,15,,U-Bhf. Osloerstrasse,Waidmannslust Titiseestrasse
198027,1980,22,straßenbahn,50.0,Ost,15,,"Rosenthal, Hauptstrasse",Am Kupfergraben
198028,1980,22E,autobus,11.0,West,15,,U-Bhf. Holzhauserstrasse,"Wittenau, Kirche"
198029,1980,23,autobus,28.0,Ost,20,,Falkenhöhe,Rudower Chaussee
198030,1980,23,autobus,53.0,West,15,,"Zoo, Hardenbergplatz",Saatwinkler Damm Mäkeritzwiesen
198031,1980,24,autobus,41.0,West,15,,Moabit Wiebestrasse,Platz der Luftbrücke
198032,1980,24,straßenbahn,36.0,Ost,12,,Pasedagplatz,Stadion der Weltjugend
198033,1980,25,autobus,40.0,West,12,,Britz-Süd,U-Bhf. Friedrich-Wilhelm-Platz
198034,1980,25,straßenbahn,47.0,Ost,20,,Sterndamm,Rahnsdorf
198035,1980,26,straßenbahn,26.0,Ost,20,,Sterndamm,"Köpenick, Krankenhaus"
198036,1980,27,autobus,41.0,Ost,10,,S-Bhf. Kaulsdorf,Alt-Müggelheim
198037,1980,28,autobus,44.0,West,15,,U-Bhf. Tempelhof,Schlesischestrasse Ecke Heckmannufer
198038,1980,28,straßenbahn,27.0,Ost,20,,Pasedagplatz,Hackescher Markt
198039,1980,29,autobus,45.0,West,10,,"Grunewald, Roseneck",Oranienplatz
198040,1980,29,straßenbahn,22.0,Ost,0,,"Weißensee, Kniprodeallee",Müggelstrassestrasse
198041,1980,3,autobus,46.0,West,15,,Düppel-Süd,"Wannsee, Heckeshorn"
198042,1980,3,straßenbahn,43.0,Ost,10,,Björnsonstrasse,S-Bhf. Warschauerstrasse
198043,1980,30,autobus,67.0,Ost,15,,Robert-Koch-Platz,Ostbahnhof
198044,1980,30,autobus,37.0,West,20,,U-Bhf. Rathaus Steglitz,Lichtenrade Nahariyastrasse
198045,1980,31,autobus,39.0,Ost,20,,"Buch, Hobrechtsfelder Chaussee",Ostseestrasse
198046,1980,31,autobus,28.0,West,10,,U-Bhf. Ruhleben,Staaken Heidebergplan
198047,1980,32,autobus,22.0,Ost,6,,Hans-Beimler-Strasse,Otto-Grotewohl-Strasse
198048,1980,32,autobus,28.0,West,10,,U-Bhf. Rathaus Steglitz,Marienfelde Bahnstrasse
198049,1980,33,autobus,17.0,Ost,20,,Grumbkowstrasse,U-Bhf. Pankow
198050,1980,33,autobus,29.0,West,10,,U-Bhf. Breitenbachplatz,Mariendorf Rixdorferstrasse Ecke Dirschelweg
198051,1980,34,autobus,17.0,Ost,20,,U-Bhf. Marchlewskistrasse,Alt-Stralau
198052,1980,34,autobus,52.0,West,20,,"Spandau, Wasserwerk",Glienicke Gutshof
198053,1980,34E,autobus,8.0,West,18,,Alt-Gatow,Habichtswald
198054,1980,35,autobus,32.0,Ost,20,,"Biesdorf-Süd, Köpenickerstrasse",S-Bhf. Nöldnerplatz
198055,1980,35,autobus,35.0,West,20,,U-Bhf. Ruhleben,Kladow Hottengrund
198056,1980,35E,autobus,7.0,West,42,,Kladow,Altenheim Hottengrund
198057,1980,36,autobus,18.0,Ost,10,,S-Bhf. Grünau,"Flughafen, Inland"
198058,1980,361,autobus,9.0,Ost,20,,Flughafen Schönefeld,Flughafen Schönefeld
198059,1980,38,autobus,25.0,Ost,60,,S-Bhf. Grünau,Diepensee
198060,1980,39,autobus,21.0,Ost,20,,Wartenberg,Falkenbergerstrasse
198061,1980,4,autobus,65.0,West,12,,"Neu-Westend, Brixplatz","Neukölln, Teupitzerstrasse"
198062,1980,4,straßenbahn,25.0,Ost,15,,Eberswalderstrasse,S-Bhf. Warschauerstrasse
198063,1980,40,autobus,21.0,Ost,7,,Robert-Koch-Platz,Ostbahnhof
198064,1980,41,autobus,39.0,Ost,30,,Neu-Lindenberg,"Ahrensfelde, Kirche"
198065,1980,41,autobus,58.0,West,12,,Rudow Stadtgrenze,U-Bhf. Hallesches Tor
198066,1980,42,autobus,30.0,Ost,20,,"Buch, Zepernickerstrasse",Ostseestrasse
198067,1980,43,autobus,28.0,Ost,10,,S-Bhf. Marzahn,S-Bhf. Nöldnerplatz
198068,1980,44,autobus,19.0,Ost,60,,"Hönow, Nord",Treskowstrasse
198069,1980,45,autobus,38.0,Ost,7,,"Wilhelmsruh, Schillerstrasse",Schwarzelfenweg
198070,1980,46,straßenbahn,48.0,Ost,15,,Nordend,Am Kupfergraben
198071,1980,47,autobus,30.0,Ost,15,,"Treptow, Eichenstrasse",Bhf. Schöneweide
198072,1980,48,autobus,27.0,Ost,10,,"Hohenschönhausen, Chemie-Handel",Richard-Sorge-Strasse
198073,1980,48,autobus,46.0,West,12,,Zehlendorf Fischerhüttenstrasse Ecke Potsdamerstrasse,Tiergartenstrasse Philharmonie
198074,1980,49,straßenbahn,40.0,Ost,10,,"Bucholz, Hauptstrasse",Hackescher Markt
198075,1980,5,autobus,32.0,West,10,,U-Bhf. Ruhleben,"Spandau, Nervenklinik"
198076,1980,50,autobus,15.0,Ost,7,,Rolandstrasse,U-Bhf. Pankow
198077,1980,50,autobus,26.0,West,15,,Grunewald Roseneck,Schöneberg Mansteinstrasse
198078,1980,51,autobus,,Ost,20,,"Buch, Am Sandhaus","Zepernick, Kirche"
198079,1980,52,autobus,12.0,Ost,15,,Achtermannstrasse,U-Bhf. Pankow
198080,1980,52,autobus,38.0,West,12,,Rudow Stubenrauchstrasse,Marienfelde Stadtrandsiedlung
198081,1980,53,autobus,39.0,Ost,10,,"Hohenschönhausen, Degnerstrasse",U-Bhf. Tierpark
198082,1980,53,autobus,40.0,West,15,,Nikolassee Alemannenstrasse,Lichterfelde Oberhofer Platz
198083,1980,54,autobus,60.0,Ost,20,,Bhf. Lichtenberg,Artur-Becker-Strasse
198084,1980,54,autobus,45.0,West,10,,Spandau Johannesstift,"Zoo, Hardenbergplatz"
198085,1980,55,autobus,33.0,Ost,6,,"Wilhelmsruh, Fontanestrasse",Piesporterstrasse
198086,1980,55,autobus,33.0,West,15,,Jakob-Kaiser-Platz,Spandau Hakenfelde
198087,1980,56,autobus,28.0,Ost,6,,Gehringstrasse,S-Bhf. Storkowerstrasse
198088,1980,56,autobus,23.0,West,15,,U-Bhf. Ruhleben,Spandau Hakenfelde
198089,1980,57,autobus,31.0,Ost,3,,Artur-Becker-Strasse Ecke Michelangelostrasse,Scharnhorststrasse
198090,1980,57,autobus,41.0,West,20,,Rudower Ring (U-Bhf. Zwickauer Damm),Rudower Ring (U-Bhf. Zwickauer Damm)
198091,1980,6,autobus,14.0,West,30,,"Wannsee, Kronprinzessinnenweg",Glienicker Brücke
198092,1980,60,autobus,14.0,Ost,20,,"S-Bhf. Kaulsdorf, Bausdorfstrasse","S-Bhf. Kaulsdorf, Bausdorfstrasse"
198093,1980,60,autobus,47.0,West,15,,Wittenbergplatz,Rathaus Zehlendorf
198094,1980,61,autobus,31.0,Ost,20,,"Schöneiche, Dorfaue",Hessenwinkel
198095,1980,61,autobus,46.0,West,15,,Bernauerstrasse Ecke Wollinerstrasse,U-Bhf. Scharnweberstrasse
198096,1980,62,autobus,13.0,Ost,7,,VEB Kombinat Auto Trans,Springbornstrassestrasse
198097,1980,62,autobus,43.0,West,12,,Wilhelmsruher Damm Märkisches Viertel,"Zoo, Hardenbergplatz"
198098,1980,63,autobus,30.0,West,15,,Spandau Waldkrankenhaus,Spandau Seegefelder Weg
198099,1980,63,straßenbahn,52.0,Ost,12,,"Hohenschönhausen, Gartenstadt",Stadion der Weltjugend
1980100,1980,64,autobus,18.0,Ost,15,,Krüllsstrasse,Karl-Kunger-Strasse
1980101,1980,64,autobus,33.0,West,15,,Senftenberger Ring Märkisches Zentrum,U-Bhf. Leopoldplatz
1980102,1980,65,autobus,26.0,Ost,20,,Krüllsstrasse,Oberspree
1980103,1980,65,autobus,58.0,West,10,,Wedding Seestrasse Ecke Müllerstrasse,Neukölln Schulenburgpark
1980104,1980,66,autobus,27.0,Ost,20,,Krüllsstrasse,Springbornstrasse
1980105,1980,67,autobus,26.0,Ost,20,,S-Bhf. Treptower Park,VEB Kombinat Auto Trans
1980106,1980,68,autobus,15.0,Ost,10,,Kaulsdorferstrasse,Wendenschloßstrasse
1980107,1980,69,autobus,37.0,West,20,,Eichkamp Dauerwaldweg,Reichstag
1980108,1980,7,autobus,42.0,Ost,10,,"Glienicke, Kirche",U-Bhf. Pankow
1980109,1980,7,autobus,15.0,West,15,,U-Bhf. Alt-Mariendorf,"Lichtenrade, Motzenerstrasse Egestorffstrasse"
1980110,1980,70,autobus,34.0,West,12,,Wollankstrasse Ecke Kattegatstrasse,Moabit Wiebestrassestrasse
1980111,1980,70,straßenbahn,46.0,Ost,15,,"Hohenschönhausen, Falkenbergerstrasse",Am Kupfergraben
1980112,1980,71,straßenbahn,37.0,Ost,15,,Heinersdorf,Am Kupfergraben
1980113,1980,72,straßenbahn,31.0,Ost,15,,Pasedagplatz,Hackescher Markt
1980114,1980,75,autobus,51.0,West,10,,Steglitzer Damm Ecke Munsterdamm,Hermannplatzstrasse
1980115,1980,75,autobus,50.0,West,10,,Steglitzer Damm Ecke Munsterdamm,Hermannplatz
1980116,1980,76E,autobus,20.0,West,10,,U-Bhf. Alt-Mariendorf,Lichtenrade Bahnhofstrasse
1980117,1980,78,autobus,31.0,Ost,10,,Arkonaplatz,Schumannstrasse
1980118,1980,78E,autobus,18.0,Ost,10,,Arkonaplatz,Adalbertstrasse
1980119,1980,79,autobus,11.0,Ost,15,,Alexanderstrasse,Otto-Grotewohl-Strasse
1980120,1980,79,autobus,19.0,West,20,,U-Bhf. Alt-Mariendorf,Lichtenrade Nahariyastrasse
1980121,1980,8,autobus,35.0,Ost,7,,"Waldesruh, Mahlsdorfer Allee",Bhf. Lichtenberg
1980122,1980,8,autobus,24.0,West,15,,Flughafen Berlin Tegel,U-Bhf. Osloerstrasse
1980123,1980,80,autobus,25.0,West,10,,U-Bhf. Ruhleben,Staaken Brunsbütteler Damm
1980124,1980,81,autobus,39.0,West,7,,U-Bhf. Friedrich-Wilhelm-Platz,Mariendorf Dardanellenweg
1980125,1980,82,straßenbahn,51.0,Ost,12,,Mahlsdorf-Süd,S-Bhf. Ostkreuz
1980126,1980,83,straßenbahn,44.0,Ost,15,,S-Bhf. Mahlsdorf,Wendenschloß
1980127,1980,84,autobus,36.0,West,12,,Lichterfelde Ringstrasse Ecke Weißwasserweg,U-Bhf. Kurfürstenstrasse
1980128,1980,84,straßenbahn,58.0,Ost,20,,Wasserwerk,Am Falkenberg
1980129,1980,85,autobus,50.0,West,10,,Lichterfelde-Süd Holtheimer Weg,Wittenbergplatz
1980130,1980,85,straßenbahn,40.0,Ost,0,,"Johannisthal, Haeckelstrasse",Wendenschloß
1980131,1980,86,autobus,41.0,West,12,,Fehrbelliner Platz,"Lichterfelde, Celsiusstrasse"
1980132,1980,86,straßenbahn,44.0,Ost,10,,Hirtestrasse,Alt-Schmöckwitzstrasse
1980133,1980,87,autobus,10.0,West,20,,U-Bhf. Richard-Wagner-Platz,Pulsstrasse
1980134,1980,88,autobus,12.0,West,10,,U-Bhf. Rathaus Steglitz,"Lichterfelde, Augustaplatz"
1980135,1980,89,autobus,29.0,West,10,,Bornholmerstrasse,U-Bhf. Mierendorffplatzstrasse
1980136,1980,9,autobus,19.0,Ost,2,,John-Schehr-Strasse,Otto-Grotewohl-Strasse
1980137,1980,9,autobus,40.0,West,15,,Flughafen Berlin-Tegel,Budapesterstrasse
1980138,1980,92,autobus,17.0,Ost,20,,S-Bhf. Marzahn,S-Bhf. Biesdorf
1980139,1980,93,autobus,8.0,Ost,20,,Lindenhof,Kinderkrankenhaus Lindenhofstrasse
1980140,1980,94,autobus,13.0,Ost,20,,U-Bhf. Tierpark,U-Bhf. Tierpark
1980141,1980,94,autobus,41.0,West,10,,Heerstrasse Ecke Reimerweg,"Zoo, Hardenbergplatz"
1980142,1980,95,autobus,39.0,Ost,30,,S-Bhf. Marzahn,"Mahlsdorf, Greifswalderstrasse"
1980143,1980,95,autobus,25.0,West,12,,Sonnenallee Ecke Peter-Anders-Strasse,U-Bhf. Hallesches Tor
1980144,1980,96,autobus,29.0,Ost,15,,S-Bhf. Nöldnerplatz,S-Bhf. Nöldnerplatz
1980145,1980,96,autobus,34.0,West,12,,Platz der Luftbrücke,Lichterfelde Lindenstrasse
1980146,1980,97,autobus,37.0,West,20,,Heerstrasse/Stadtgrenze,Hakenfelde Aalemannufer
1980147,1980,99,autobus,75.0,West,12,,"Wedding, Gartenplatz",Spandau Freudstrasse
1980148,1980,E,autobus,,West,60,,Wannsee Kronprinzessinenweg,Drewitz
1980149,1980,S-Bhf. Friedrichshagen <> Alt-Rüdersdorf,straßenbahn,40.0,Ost,20,,S-Bhf. Friedrichshagen,Alt-Rüdersdorf
1980150,1980,S-Bhf. Rahnsdorf <> Woltersdorfer Schleuse,straßenbahn,,Ost,20,,S-Bhf. Rahnsdorf,Woltersdorfer Schleuse
1980151,1980,A,u-bahn,19.0,Ost,2,,Pankow (Vinetastrasse),Thälmannplatz
1980152,1980,E,u-bahn,16.0,Ost,5,,Alexanderplatz,Tierpark
1980153,1980,KBS 100,s-bahn,65.0,Ost,20,,Friedrichstrasse,Strausberg Nord
1980154,1980,KBS 101,s-bahn,18.0,Ost,20,,Warschauerstrasse,Marzahn
1980155,1980,KBS 105,s-bahn,45.0,Ost,20,,Friedrichstrasse,Erkner
1980156,1980,KBS 110,s-bahn,20.0,Ost,51,,Friedrichstrasse,Königs Wusterhausen
1980157,1980,KBS 115,s-bahn,39.0,Ost,20,,Friedrichstrasse,Flughafen Berlin-Schönefeld
1980158,1980,KBS 140,s-bahn,85.0,Ost,20,,Oranienburg,Flughafen Berlin-Schönefeld
1980159,1980,KBS 141,s-bahn,64.0,Ost,20,,Bernau (b Bln),Zeuthen
1980160,1980,KBS 142,s-bahn,42.0,Ost,20,,Blankenburg,Spindlersfeld
1980161,1980,KBS 143,s-bahn,43.0,Ost,20,,Alexanderplatz,Buch
1980162,1980,1,u-bahn,33.0,West,2,,Schlesisches Tor,Ruhleben
1980163,1980,2,u-bahn,22.0,West,5,,Wittenbergplatz,Krumme Lanke
1980164,1980,3,u-bahn,2.0,West,10,,Wittenbergplatz,Uhlandstrasse
1980165,1980,4,u-bahn,6.0,West,5,,Nollendorfplatz,Innsbrucker Platz (Hauptstrasse)
1980166,1980,6,u-bahn,13.0,West,3,,Tegel,Alt-Mariendorf
1980167,1980,7,u-bahn,13.0,West,3,,Rohrdamm,Rudow
1980168,1980,8,u-bahn,23.0,West,6,,Osloerstrasse,Leinestrasse
1980169,1980,9,u-bahn,22.0,West,3,,Osloerstrasse,Rathaus Steglitz
1980170,1980,KBS 152,s-bahn,,West,0,,Frohnau,Lichtenrade
1980171,1980,KBS 153,s-bahn,,West,0,,Heiligensee,Lichterfelde Süd
1980172,1980,KBS 156,s-bahn,,West,0,,Friedrichstrasse,Wannsee
19821,1982,1,autobus,69.0,West,12,,"Moabit, Waldstrasse Ecke Turmstrasse","Lichterfelde, Lindenstrasse"
19822,1982,10,autobus,67.0,West,12,,Haselhorster Damm,"Zehlendorf-Süd, Sachtlebenstrasse Ecke Lupsteiner Weg"
19823,1982,11,autobus,43.0,West,12,,Dahlem Waldfriedhof,U-Bhf. Alt-Mariendorf
19824,1982,11,straßenbahn,47.0,Ost,20,,S-Bhf. Marzahn,Stadion der Weltjugend
19825,1982,12,autobus,61.0,West,15,,"Wedding, Bernauer Strasse",Maximiliankorso Ecke Hainbuchenstrasse
19826,1982,12,straßenbahn,27.0,Ost,20,,S-Bhf. Marzahn,Scharnweberstrasse
19827,1982,13,autobus,66.0,West,12,,Alt-Heiligensee,Spandau Weinmeisterhornweg
19828,1982,13,straßenbahn,40.0,Ost,10,,Eberswalder Strasse,Hönower Wiesenweg
19829,1982,14,autobus,60.0,West,15,,U-Bhf. Osloer Strasse,Alt-Heiligensee
198210,1982,14E,autobus,9.0,West,30,,Alt-Heiligensee,Falkenplatz
198211,1982,15,autobus,58.0,West,20,,Wittenauer Strasse Märkisches Viertel,Frohnau Invalidensiedlung
198212,1982,15,straßenbahn,37.0,Ost,20,,Bhf. Lichtenberg,"Hackescher Markt"""
198213,1982,16,autobus,63.0,West,15,,Reinickendorf Klemkestrasse/Sommerstrasse,Breitenbachplatz
198214,1982,17,autobus,56.0,West,12,,Grundewald Fontanestrasse,Lichterfelde Celsiusstrasse
198215,1982,17,straßenbahn,56.0,Ost,12,,Besarinstrasse,Haeckelstrasse
198216,1982,18,autobus,33.0,West,20,,U-Bhf. Oskar-Helene-Heim,Steinstücken
198217,1982,18,straßenbahn,49.0,Ost,20,,"Biesdorf, Elisabethstrasse",Stadion der Weltjugend
198218,1982,19,autobus,44.0,West,10,,Grunewald Roseneck,Platz der Luftbrücke
198219,1982,19,straßenbahn,68.0,Ost,20,,"Köpenick, Krankenhaus",Artur-Becker-Strasse
198220,1982,2,autobus,36.0,West,7,,U-Bhf. Friedrich-Wilhelm-Platz,"Marienfelde, Waldsassener Strasse"
198221,1982,20,autobus,41.0,West,15,,Tegelort,Lübars Alt-Lübars
198222,1982,20,straßenbahn,50.0,Ost,20,,Bhf. Lichtenberg,Hackerscher Markt
198223,1982,21,autobus,63.0,West,20,,Quickborner Strasse Märkisches Viertel,Fehrbelliner Platz
198224,1982,21,straßenbahn,72.0,Ost,20,,Eberswalder Strasse,"Köpenick, Krankenhaus"
198225,1982,22,autobus,37.0,West,15,,U-Bhf. Osloer Strasse,Waidmannslust Titiseestrasse
198226,1982,22,straßenbahn,50.0,Ost,15,,"Rosenthal, Quickborner Strasse",Am Kupfergraben
198227,1982,23,autobus,28.0,Ost,20,,Falkenhöhe,Rudower Chaussee
198228,1982,23,autobus,50.0,West,15,,"Zoo, Hardenbergplatz",Saatwinkler Damm Mäkeritzwiesen
198229,1982,24,autobus,43.0,West,15,,Moabit Wiebestrasse,Platz der Luftbrücke
198230,1982,24,straßenbahn,36.0,Ost,12,,Pasedagplatz,Stadion der Weltjugend
198231,1982,25,autobus,39.0,West,15,,Britz-Süd,U-Bhf. Friedrich-Wilhelm-Platz
198232,1982,25,straßenbahn,47.0,Ost,20,,Sterndamm,Rahnsdorf
198233,1982,26,straßenbahn,26.0,Ost,20,,Sterndamm,"Köpenick, Krankenhaus"
198234,1982,27,autobus,41.0,Ost,10,,S-Bhf. Kaulsdorf,Alt-Müggelheim
198235,1982,28,autobus,44.0,West,15,,U-Bhf. Tempelhof,Schlesische Strasse Ecke Heckmannufer
198236,1982,29,autobus,45.0,West,10,,"Grunewald, Roseneck",Oranienplatz
198237,1982,3,autobus,46.0,West,15,,Düppel-Süd,"Wannsee, Heckeshorn"
198238,1982,3,straßenbahn,43.0,Ost,10,,Björnsonstrasse,S-Bhf. Warschauer Strasse
198239,1982,30,autobus,67.0,Ost,15,,Robert-Koch-Platz,Ostbahnhof
198240,1982,30,autobus,37.0,West,20,,U-Bhf. Rathaus Steglitz,Lichtenrade Nahariyastrasse
198241,1982,31,autobus,39.0,Ost,20,,"Buch, Hobrechtsfelder Chaussee",Ostseestrasse
198242,1982,31,autobus,28.0,West,10,,U-Bhf. Ruhleben,Staaken Heidebergplan
198243,1982,32,autobus,22.0,Ost,6,,Hans-Beimler-Strasse,Otto-Grotewohl-Strasse
198244,1982,32,autobus,28.0,West,10,,U-Bhf. Rathaus Steglitz,Marienfelde Bahnstrasse
198245,1982,33,autobus,17.0,Ost,20,,Grumbkowstrasse,U-Bhf. Pankow
198246,1982,33,autobus,29.0,West,10,,U-Bhf. Breitenbachplatz,Mariendorf Rixdorfer Strasse Ecke Dirschelweg
198247,1982,34,autobus,17.0,Ost,15,,U-Bhf. Marchlewskistrasse,Alt-Stralau
198248,1982,34,autobus,50.0,West,20,,"Spandau, Wasserwerk",Glienicke Gutshof
198249,1982,35,autobus,32.0,Ost,20,,"Biesdorf-Süd, Köpenicker Strasse",S-Bhf. Nöldnerplatz
198250,1982,35,autobus,37.0,West,20,,U-Bhf. Ruhleben,Kladow Hottengrund
198251,1982,36,autobus,18.0,Ost,10,,S-Bhf. Grünau,"Schönefeld, Dorfstrasse"
198252,1982,361,autobus,9.0,Ost,20,,Flughafen Schönefeld,Flughafen Schönefeld
198253,1982,362,autobus,6.0,Ost,20,,Flughafen Schönefeld,Flughafen Schönefeld
198254,1982,37,autobus,12.0,Ost,30,,S-Bhf. Grünau,Rudower Strasse
198255,1982,38,autobus,25.0,Ost,60,,S-Bhf. Grünau,Diepensee
198256,1982,39,autobus,14.0,Ost,20,,"Wartenberg, Siedlung",Gehrenseestrasse
198257,1982,4,autobus,64.0,West,10,,"Neu-Westend, Brixplatz","Neukölln, Teupitzer Strasse"
198258,1982,4,straßenbahn,24.0,Ost,10,,Eberswalder Strasse,S-Bhf. Warschauer Strasse
198259,1982,40,autobus,21.0,Ost,7,,Robert-Koch-Platz,Ostbahnhof
198260,1982,41,autobus,39.0,Ost,30,,Neu-Lindenberg,"Ahrensfelde, Kirche"
198261,1982,41,autobus,58.0,West,12,,Rudow Stadtgrenze,U-Bhf. Hallesches Tor
198262,1982,42,autobus,30.0,Ost,12,,"Buch, Zepernicker Strasse",Ostseestrasse
198263,1982,43,autobus,28.0,Ost,10,,S-Bhf. Marzahn,S-Bhf. Nöldnerplatz
198264,1982,44,autobus,16.0,Ost,60,,"Hönow, Nord",S-Bhf. Mahlsdorf
198265,1982,45,autobus,38.0,Ost,6,,"Wilhelmsruh, Schillerstrasse",Schwarzelfenweg
198266,1982,46,straßenbahn,48.0,Ost,15,,Nordend,Am Kupfergraben
198267,1982,47,autobus,30.0,Ost,15,,"Treptow, Eichenstrasse",Bhf. Schöneweide
198268,1982,48,autobus,23.0,Ost,10,,"Hohenschönhausen, Chemie-Handel",Dimitroffstrasse
