Column,stop_name,type,in_lines,location,identifier,previous_in_lines,stop_description
446,Hohenschöpping,s-bahn,['KBS 135'],"52.67,13.1945",Q19274489,['KBS 105']+ ['KBS 105']+ ['KBS 105']+ KBS 105+ KBS 105+ KBS 104d+ ['KBS 104d'],nan+ nan+ nan+ Bahnhof Hohenschöpping+ Bahnhof Hohenschöpping+ Bahnhof Hohenschöpping+ nan
447,Hohenzollerndamm,s-bahn,"['KBS 151', 'KBS 150']","52.4885,13.3004",Q800503,"['KBS 100']+ ['KBS 100']+ ['KBS 100', 'KBS 100a']+ KBS 100+ KBS 100+ KBS 100,KBS 100k+ ['KBS 100k', 'KBS 100']",nan+ nan+ nan+ Berlin Hohenzollerndamm station+ Berlin Hohenzollerndamm station+ Berlin Hohenzollerndamm station+ nan
448,Hohenzollerndamm Ecke Seesenerstrasse,bus,['A21'],"52.48842852830222, 13.302087037037975",,,
449,Hohenzollerndamm Ecke Stadtautobahn,bus,['A65'],"52.48792295982247, 13.300561105734886",nan,A65+ ['A65'],nan+ nan
450,Hohenzollerndamm Ecke Uhlandstrasse,bus,['A60'],"52.49360506912394, 13.323567537558588",,,
451,Hohenzollernplatz,u-bahn,['2'],"52.493888888889,13.325",Q571570,"['A2']+ ['A II']+ ['A II']+ B II,A II+ A II,B II+ A II+ ['2']",nan+ nan+ nan+ Hohenzollernplatz+ Hohenzollernplatz+ Hohenzollernplatz+ nan
452,Hohenzollernring,bus,"['A56', 'A54', 'A97', 'A55']","52.55569430282622, 13.207589665448262",nan,"AS1+ AS1+ ['54', '97', '56', '55']",Hohenzollernring Ecke Streitstrasse+ Hohenzollernring Ecke Streitstrasse+ nan
453,Holländerstrasse Ecke Londonerstrasse,bus,['A64'],"52.56338729115426, 13.342918590914856",,,
454,Holteistrasse,bus,['30'],"52.50859353995203, 13.466288145839554",nan,O30+ ['30'],Holteistrasse+ nan
455,Holteistrasse Ecke Boxhagenerstrasse,strassenbahn,"['3', '13']","52.5088235,13.465969","Q65675805, Q65675805","['13', '14']+ 3, 13+ ['13', '3']","nan+ nan, nan+ nan"
456,Holtheimer Weg,bus,['A85'],"52.40993443198323, 13.3033907179267",nan,A85+ ['A85'],nan+ nan
457,Holzhauser Str.,u-bahn,['6'],"52.575833333333,13.296111111111",Q557566,"C I,C II+ C I+ C I+ ['6']",Holzhauser Straße+ Holzhauser Straße+ Holzhauser Straße+ nan
458,Holzhauser Strasse Ecke Breitenbachstrasse,bus,['A15'],"52.58200787385374, 13.305452713054015",,,
459,Hoppegarten (Mark),s-bahn,['KBS 100'],"52.5183,13.6734",Q15197357,['KBS 101']+ ['KBS 101']+ KBS 101+ KBS 101+ KBS 101+ ['KBS 101']+ ['100'],nan+ nan+ Hoppegarten (Mark) station+ Hoppegarten (Mark) station+ Hoppegarten (Mark) station+ nan+ nan
460,Hosemannstrasse,bus,['56'],"52.54283538228578, 13.434755984769948",,,
461,Hottengrund,bus,['A35'],"52.44597765000425, 13.126251393745859",nan,A35+ A35+ A35+ ['A35'],Hottengrund+ Hottengrund+ Hottengrund+ nan
462,Hufelandstrasse,bus,['9'],"52.5330277403084, 13.429355314635904",nan,['57'],nan
463,Hultschiner Damm,bus,['8'],"52.47711373957008, 13.600598140620137",nan,['A8']+ A8+ A8+ ['A8']+ ['8'],nan+ nan+ nan+ nan+ nan
464,Humannplatz,strassenbahn,['70'],"52.5493627,13.4213646",Q65962652,70+ 70+ 70+ ['70']+ ['70'],Humannplatz+ Humannplatz+ Humannplatz+ nan+ nan
465,Humboldt-Krankenhaus,bus,['A64'],"52.57241175917693, 13.347438523711851",nan,['64'],nan
466,Humboldthain,s-bahn,"['KBS 154', 'KBS 153', 'KBS 152']","52.5451,13.3796",Q481276,"['KBS 104', 'KBS 105', 'KBS 103']+ ['KBS 105', 'KBS 104', 'KBS 106']+ ['KBS 106', 'KBS 105', 'KBS 104']+ KBS 106,KBS 105,KBS 104+ KBS 104,KBS 105,KBS 106+ KBS 100d,KBS 100c,KBS 100e+ ['KBS 100c', 'KBS 100e', 'KBS 100d']",nan+ nan+ nan+ Berlin Humboldthain station+ Berlin Humboldthain station+ Berlin Humboldthain station+ nan
467,Hussitenstrasse Ecke Grenzstrasse,bus,['A90'],"52.543531338476214, 13.380631032885086",,,
468,Huttenstrasse Ecke Beusselstrasse,bus,['A89'],"52.52740013259484, 13.32867332200994",nan,A89+ ['A89'],nan+ nan
469,Händelplatz,bus,"['A84', 'A85']","52.449992542295014, 13.315419307645962",nan,"A85,A84+ ['A85']+ ['85', '84']",nan+ nan+ nan
470,"Hönow, Dorfstrasse",bus,['44'],"52.54884927869554, 13.63648687804691",nan,['A44']+ A44+ A44+ ['A44'],nan+ nan+ nan+ nan
471,"Hönow, Wiesenweg",strassenbahn,['21'],"52.484276289226976, 13.505820970561828",,,
472,Hönower Wiesenweg,strassenbahn,['82'],"52.484276289226976, 13.505820970561828",nan,"['82']+ ['82', '21']",nan+ nan
473,Hönower Wiesenweg Ecke Blockdammweg,strassenbahn,['13'],"52.48430451205336, 13.505804756687008",nan,13+ ['13'],nan+ nan
474,Hönowerstrasse Ecke Greifswalderstrasse,bus,['44E'],"52.53002741612947, 13.626824800415514",nan,['A44E'],nan
475,Illigstrasse Ecke Schichauweg,bus,['A82'],"52.397661817639346, 13.38515347906895",nan,['A82'],nan
476,Ilsenburger Strasse Ecke Kaiserin-Augusta-Allee,bus,['A89'],"52.525749229554776, 13.30988310299495",,,
477,Im Dol,bus,['A60'],"52.46092679564681, 13.275092012001629",,,
478,Im Spektefeld,bus,['A99'],"52.54910906739257, 13.155753309046595",,,
479,Industriebahn,bus,['7'],"52.618604307482244, 13.390395775797886",nan,['A7']+ ['A7'],nan+ nan
480,Innsbrucker Platz,bus,"['A48', 'A75', 'A65', 'A83', 'A85']","52.478545508234895, 13.34405868604117",nan,"['A16']+ ['A48', 'A16', 'A4']+ A65,A4,A48,A16+ A75,A65,A4,A16,A48+ A16,A75,A84,A48,A4,A65,A83+ ['A48', 'A84', 'A83', 'A16', 'A65', 'A75']",nan+ nan+ Innsbrucker Platz+ Innsbrucker Platz+ Innsbrucker Platz+ nan
481,Innsbrucker Platz,s-bahn,"['KBS 151', 'KBS 150']","52.4786,13.3439",Q111263876,"['KBS 100']+ ['KBS 100a', 'KBS 100']+ ['KBS 100', 'KBS 100a']+ KBS 100,KBS 100a+ KBS 100a,KBS 100+ KBS 100,KBS 100k+ ['KBS 100k', 'KBS 100']",nan+ nan+ nan+ S-Bahnhof Innsbrucker Platz+ S-Bahnhof Innsbrucker Platz+ S-Bahnhof Innsbrucker Platz+ nan
482,Innsbrucker Platz (Hauptstr.),u-bahn,['4'],"52.4786,13.3439",Q10275871,['B II']+ B III+ B III+ ['4'],nan+ Innsbrucker Platz metro station+ Innsbrucker Platz metro station+ nan
483,"Invalidenstrasse, Sektorengrenze",bus,['A86'],"52.52762303328894, 13.373148963837362",,,
484,Jachtwerft,strassenbahn,['86'],"52.434329403493905, 13.571443963074454",nan,['86'],nan
485,Jakob-Kaiser-Platz,bus,"['A55', 'A23', 'A65', 'A99', 'A21', 'A62', 'A72']","52.536739701449115, 13.293604878938678",nan,"A72+ A99,A65,A72+ ['A72', 'A55', 'A99', 'A65']+ ['23', '99', '62', '21', '65', '9', '72', '55']",nan+ nan+ nan+ nan
486,Jannowitzbrücke,s-bahn,"['KBS 105', 'KBS 110', 'KBS 143', 'KBS 100', 'KBS 115']","52.514822222222,13.41795","Q27955427","['KBS 101', 'KBS 100c']+ ['KBS 101', 'KBS 103', 'KBS 102']+ ['KBS 102', 'KBS 101'], ['KBS 103']+ KBS 102,KBS 103,KBS 101+ KBS 101,KBS 103,KBS 102+ KBS 101,KBS 102,KBS 103,KBS 103a,KBS 104+ ['KBS 103', 'KBS 102', 'KBS 101', 'KBS 103a']+ ['110', '100', '105', '115']",nan+ nan+ nan+ S-Jannowitzbrücke station+ S-Jannowitzbrücke station+ S-Jannowitzbrücke station+ nan+ nan
487,Joachim-Friedrich-Strasse Ecke Kurfürstendamm,bus,"['A29', 'A69']","52.49797143420066, 13.296225635820692",nan,['A29']+ ['A29'],nan+ nan
488,Joachimstaler Strasse Ecke Kantstrasse,bus,['A60'],"52.50528819125734, 13.331575308353223",,,
489,Joachimstaler Strasse Ecke Kurfürstendamm,bus,"['A19', 'A29']","52.503848526250394, 13.331282191682005",nan,"A69+ A69,A19+ ['A29', 'A69', 'A19']",nan+ nan+ nan
490,Joachimstaler Strasse Ecke Lietzenburgerstrasse,bus,['A69'],"52.500484201395466, 13.330871859484015",,,
491,Johannesstift,bus,['A54'],"52.56762012914222, 13.191856156464777",nan,['A54'],nan
492,"Johannisthal, Haeckelstrasse",strassenbahn,"['85', '69']","52.4402944,13.5052638",Q66225573,"['69', '91']+ 69E,69+ 69+ 85,69,69E+ ['69', '69E', '85']",nan+ Haeckelstraße+ Haeckelstraße+ Haeckelstraße+ nan
493,Johannisthaler Chaussee,bus,['47'],"52.45136033294721, 13.488299619950027",nan,A47+ A47+ A47+ ['A47']+ ['47'],Johannisthaler Chaussee Ecke Königsheideweg+ Johannisthaler Chaussee Ecke Königsheideweg+ Johannisthaler Chaussee Ecke Königsheideweg+ nan+ nan
494,Johannisthaler Chaussee,u-bahn,['7'],"52.429166666667,13.453333333333",Q638553,,
495,Johannisthaler Chaussee Ecke Rudower Strasse,bus,['A67'],"52.434347637532014, 13.469038766571366",nan,['A52'],nan
496,John-Foster-Dulles-Allee Ecke Spreeweg,bus,['A24'],"52.51710164054661, 13.354604473465576",nan,['A24'],nan
497,Josef-Orlopp-Strasse,strassenbahn,['3'],"52.5236942,13.4996388",Q66015311,,
498,Jungfernheide,s-bahn,"['KBS 159', 'KBS 150', 'KBS 158']","52.53035,13.299433333333",Q110977325,"['KBS 100b', 'KBS 100']+ ['KBS 100b', 'KBS 100']+ ['KBS 100', 'KBS 103a', 'KBS 100d']+ KBS 100c,KBS 103a,KBS 100d,KBS 100+ KBS 103a,KBS 100c,KBS 100+ KBS 100a,KBS 100,KBS 100b+ ['KBS 100a', 'KBS 100b', 'KBS 100']",nan+ nan+ nan+ S-Bahnhof Jungfernheide+ S-Bahnhof Jungfernheide+ S-Bahnhof Jungfernheide+ nan
499,Jägerstrasse,bus,['27'],"52.48596831477271, 13.574167191759361",nan,"['A27', 'A8', 'A8E']+ ['27']",nan+ nan
500,K.- Marx-Allee,bus,['32'],"52.51796623612338, 13.432923587088723",,,
501,Kaiser-Friedrich-Strasse Ecke Kantstrasse,bus,['A74'],"52.50678051201857, 13.302334438384776",,,
502,Kaiser-Wilhelm-Platz,bus,"['A4', 'A48', 'A75', 'A84', 'A83']","52.486329247981715, 13.35655627172785",nan,"['A4']+ ['A48', 'A4']+ A4,A48+ A4,A48,A75+ A75,A84,A48,A4,A83+ ['A48', 'A83', 'A4', 'A84', 'A75']+ ['83', '48', '4', '75', '84']",nan+ nan+ Kaiser-Wilhelm-Platz+ Kaiser-Wilhelm-Platz+ Kaiser-Wilhelm-Platz+ nan+ nan
503,Kaiserdamm,u-bahn,['1'],"52.51,13.2822",Q656409,['A1'],nan
504,Kaiserdamm Ecke Königin-Elisabethstrasse,bus,['A10'],"52.51000556968557, 13.281769071308744",,,
505,Kaisereiche,bus,"['A85', 'A75', 'A25']","52.46896806014468, 13.332614886077709",nan,"['A17']+ ['A48', 'A25', 'A17']+ A25,A48+ A25,A48,A75+ A84,A75,A25,A48+ ['A48', 'A25', 'A75']+ ['75', '25', '85', '48']",nan+ nan+ Kaisereiche+ Kaisereiche+ Kaisereiche+ nan+ nan
506,Kaiserin-Augusta-Str.,u-bahn,['6'],"52.460152777778,13.384577777778",Q559226,['6'],nan
507,Kali-Chemie,strassenbahn,['21'],"52.46329854840191, 13.499789773217568",",+nan+nan, nan","95, 92+ 95, 92,87",",+ nan, nan+ nan"
508,Kanalstrasse Ecke Köpenickerstrasse,bus,['A57'],"52.423829984992665, 13.51449779651474",,,
509,Kantstrasse Ecke Kaiser-Friedrichstrasse,bus,['A21'],"52.506780325531686, 13.30234182337291",,,
510,Kantstrasse Ecke Wilmersdorferstrasse,bus,"['A89', 'A86']","52.50670639024441, 13.306680353058255",nan,"A86,A89+ ['A86', 'A89']",nan+ nan
511,Karl-Marx-Allee,bus,['40'],"52.51831920404112, 13.430003655626638",,,
512,Karl-Marx-Strasse,u-bahn,['7'],"52.476111111111,13.439166666667",Q519494,,
513,Karl-Marx-Strasse Ecke Grenzallee,bus,['A67'],"52.46300527471114, 13.444919696974685",nan,['A67'],nan
514,Karl-Marx-Strasse Ecke Silbersteinstrasse,bus,['A65'],"52.46761009234876, 13.442031805395064",,,
515,Karlshorst,s-bahn,['KBS 105'],"52.4808,13.5258",Q111327045,['KBS 102']+ ['KBS 102']+ KBS 102+ KBS 102+ KBS 102+ ['KBS 102']+ ['105'],nan+ nan+ S-Bahnhof Berlin Karlshorst+ S-Bahnhof Berlin Karlshorst+ S-Bahnhof Berlin Karlshorst+ nan+ nan
516,Karlshorsterstrasse,strassenbahn,['82'],"52.502006751448626, 13.475382393075797",nan,['82'],nan
517,Karolinenhof Mitte,strassenbahn,['86'],"52.39176095915858, 13.634654256792825",nan,86+ 86+ ['86'],nan+ nan+ nan
518,Karolinenstrasse Ecke Heiligenseestrasse,bus,['A20'],"52.59795392022277, 13.275025454844057",,,
519,Karolinenstrasse Ecke Heiligenseestrasse,bus,['A13'],"52.59793847901094, 13.275044238502316",,,
520,Karow,s-bahn,['KBS 141'],"52.615,13.4692",Q111324168,['KBS 103']+ ['KBS 106']+ ['KBS 106']+ KBS 106+ KBS 106+ KBS 106+ ['KBS 106']+ ['141'],nan+ nan+ nan+ S-Bahnhof Berlin Karow+ S-Bahnhof Berlin Karow+ S-Bahnhof Berlin Karow+ nan+ nan
521,Karower Strasse,bus,['42'],"52.632657192071434, 13.500197142047304",nan,"['31', '42']",nan
522,Karowerstrasse,bus,"['51/B', '31']","52.63349334589059, 13.498857770767476",nan,['51B'],nan
523,Kaserne Südtor,bus,['A62'],"52.55685969560147, 13.3084342409763",nan,"A21+ A21+ A21+ ['A21']+ ['62', '8', '21']",Kaserne Südtor+ Kaserne Südtor+ Kaserne Südtor+ nan+ nan
524,Katzbachstrasse Ecke Yorckstrasse,bus,['A19'],"52.4916027871128, 13.376642792979641",nan,['A19'],nan
525,Kaulsdorf,s-bahn,['KBS 100'],"52.5121,13.5904",Q800478,['KBS 101']+ ['KBS 101']+ ['KBS 101']+ KBS 101+ KBS 101+ KBS 101+ ['KBS 101']+ ['100'],nan+ nan+ nan+ Berlin-Kaulsdorf railway station+ Berlin-Kaulsdorf railway station+ Berlin-Kaulsdorf railway station+ nan+ nan
526,Kienberg,bus,['D/38'],"52.3517661544751, 13.549307007329256",nan,AD+ ['AD/38']+ ['38'],nan+ nan+ nan
527,Kienitzer Strasse Ecke Hermannstrasse,bus,['A4'],"52.47611119841835, 13.426764451412787",nan,['A4'],nan
528,Kirchhainer Damm Ecke Wittelsbacherstrasse,bus,['A82'],"52.38290970523653, 13.413163485858885",nan,['A82'],nan
529,Kisselnallee Ecke Pionierstrasse,bus,['A63'],"52.556501057441956, 13.188670871494672",nan,A63+ ['A63'],nan+ nan
530,Kissingenstrasse,bus,['52'],"52.56794246263401, 13.427626602915375",,,
531,Klausenerplatz,bus,['A87'],"52.51924427298945, 13.291948741419509",nan,"A74+ A74+ ['A87', 'A74']+ ['87', '54', '54E']",nan+ nan+ nan+ nan
532,Kleistpark,u-bahn,['7'],"52.490555555556,13.360277777778",Q571161,,
533,Klement-Gottwald-Allee,strassenbahn,['99'],"52.55389472455495, 13.467430897209223",nan,74E+ 3+ ['70'],Berliner Allee Ecke Bernkasteler Straße+ nan+ nan
534,Klement-Gottwald-Allee Ecke Rennbahnstrasse,bus,['45'],"52.55694652931542, 13.466966083751453",",+nan","A45, A46+ A45,A46+ ['A45']",",+ nan+ nan+ nan"
535,Klingsorstrasse Ecke Birkbuschstrasse,bus,['A86'],"52.447537942411586, 13.326352493667812",,,
536,Klosterstr.,u-bahn,['A'],"52.516111111111,13.412222222222",Q657893,"['A I']+ ['A I']+ A I,A II+ A+ A+ ['A']",nan+ nan+ Klosterstraße station+ Klosterstraße station+ Klosterstraße station+ nan
537,Knaackstrasse,strassenbahn,"['71', '72']","52.540775616414294, 13.414314622738662",nan,"['72', '71']",nan
538,Knesebeckstrasse Ecke Seehofstrasse,bus,['A53'],"52.428921348542005, 13.267697234969374",nan,['A53'],nan
539,Kniprodeallee,strassenbahn,"['99', '70']","52.55328910288231, 13.479535430290078",nan,['70']+ ['70'],nan+ nan
540,Kniprodestrasse,bus,['57'],"52.53188831051684, 13.441173619054155",,,
541,Kniprodestrasse,strassenbahn,"['4', '17', '19', '13']","52.5325286,13.4406868",Q65707391,"4,69E,13+ 13,4+ 4,13,69E+ ['13', '4', '69E']",Kniprodestraße/Danziger Straße+ Kniprodestraße/Danziger Straße+ Kniprodestraße/Danziger Straße+ nan
542,Koblanckstrasse Ecke Am Großen Wannsee,bus,['A3'],"52.42616121316946, 13.161456907756055",,,
543,Kochstr.,u-bahn,['6'],"52.505897222222,13.390611111111",Q201849,"['C I']+ C I,C II+ C I+ C I+ ['6']",nan+ Kochstraße+ Kochstraße+ Kochstraße+ nan
544,Kolonie Ewige Heimat,bus,['A93'],"52.41345967123369, 13.490245015532087",,,
545,Kongreßhalle,bus,['A69'],"52.51763253396976, 13.363196975404886",nan,A69+ A69+ ['A69']+ ['69'],nan+ nan+ nan+ nan
546,Konkordiastrasse Ecke Adamstrasse,bus,['A92'],"52.520980678190206, 13.191234579376763",,,
547,Kottbusser Damm (Schönleinstr.),u-bahn,['8'],"52.493055555556,13.421944444444",Q666868,['D']+ D+ D+ D+ ['8'],nan+ Schönleinstraße metro station+ Schönleinstraße metro station+ Schönleinstraße metro station+ nan
548,Kottbusser Tor,u-bahn,"['8', '1']","52.499166666667,13.418055555556",Q819768,"['B', 'D']+ ['B II', 'D']+ ['D', 'B I', 'A II']+ B II,D,B I+ A II,D,B II,B I+ A I,A II,D+ ['1', '8']",nan+ nan+ nan+ Kottbusser Tor station+ Kottbusser Tor station+ Kottbusser Tor station+ nan
550,Kraftwerk Klingenberg,strassenbahn,"['82', '13', '21']","52.4881374,13.4958685","Q66079524","['13']+ ['13']+ ['13', '82']+ 13, 82+ 13,82+ ['82', '13']+ ['82', '21', '13']","nan+ nan+ nan+ ,+ nan+ nan+ nan+ nan"
551,Krampenburg,Fähre,['293'],"52.389189989977616, 13.649374040292349",,,
552,Krampnitzer Weg,bus,['A35'],"52.45227343259078, 13.13842230425098",nan,"A35+ A35+ A35+ ['35', '35E']",Krampnitzer Weg Ecke Sarkower Landstrasse+ Krampnitzer Weg Ecke Sarkower Landstrasse+ Krampnitzer Weg Ecke Sarkower Landstrasse+ nan
553,Krankenhaus Havelhöhe,bus,"['A35', 'A34']","52.462919334280684, 13.15899083159388",nan,"A34+ A34,A35+ ['A34', 'A35']",nan+ nan+ nan
554,Krankenhaus Hohengatow,bus,"['A35', 'A34']","52.470449875602235, 13.169391604448148",nan,"A35,A34+ A34,A35+ A34,A35+ ['A34', 'A35']",Krankenhaus Hohengatow+ Krankenhaus Hohengatow+ Krankenhaus Hohengatow+ nan
555,Krankenhaus Köpenick,strassenbahn,['95'],"52.43861200573594, 13.592411258792163",nan,95+ 95+ ['95'],nan+ nan+ nan
556,Krankenhaus Neukölln,bus,['A41'],"52.43991971904642, 13.459396643339986",nan,['A41'],nan
557,Krankenhaus Tegel-Süd,bus,['A13'],"52.57573397877684, 13.278749331662",nan,['A13']+ ['A13']+ A13+ A13+ A13+ ['A13']+ ['13'],nan+ nan+ Krankenhaus Tegel-Süd+ Krankenhaus Tegel-Süd+ Krankenhaus Tegel-Süd+ nan+ nan
558,Krankenhaus Wannsee,bus,['A3'],"52.43102764694952, 13.164964517227903",nan,['A51']+ A51+ A51+ A51+ ['A51']+ ['3'],nan+ Krankenhaus Wannsee+ Krankenhaus Wannsee+ Krankenhaus Wannsee+ nan+ nan
559,Kranoldplatz,bus,"['A11', 'A96']","52.427774762936416, 13.326473583049795",nan,"A11+ ['A96', 'A11']+ ['17', '96', '11', '53']",nan+ nan+ nan
560,Kronprinzessinen Weg Ecke Potsdamer Chaussee ;  Stölpchensee,bus,['A18'] ; ['A18'],"52.4199289618766, 13.175326111854474 ; 52.409451062200475, 13.143793033461112",,,
561,Kronprinzessinen Weg Ecke Spanische Allee,bus,['A66'],"52.433805665797344, 13.189405186742881",,,
562,Krottnaurerstrasse,bus,['A53'],"52.434048198019276, 13.206642741771725",,,
563,Krowelstrasse,bus,['A35'],"52.523670520237886, 13.20288751823451",,,
564,Krumme Lanke,u-bahn,['2'],"52.443333333333,13.241388888889",Q663945,"['A2']+ ['A II']+ ['A II']+ B II,A II+ A II,B II+ A II+ ['2']",nan+ nan+ nan+ Krumme Lanke metro station+ Krumme Lanke metro station+ Krumme Lanke metro station+ nan
565,Kurfürstendamm (Joachimstaler Str.),u-bahn,['3'],"52.504166666667,13.332777777778",Q663933,['3'],nan
566,Kurfürstendamm (Joachmistaler Str.),u-bahn,['9'],"52.504166666667,13.332777777778",Q663933,['9'],nan
567,Kurfürstendamm Ecke Joachim-Friedrichstrasse,bus,"['A21', 'A10']","52.49800511755257, 13.296199745571476",nan,['A21'],nan
568,Kurfürstendamm Ecke Leibnizstrasse,bus,['A1'],"52.500627320592564, 13.313050318113724",,,
569,Kurfürstendamm Ecke Uhlandstrasse,bus,['A60'],"52.5025171106333, 13.325215394301777",nan,A60,nan
570,Kurfürstendamm Ecke Wilmersdorferstrasse,bus,"['A74', 'A89', 'A86']","52.500005603908086, 13.307037476743691",nan,"A86,A89+ A74+ ['A89', 'A86', 'A74']",nan+ nan+ nan
571,Kurfürstenstr.,u-bahn,['1'],"52.5,13.361944444444",Q690203,"['B I']+ B I,B II+ B II,B I+ A I,A II+ ['1']",nan+ Kurfürstenstraße metro station+ Kurfürstenstraße metro station+ Kurfürstenstraße metro station+ nan
572,Kurische Strasse,bus,['9'],"52.53541468899389, 13.439085794623837",nan,A9+ A9+ A9+ ['A9'],Kurische Strasse+ Kurische Strasse+ Kurische Strasse+ nan
573,Kurt-Fischer-Platz,bus,"['7', '50']","52.57973292845757, 13.398330728468228",nan,"['A7']+ A7+ A7+ A7,A7E+ ['A7', 'A50', 'A7E']",nan+ Kurt-Fischer-Platz+ Kurt-Fischer-Platz+ Kurt-Fischer-Platz+ nan
574,Kurt-Fischer-Platz,strassenbahn,"['22', '46']","52.578668,13.3983016",Q65032974,"['22', '46']+ 46E,46,22+ 46,22+ 46,22+ ['22', '46']+ ['22', '46']",nan+ Grabbeallee/Pastor-Niemöller-Platz+ Grabbeallee/Pastor-Niemöller-Platz+ Grabbeallee/Pastor-Niemöller-Platz+ nan+ nan
575,Kurt-Schumacher-Platz,bus,"['A22', 'A21', 'A61']","52.563438249109005, 13.32713028618972",nan,['A21']+ A21+ A21+ A21+ ['A21']+ ['61'],nan+ Kurt-Schumacher-Platz+ Kurt-Schumacher-Platz+ Kurt-Schumacher-Platz+ nan+ nan
576,Kurt-Schumacher-Platz,u-bahn,['6'],"52.563555555556,13.326572222222",Q555916,"['C I']+ C I,C II+ C I+ C I+ ['6']",nan+ Kurt-Schumacher-Platz+ Kurt-Schumacher-Platz+ Kurt-Schumacher-Platz+ nan
577,Köllnische Heide,s-bahn,"['KBS 151', 'KBS 150']","52.4694,13.4675",Q800505,['KBS 100a']+ ['KBS 100a']+ ['KBS 100a']+ KBS 100a+ KBS 100a+ KBS 100k+ ['KBS 100k'],nan+ nan+ nan+ Köllnische Heide station+ Köllnische Heide station+ Köllnische Heide station+ nan
578,Königin-Elisabeth-Strasse U-Bhf. Kaiserdamm,bus,['A74'],"52.510023251654424, 13.281795105908675",,,
579,Königin-Luise-Strasse Ecke Pacelliallee,bus,['A10'],"52.45831130961841, 13.287126800851055",nan,['A10'],nan
580,Königs Wusterhausen,s-bahn,['KBS 110'],"52.2966,13.6311",Q178002,['KBS 103']+ ['KBS 103']+ KBS 103+ KBS 103+ KBS 103+ ['KBS 103']+ ['110'],nan+ nan+ Königs Wusterhausen station+ Königs Wusterhausen station+ Königs Wusterhausen station+ nan+ nan
581,Königsberger Strasse Ecke Ostpreußen Damm,bus,['A17'],"52.43079422396853, 13.317499238507299",,,
582,Königstor,bus,"['57', '9']","52.52520269485428, 13.419834994127731",nan,"['A9', 'A40']+ ['A9', 'O40', 'O30']+ O40,A9,O30,A57+ O40,A57,A9+ A57,A9,O40,O30+ ['A57', 'A9', 'O30', 'O40']",nan+ nan+ Königstor+ Königstor+ Königstor+ nan
583,Königstrasse Ecke Kronprinzessinnenweg,bus,['A6'],"52.419922358875205, 13.175346132828146",,,
584,Köpenick,s-bahn,['KBS 105'],"52.4586,13.5808",Q800479,['KBS 102']+ ['KBS 102']+ KBS 102+ KBS 102+ KBS 102+ ['KBS 102']+ ['105'],nan+ nan+ Berlin-Köpenick station+ Berlin-Köpenick station+ Berlin-Köpenick station+ nan+ nan
585,"Köpenick, Krankenhaus",bus,"['27', '27E']","52.43861200573594, 13.592411258792163",nan,['27']+ ['A27']+ A27+ A27+ A27+ ['A27'],"nan+ nan+ Köpenick, Krankenhaus+ Köpenick, Krankenhaus+ Köpenick, Krankenhaus+ nan"
586,Köpenicker Landstrasse Ecke Baumschulenstrasse,strassenbahn,['87'],"52.46913201072182, 13.491340045687773",nan,['91']+ ['87']+ 87+ 87+ 87+ ['87'],nan+ nan+ Köpenicker Landstrasse Ecke Baumschulenstrasse+ Köpenicker Landstrasse Ecke Baumschulenstrasse+ Köpenicker Landstrasse Ecke Baumschulenstrasse+ nan
587,Köpenicker Strasse,bus,['8'],"52.48661965394429, 13.560355132284862",nan,A52+ A52+ A52+ ['A52']+ ['8']+ ['28'],Köpenicker Strasse Ecke Neuköllner Strasse+ Köpenicker Strasse Ecke Neuköllner Strasse+ Köpenicker Strasse Ecke Neuköllner Strasse+ nan+ nan+ nan
588,Köpenicker Strasse Ecke Neuköllnerstrasse,bus,['A57'],"52.41702876386292, 13.493990010614597",,,
589,Körtingstrasse Ecke Großbeerenstrasse,bus,['A11'],"52.434813531058246, 13.378315641328395",nan,['A11'],nan
590,LPG Falkenberg,bus,['L/41'],"52.57043275562403, 13.536024836217607",nan,A46+ A46+ ['A46'],nan+ nan+ nan
591,Lakenfelder Weg Ecke Geflügelsteig,bus,['A93'],"52.4082767675799, 13.482126832781505",,,
592,Landgericht,bus,"['A72', 'A55']","52.52698925988807, 13.297167647658592",nan,"A65+ A65,A72+ A72+ ['A72', 'A55']+ ['72', '62']+ ['21']",Landgericht+ Landgericht+ Landgericht+ nan+ nan+ nan
593,Landsberger Ch.,strassenbahn,['3'],"52.532258,13.476705",Q65942700,,
594,Landsberger Chaussee,bus,['53'],"52.53542387113373, 13.517289798830951",nan,"['53', '37']",nan
595,Lankwitz,s-bahn,['KBS 153'],"52.4386,13.3417",Q800481,['KBS 103']+ ['KBS 106']+ ['KBS 106']+ KBS 106+ KBS 106+ KBS 100d+ ['KBS 100d'],nan+ nan+ nan+ Lankwitz station+ Lankwitz station+ Lankwitz station+ nan
596,"Lankwitz, Kirche",bus,"['A32', 'A81', 'A83', 'A2']","52.43629186979271, 13.345745387354132",nan,"['A32 (Obus)', 'A2']+ ['A32 (Obus)', 'A2']+ A2,A32+ A32,A2+ A81,A2,A83,A32+ ['A2', 'A81', 'A32', 'A83']+ ['30', '81', '2', '32', '83']","nan+ nan+ Lankwitz, Kirche+ Lankwitz, Kirche+ Lankwitz, Kirche+ nan+ nan"
