Column,stop_name,type,in_lines,location,identifier,previous_in_lines,stop_description
190,Charlottenstrasse Ecke Unter den Linden,strassenbahn,['1'],"52.51713042068094, 13.390698613680291",,,
191,Chausseehaus,bus,['A27'],"52.430090871325774, 13.614694292071622",,['A27']+ A27,Chausseehaus
192,Chausseestrasse Ecke Invalidenstrasse,bus,['A9'],"52.53058679882093, 13.38309848189674",,A9,Chausseestrasse Ecke Invalidenstrasse
193,Chaussestrasse Ecke Gradestrasse,strassenbahn,['26'],"52.45265805297483, 13.438538838443751",,,
194,Chemnitzerstrasse Ecke Alt-Kaulsdorf,bus,['A27'],"52.50512959168446, 13.581581347259965",,,
195,Chemnitzerstrasse Ecke Ulmenstrasse,bus,['A27'],"52.487292887135375, 13.574950596463296",,,
196,Clayallee Ecke Potsdamerstrasse,bus,['A3E'],"52.435048367666376, 13.260383979802686",,,
197,Cäcilienstrasse,bus,['A37'],"52.529646990986734, 13.558004345591469",,['A37'],
198,"Dahlem, Clayallee",strassenbahn,['40'],"52.45975923254636, 13.274628659008574",,['40'],
199,Dahlem-Dorf,bus,['A10'],"52.45806501426621, 13.290247119457892",,,
200,Dahlem-Dorf,u-bahn,['A II'],"52.456944444444,13.289444444444",Q668585,"['A II']+ B II,A II+ A II,B II+ A II",Dahlem-Dorf+ Dahlem-Dorf+ Dahlem-Dorf
201,Dahlemer Weg Ecke Seehofstrasse,bus,['A3E'],"52.42635119855681, 13.276835963403045",,,
202,Dahlewitz,s-bahn,['KBS 105b'],"52.326389,13.419722",Q5208886,['KBS 105']+ KBS 105+ KBS 105,Dahlewitz railway station+ Dahlewitz railway station
203,Daimlerstrasse Ecke Birnhornweg,strassenbahn,['98'],"52.42214076766627, 13.384616153471871",,['98']+ 98,Daimlerstrasse Ecke Birnhornweg
204,Danziger Strasse Ecke Prenzlauer Allee,strassenbahn,['71'],"52.53920346792057, 13.424227321808168",,,
205,Danzigerstrasse Ecke Greifswalderstrasse,strassenbahn,"['73', '74']","52.5364975,13.4334045",Q65548960,,
206,Deutsches Opernhaus (Bismarckstr.),u-bahn,"['A I', 'A III']","52.511944444444,13.310555555556",Q869501,"['A III', 'A I']+ B I,A III,A I",Deutsche Oper
207,Dimitroffstr.,u-bahn,['A I'],"52.541666666667,13.412222222222",Q571382,"['A I']+ A I,A II+ A+ A",Eberswalder Straße metro station+ Eberswalder Straße metro station+ Eberswalder Straße metro station
208,Dimitroffstrasse Ecke Bersarinstrasse,strassenbahn,['65'],"52.52636032920993, 13.44768303998197",,,
209,Dimitroffstrasse Ecke Leninallee,bus,['A41'],"52.52644398829154, 13.447645022319072",,O37+ A54,
210,Dimitroffstrasse Ecke Prenzlauer Allee,strassenbahn,['72'],"52.539226902813354, 13.424209201692193",,"['71', '72']",
211,Dimitroffstrasse/Bersarinstrasse,strassenbahn,['69'],"52.52636032920993, 13.44768303998197",,,
212,Dingelstädterstrasse (Hohenschönhausen) Ecke Landsbergerstrasse,bus,['A41'],"52.53645981797132, 13.524681683536592",,,
213,Dominicusstrasse Ecke Hauptstrasse,strassenbahn,"['73', '88', '74']","52.48178458875194, 13.348361062077318",,"['88', '73', '25']",
214,Dorotheestrasse (Bhf. Friedrichstrasse),strassenbahn,['1'],"52.519245115375696, 13.388441130713867",,,
215,Dorothenstrasse Ecke Friedrichstrasse,strassenbahn,['46'],"52.51869159969621, 13.38850463130464",,,
216,Drakestrasse (Bhf. Lichterfelde-West),strassenbahn,['78'],"52.4439352057809, 13.295640488876149",,,
217,Dudenstrasse Ecke Mehringdamm,strassenbahn,['99'],"52.48494436612744, 13.385946358190168",,,
218,Dönhoffplatz,strassenbahn,"['46', '73', '74']","52.509950568117645, 13.398144081918815",,64+ 64,
219,"Dönhoffplatz, Krausenstrasse",strassenbahn,"['64', '92', '87']","52.510082685363386, 13.398911668058874",,"['82', '64']",
220,Berlin-Düppel railway station,s-bahn,['KBS 104a'],"52.421388888889,13.226666666667",Q44763529,,
221,"Eberswalderstrasse, U-Bhf. Dimitroffstrasse",strassenbahn,['49'],"52.5401928,13.4113979",Q65088313,"['22', '49', '46']",
222,Eberwalderstrasse Ecke Schönhauserallee,strassenbahn,['4'],"52.54105750045252, 13.412118593924529",,,
223,Edelweißstrasse Ecke Germanenstrasse,bus,['A45'],"52.585349757447666, 13.374579655951965",,,
224,Eichbornstr.,s-bahn,['KBS 105'],"52.5776,13.3169",Q800500,['KBS 105']+ KBS 105+ KBS 105+ KBS 100c,Eichborndamm station+ Eichborndamm station+ Eichborndamm station
225,Eichkamp,s-bahn,"['KBS 101', 'KBS 103']","52.4987,13.2702",Q800504,"['KBS 101', 'KBS 103']+ KBS 103,KBS 101+ KBS 101+ KBS 100g",Berlin Messe Süd railway station+ Berlin Messe Süd railway station+ Berlin Messe Süd railway station
226,Eichwalde (Kreis Teltow),s-bahn,['KBS 103'],"52.3715,13.6152",Q19274479,,
227,Eisenacherstrasse Ecke Hauptstrasse,strassenbahn,['88'],"52.48459360671036, 13.35306002871114",,['73']+ ['88'],
228,Eisenacherstrasse Ecke Potsdamerstrasse,strassenbahn,"['73', '74']","52.48458279166741, 13.353075575714282",,,
229,Eldenaerstrasse Ecke Scheffelstrasse,strassenbahn,['65'],"52.52060307061718, 13.473436944195274",,,
230,Elsenstrasse Ecke Heidelbergerstrasse,strassenbahn,['6'],"52.48685029508912, 13.45118006834624",,['6'],
231,Elsenstrasse Ecke Köpenicker Landstrasse,strassenbahn,"['92', '87']","52.49173500868053, 13.457727322114952",,,
232,Elsterplatz,bus,['A10'],"52.47977982878401, 13.285507613099716",,"['A10', 'A50']+ A10,A50+ A10,A50+ A10,A50",Elsterplatz+ Elsterplatz+ Elsterplatz
233,Elsterplatz,strassenbahn,['57'],"52.479593178670825, 13.285277161096731",,,
234,Emser Platz,strassenbahn,['57'],"52.49210567352354, 13.319243498954092",,,
235,Erkner,s-bahn,['KBS 102'],"52.4296,13.7513",Q14434071,['KBS 102']+ KBS 102+ KBS 102+ KBS 102,Erkner railway station+ Erkner railway station+ Erkner railway station
236,Erkstrasse Ecke Karl-Marx-Strasse,strassenbahn,['26'],"52.480867541421816, 13.435324019425684",,,
237,"Erkstrasse, Rathaus Neukölln",strassenbahn,['47'],"52.48088289227713, 13.435445948459439",,['47'],
238,Ernst-Reuter-Platz,u-bahn,['A I'],"52.511944444444,13.322222222222",Q658361,"['A I']+ B I,A I+ A I,B I+ A I",Ernst-Reuter-Platz metro station+ Ernst-Reuter-Platz metro station+ Ernst-Reuter-Platz metro station
239,Eweststrasse Ecke Pasewalkerstrasse,strassenbahn,['49'],"52.594077857319554, 13.432159364527468",,,
240,Eweststrasse Ecke Paswealkerstrasse,strassenbahn,['24'],"52.59409092283163, 13.432169510744604",,,
241,"Wartenberg, Siedlung",bus,['A39'],"52.58402507545126, 13.53101715685476",,['A46']+ A46,"+ Falkenberg, Schule"
242,Falkenhagener Chaussee Ecke Zeppelinstrasse,bus,['A5'],"52.547531983098686, 13.184665662039377",,,
243,Falkenhöhe,bus,['A36'],"52.400507029940435, 13.538229483128243",,['A36']+ A23,
244,Falkenhöhe/Zonengrenze,bus,['A5'],"52.55475730733069, 13.147150421211037",,,
245,Falkenplatz,strassenbahn,['28'],"52.585285954271406, 13.227452060134016",,['28'],
246,Falkensee,s-bahn,['KBS 103'],"52.559722,13.088889",Q5431918,['KBS 103']+ KBS 103+ KBS 103+ KBS 103,Falkensee railway station+ Falkensee railway station+ Falkensee railway station
247,"Falkensee, Hansastrasse Ecke Friedrich-Engel-Strasse",bus,['A5'],"52.57410330771404, 13.082116596483619",,,
248,"Falkensee, Rathaus",bus,['A5'],"52.567277045598786, 13.101648848818932",,,
249,Fehrbelliner Platz,strassenbahn,"['60', '44', '3', '57']","52.49032472677901, 13.314317300484289",,"['3', '60', '44']+ 60,44,3+ 60,3",Fehrbelliner Platz+ Fehrbelliner Platz
250,Fehrbelliner Platz,u-bahn,['A II'],"52.490277777778,13.314444444444",Q663245,"['A II']+ B II,A II+ A II,B II+ A II",U-Fehrbelliner Platz+ U-Fehrbelliner Platz+ U-Fehrbelliner Platz
251,Fennbrücke,bus,['A16'],"52.537677979708135, 13.361084830316704",,,
252,Feuerbachstr.,s-bahn,['KBS 104'],"52.463611111111,13.332777777778",Q800501,['KBS 104']+ KBS 104+ KBS 104+ KBS 100e,Berlin Feuerbachstraße station+ Berlin Feuerbachstraße station+ Berlin Feuerbachstraße station
253,Feuerbachstrasse Ecke Bismarckstrasse,bus,['A2'],"52.464513435475055, 13.338927866545799",,"['A2']+ A81,A2",
254,Flughafen,strassenbahn,['95'],"52.47819319649731, 13.38574763805155",,,
255,Flughafen,u-bahn,['C II'],"52.485556, 13.385833",Q557582,['C II']+ C II+ C II+ C II,Platz der Luftbrücke+ Platz der Luftbrücke+ Platz der Luftbrücke
256,Frankfurter Allee,bus,['A40'],"52.51348352208039, 13.476830323062508",,,
257,Franzstrasse Ecke Oberwallstrasse,strassenbahn,['46'],"52.515249048682314, 13.396784379813669",,,
258,Französische Straße,u-bahn,['C I'],"52.514722222222,13.389166666667",Q571479,,
259,Fredersdorf (b Bln),s-bahn,['KBS 101'],"52.5265,13.7625",Q15197387,['KBS 101']+ KBS 101+ KBS 101+ KBS 101,Fredersdorf station+ Fredersdorf station+ Fredersdorf station
260,Freibad Grünau,strassenbahn,['86'],"52.4086224,13.604455",Q66489598,86+ 86,
261,Freibad Müggelsee,strassenbahn,['87'],"52.44667120570544, 13.63034121580945",,,
262,Freie Scholle (Schollenhof),bus,['A35'],"52.599851537868666, 13.301736158422598",,,
263,Friedenau,s-bahn,['KBS 104'],"52.47,13.341",Q800471,['KBS 104']+ KBS 104+ KBS 104+ KBS 100e,Berlin-Friedenau station+ Berlin-Friedenau station+ Berlin-Friedenau station
264,Friedrich-Karl-Strasse Ecke Mariendorferdamm,strassenbahn,['96'],"52.45578601202119, 13.383985484054056",,,
265,Friedrich-Wilhelm-Platz,bus,['A17'],"52.47128806242274, 13.328362126543809",,"A2+ A2+ A85,A2,A17",Friedrich-Wilhelm-Platz+ Friedrich-Wilhelm-Platz+ Friedrich-Wilhelm-Platz
266,Friedrich-Wilhelm-Platz,strassenbahn,"['44', '77']","52.47132415928576, 13.328417218543715",,"['77', '44', '78']+ 77,78+ 77,78",Friedrich-Wilhelm-Platz+ Friedrich-Wilhelm-Platz
267,Friedrichsfelde,u-bahn,['E'],"52.506111111111,13.512777777778",Q429781,,
268,Friedrichsfelde Ost,s-bahn,['KBS 101'],"52.5141,13.5198",Q800473,['KBS 101']+ KBS 101+ KBS 101+ KBS 101,Berlin-Friedrichsfelde Ost station+ Berlin-Friedrichsfelde Ost station+ Berlin-Friedrichsfelde Ost station
269,"Friedrichsfelde, Schloßstrasse",bus,['A37'],"52.50970330922865, 13.519045879792072",,['A37'],
270,Friedrichshagen,s-bahn,['KBS 102'],"52.4574,13.6233",Q800474,['KBS 102']+ KBS 102+ KBS 102+ KBS 102,Berlin-Friedrichshagen station+ Berlin-Friedrichshagen station+ Berlin-Friedrichshagen station
271,Friedrichstr.,s-bahn,"['KBS 105', 'KBS 105b', 'KBS 106', 'KBS 101', 'KBS 104', 'KBS 103', 'KBS 102']","52.52027777777778,13.386944444444444",Q111219456,"['KBS 105', 'KBS 104', 'KBS 106', 'KBS 102', 'KBS 101', 'KBS 103']+ KBS 104,KBS 106,KBS 103,KBS 102,KBS 101,KBS 105+ KBS 106,KBS 104,KBS 101,KBS 105,KBS 103,KBS 102+ KBS 100d,KBS 101,KBS 100g,KBS 100c,KBS 100h,KBS 102,KBS 103,KBS 103a,KBS 100e",S-Bahnhof Friedrichstraße+ S-Bahnhof Friedrichstraße+ S-Bahnhof Friedrichstraße
272,"Friedrichstrasse, Johannisthal",strassenbahn,['91'],"52.440380355206784, 13.50554289652835",,,
273,Friesenstrasse Ecke Schwiebusserstrasse,strassenbahn,['21'],"52.48585368819469, 13.394378062319426",,,
274,Frohnau,s-bahn,['KBS 104'],"52.6325,13.2902",Q800472,['KBS 104']+ KBS 104+ KBS 106+ KBS 100e,Berlin-Frohnau station+ Berlin-Frohnau station+ Berlin-Frohnau station
275,"Frohnau, Sigismundkorso",bus,['A12'],"52.630886975597875, 13.272869319040034",,,
276,Gabelung,strassenbahn,"['29', '28']","52.599887444177305, 13.25203703437107",,"['28', '29']",
277,"Galenusstrasse, Pankow, Krankenhaus",strassenbahn,['49'],"52.5818183,13.4287678",Q66195410,['49'],
278,Gartenfeld,s-bahn,['KBS 100b'],"52.54695,13.24882",Q96080469,"['KBS 100d']+ KBS 100c,KBS 100d+ KBS 100c+ KBS 100b",Gartenfeld+ Gartenfeld+ Gartenfeld
279,"Gartenfeld, Tegeler Brücke",bus,['A13'],"52.55173649833807, 13.24904981131818",,,
280,Gartenfelderstrasse Ecke Am Juliusturm,bus,['A13'],"52.53927769582395, 13.232063005498627",,,
281,Gartenfelderstrasse Ecke Paulsternstrasse,bus,['A13'],"52.54415086230652, 13.247076804185845",,"['A13', 'A10']",
282,"Gatow, Flugplatz",bus,['A34'],"52.47170253033803, 13.123057426760603",,['A34'],
283,"Gatow, Kirche",bus,['A34'],"52.48684680676539, 13.18215147844503",,"['A35', 'A34']+ A35,A34+ A34,A35+ A34,A35","+ Gatow, Kirche+ Gatow, Kirche+ Gatow, Kirche"
284,"Geißenweide, Elisabethstrasse",bus,['A37'],"52.53416191228728, 13.561380969716343",,['A37'],
285,Gensierstrasse Ecke Landsbergerstrasse,bus,['A41'],"52.53424664866531, 13.49720359871301",,,
286,Germaniastrasse Ecke Gottlieb-Dunkel-Strasse,strassenbahn,['15'],"52.46053987437175, 13.418058888486561",,"['15', '26']",
287,Gesundbrunnen,s-bahn,"['KBS 105', 'KBS 104', 'KBS 106', 'KBS 100']","52.548611111111,13.389444444444",Q111239092,"['KBS 100', 'KBS 105', 'KBS 103a', 'KBS 100c', 'KBS 104', 'KBS 106']+ KBS 104,KBS 106,KBS 100,KBS 100c,KBS 103a,KBS 105+ KBS 100,KBS 104,KBS 105,KBS 106+ KBS 100d,KBS 100,KBS 100a,KBS 100c,KBS 100e",S-Bahnhof Berlin-Gesundbrunnen+ S-Bahnhof Berlin-Gesundbrunnen+ S-Bahnhof Berlin-Gesundbrunnen
288,Gesundbrunnen,u-bahn,['D'],"52.548611,13.389444",Q3761416,['D']+ D+ D+ D,U-Bahnhof Gesundbrunnen+ U-Bahnhof Gesundbrunnen+ U-Bahnhof Gesundbrunnen
289,Giebelsee,s-bahn,['KBS 101'],"52.5291,13.791",Q7178217,['KBS 101']+ KBS 101+ KBS 101+ KBS 101,Petershagen Nord railway station+ Petershagen Nord railway station+ Petershagen Nord railway station
290,Gleisdreieck,u-bahn,"['A I', 'B I', 'B II']","52.49952,13.37409",Q678372,"['B I', 'A I', 'A II']+ B II,A I,B I,A II+ A II,A I,B II,B I+ A I,A II",Gleisdreieck+ Gleisdreieck+ Gleisdreieck
291,Gleiwitzerstrasse Ecke Köpenickerstrasse,bus,['A8'],"52.49387931738467, 13.561931263394568",,,
292,Gneisenaustraße,u-bahn,['C I'],"52.491388888889,13.395555555556",Q668618,,
293,Gneisenaustrasse Ecke Zossenerstrasse,strassenbahn,['21'],"52.49154641867672, 13.394453910306748",,,
294,Goerzallee Ecke Wismarer Strasse,strassenbahn,['77'],"52.42193877862271, 13.298495448017045",,['77'],
295,Goerzallee Ecke Wismarerstrasse,bus,['A1 (Obus)'],"52.42193975704034, 13.29849525230179",,['A1'],
296,Goerzallee Ecke Wismarstrasse,strassenbahn,['78'],"52.42194921983927, 13.298496412821626",,,
297,Gottlieb-Dunkel-Strasse Ecke Germaniastrasse,strassenbahn,['6'],"52.46057706686739, 13.417997050677094",,['6'],
298,Gotzkowskystrasse Ecke Alt-Moabit,strassenbahn,['44'],"52.5237772942417, 13.329787285101991",,['44'],
299,Gotzkowskystrasse Ecke Waldstrasse,strassenbahn,['21'],"52.52718286822992, 13.330566602914939",,,
300,Gotzkowskystrasse/Waldstrasse,strassenbahn,['35'],"52.527225981294414, 13.330614929363914",,,
302,Grabbeallee Ecke Seckenderstrasse,bus,['A45'],"52.57108717749835, 13.398252615261043",,,
304,Gradestrasse Ecke Chausseestrasse,strassenbahn,['27'],"52.45266074657511, 13.438676098231857",,,
305,Gregoroviusweg (Gymnasium),bus,['A8'],"52.4935795319627, 13.526086411655125",,,
306,Greifswalder Str.,s-bahn,['KBS 100'],"52.539722222222,13.439444444444",Q439246,"['KBS 100', 'KBS 103a', 'KBS 100c', 'KBS 100b']+ KBS 100,KBS 100c,KBS 103a,KBS 100b+ KBS 103a,KBS 106+ KBS 106a,KBS 104,KBS 106",Berlin Greifswalder Straße station+ Berlin Greifswalder Straße station+ Berlin Greifswalder Straße station
307,Greifswalderstrasse Ecke Hönowerstrasse,bus,['A44'],"52.53002798407178, 13.626837650864397",,,
308,Greifswalderstrasse Ecke Dimitroffstrasse,strassenbahn,['4'],"52.53617777597399, 13.432956139899366",,,
309,Grenzallee,u-bahn,['C I'],"52.463333333333,13.443888888889",Q571836,['C I']+ C I+ C I+ C I,Grenzallee+ Grenzallee+ Grenzallee
310,Grenzweiche,strassenbahn,['23'],"52.591221628396816, 13.384837628101595",,,
311,Griebnitzsee,s-bahn,['KBS 102'],"52.3944,13.1272",Q315133,['KBS 102']+ KBS 102+ KBS 102,Potsdam Griebnitzsee railway station+ Potsdam Griebnitzsee railway station
312,Grimmstrasse Ecke Lichtenrader Damm,strassenbahn,['99'],"52.39850341143911, 13.406438781393382",,,
313,Grossbeerenstrasse Ecke Daimlerstrasse,strassenbahn,['98'],"52.42636680081003, 13.37431638254586",,['98']+ 98,Grossbeerenstrasse Ecke Daimlerstrasse
314,Groß-Glienick/Gutshof,bus,['A6'],"52.47527643140694, 13.120628518644512",,,
315,Große Präsidentenstrasse,strassenbahn,['49'],"52.52326345734971, 13.401134586268517",,"['49', '63']",
316,Großer Stern,bus,['A16'],"52.514524715463295, 13.349933192922938",,"['A24', 'A16']+ A69+ A69,A16",
317,Großgörschenstr.,s-bahn,['KBS 104'],"52.4922745,13.3678588",Q21776726,['KBS 104']+ KBS 104+ KBS 104+ KBS 100e,Yorckstraße (Großgörschenstraße) station+ Yorckstraße (Großgörschenstraße) station+ Yorckstraße (Großgörschenstraße) station
318,Grunewald,s-bahn,['KBS 102'],"52.4892,13.2614",Q457266,['KBS 102']+ KBS 102+ KBS 102+ KBS 100h,Berlin-Grunewald station+ Berlin-Grunewald station+ Berlin-Grunewald station
319,Grunewaldstrasse Ecke Schloßstrasse,strassenbahn,['77'],"52.45690700924764, 13.32069548068162",,,
320,Grunewaldstrasse Ecke Martin-Luther-Strasse,bus,['A16'],"52.489052179432406, 13.345015381967391",,['A16']+ A85,
321,Grunewaldstrasse Ecke Martin-Luther-Strasse,strassenbahn,"['25', '6']","52.489114608736564, 13.344981706170403",",","['6', '25']+ 2, 3","+ ,"
322,Grünau,s-bahn,"['KBS 100a', 'KBS 103']","52.4122,13.5746",Q111307258,"['KBS 100a', 'KBS 103']+ KBS 103,KBS 100a+ KBS 103,KBS 100a,KBS 106+ KBS 103",S-Bahnhof Grünau+ S-Bahnhof Grünau+ S-Bahnhof Grünau
323,"Grünauerstrasse, Bhf. Schöneweide",strassenbahn,['91'],"52.45604414856236, 13.510449640756448",,"['92', '91']",
324,Gustav-Adolf-Strasse Ecke Pistoriusstrasse,bus,['A45'],"52.55555668878405, 13.439260288737453",,,
325,Gustav-Adolf-Strasse Ecke Prenzlauer Promenade,strassenbahn,['72'],"52.551688022464916, 13.430349300575484",,['72'],
326,Gustav-Adolf-Strasse Ecke Rennbahnstrasse,bus,['A42'],"52.562178269666816, 13.454275093038184",,['A42']+ A55+ A55,
327,Görlitzer Bahnhof,u-bahn,['B II'],"52.4992,13.428",Q597759,,
328,"Görlitzer Bhf., Spreewaldplatz",strassenbahn,['26'],"52.49789588943241, 13.430740925365521",,,
329,Güterbahnhof Ruhleben,strassenbahn,['54'],"52.528585491389, 13.22145653899887",,,
330,Habelschwerdter Allee Ecke Unter den Eichen,bus,"['A2', 'A11']","52.44571534203509, 13.29370379960195",,,
331,Hackescher Markt,strassenbahn,"['69', '49', '65']","52.5238354,13.402603",Q65094590,,
332,Hafenplatz,strassenbahn,"['54', '75']","52.542292547760184, 13.206201126048732",,"['75', '54']+ 76,53,54,75+ 53,75,54,76+ 53,54,75,76,55",Hafenplatz+ Hafenplatz+ Hafenplatz
333,Hagenstrasse Ecke Königsallee,strassenbahn,['76E'],"52.48339680087579, 13.265791000251989",,,
334,Halensee,s-bahn,['KBS 100'],"52.4961,13.2906",Q800476,"['KBS 100', 'KBS 100a']+ KBS 100c,KBS 100+ KBS 100+ KBS 100,KBS 100k",Berlin-Halensee station+ Berlin-Halensee station+ Berlin-Halensee station
335,Hallesches Tor,strassenbahn,['21'],"52.49761471032374, 13.38904657659308",,['95'],
336,Hallesches Tor,u-bahn,"['B I', 'B II', 'C I']","52.497777777778,13.391111111111",Q658302,"['C I', 'B I', 'A II']+ C I,C II,B II,B I+ B I,A II,B II,C I+ A I,C I,A II",Hallesches Tor+ Hallesches Tor+ Hallesches Tor
337,Hallesches Tor (Stresemannstrasse),strassenbahn,['1'],"52.49940981252641, 13.388822844948919",,,
338,Hamburger Platz (Weißensee),bus,['A42'],"52.55555005577382, 13.439129556356479",,,
339,Hansaplatz,bus,['A16'],"52.5179343319099, 13.342038193257153",,"['A25', 'A16']+ A25,A66,A16+ A25,A16+ A16,A25",Hansaplatz+ Hansaplatz+ Hansaplatz
340,Haupstrasse Ecke Holzhauserdamm,bus,['A14'],"52.59187505131603, 13.32649798094393",,,
341,Hauptstrasse (Reinickendorf-Ost),strassenbahn,['36'],"52.57425844285049, 13.359154556621172",,,
343,Hauptstrasse Ecke Dominicusstrasse,strassenbahn,"['60', '25', '6']","52.48185447998682, 13.34839211499204",,['60']+ ['66']+ 2,
344,Hauptstrasse Ecke Edelweißstrasse,bus,['A45'],"52.586379262142074, 13.36752938856218",,"['A55', 'A45']+ A55,A45+ A45,A55",
345,Hauptstrasse Ecke Hermsdorferstrasse,bus,['A14'],"52.59358884869939, 13.321258975339866",,,
346,Hauptstrasse Ecke Potsdamerstrasse,strassenbahn,['96'],"52.39504643293174, 13.238915649246199",,,
347,Hauptstrasse Ecke Residenzstrasse,strassenbahn,['41'],"52.57425115897413, 13.359165566408976",,,
348,Hauptstrasse Ecke Roedernallee,bus,['A12'],"52.57583210474424, 13.347829269241924",,,
349,Hausvogteiplatz,u-bahn,['A I'],"52.513055555556,13.396666666667",Q656523,"['A I']+ A I,A II+ A+ A",Hausvogteiplatz station+ Hausvogteiplatz station+ Hausvogteiplatz station
350,Heerstr.,s-bahn,"['KBS 101', 'KBS 103']","52.5086,13.2586",Q800502,"['KBS 101', 'KBS 103']+ KBS 103,KBS 101+ KBS 101+ KBS 100g",Berlin Heerstraße station+ Berlin Heerstraße station+ Berlin Heerstraße station
351,Heerstrasse Ecke Pichelsdorferstrasse,bus,['A34'],"52.51303188952818, 13.196865381046361",,"['A35', 'A34']",
352,Heerstrasse Ecke Pichelsdorferstrasse,strassenbahn,['75'],"52.51306896995085, 13.19687782295219",,,
353,Heerstrasse Ecke Wilhelmstrasse,bus,['A13'],"52.51662457723462, 13.179022303033726",,['A13']+ A13,
354,Heidelberger Platz,u-bahn,['A II'],"52.479808333333,13.313236111111",Q21777872,"['A II']+ B II,A II+ A II,B II+ A II",Heidelberger Platz+ Heidelberger Platz+ Heidelberger Platz
355,Heiligensee,s-bahn,['KBS 105'],"52.6247,13.2292",Q800475,['KBS 105']+ KBS 105+ KBS 105+ KBS 100c,Heiligensee station+ Heiligensee station+ Heiligensee station
356,"Heiligensee, Dorfaue",strassenbahn,['29'],"52.606510891749345, 13.210444640210534",,['29'],
357,Heimholtzstrasse,bus,['A1 (Obus)'],"52.52099338936854, 13.321568361371945",,,
358,"Heinersdorf, Helgestrasse",strassenbahn,['71'],"52.56977413760523, 13.43782711737841",,,
359,"Heinersdorf, Kirche",bus,['A42'],"52.56826376476754, 13.440601903603064",,"['A55', 'A42']+ A42,A55+ A42+ A42,A55","+ Heinersdorf, Kirche+ Heinersdorf, Kirche+ Heinersdorf, Kirche"
360,Heinersdorfer Weiche,strassenbahn,['24'],"52.592334224430786, 13.431481655989797",,,
361,Hennigsdorf (Kr Oberhavel),s-bahn,['KBS 105'],"52.638,13.2057",Q800909,,
362,Hennigsdorferstrasse Ecke Heiligensee,strassenbahn,['29'],"52.610995069028775, 13.216547112858846",,['29'],
363,Hermannplatz,strassenbahn,"['3', '95', '26', '47']","52.487085572732276, 13.424752445258537",,"['94', '2', '47', '95', '26']+ 95,26,2,47+ 3,95,47,27,26+ 95",Hermannplatz+ Hermannplatz+ Hermannplatz
364,Hermannplatz,u-bahn,"['D', 'C I']","52.48629,13.42455",Q658929,"['D', 'C I']+ C I,D+ D,C I+ D,C I",Hermannplatz+ Hermannplatz+ Hermannplatz
365,Hermannstr.,s-bahn,"['KBS 100a', 'KBS 100']","52.4675,13.431111111111",Q111263802,"['KBS 100', 'KBS 100a']+ KBS 100,KBS 100a+ KBS 100a,KBS 100+ KBS 100,KBS 100k",S-Bahnhof Hermannstraße+ S-Bahnhof Hermannstraße+ S-Bahnhof Hermannstraße
366,Hermannstrasse Ecke Hertastrasse,strassenbahn,"['15', '6']","52.464683821768375, 13.432895770730918",,"['15', '26']",
367,Hermsdorf,s-bahn,['KBS 104'],"52.6178,13.3069",Q263189,['KBS 104']+ KBS 104+ KBS 106+ KBS 100e,Berlin-Hermsdorf station+ Berlin-Hermsdorf station+ Berlin-Hermsdorf station
368,Hermsdorfer Damm,bus,['A12'],"52.600011860666825, 13.281303213246002",,,
369,Hildegardstrasse Ecke Blissestrasse,bus,['A1 (Obus)'],"52.48181972742755, 13.320373353240422",,,
370,Hildegardstrasse Ecke Bundesallee,strassenbahn,['44'],"52.48165880537118, 13.329435201187513",,['44'],
371,Hindenburgdamm Ecke Schloßstrasse,strassenbahn,['77'],"52.45350181384508, 13.315623434662008",,"['74', '73', '78', '77']",
372,Hirschgarten,s-bahn,['KBS 102'],"52.4579,13.6032",Q4892435,['KBS 102']+ KBS 102+ KBS 102+ KBS 102,Berlin Hirschgarten station+ Berlin Hirschgarten station+ Berlin Hirschgarten station
373,Hirschgarten,strassenbahn,"['84', '87']","52.4518533,13.6006245",Q66360740,"87,84+ 84,87+ 84,87",Hirschgarten+ Hirschgarten+ Hirschgarten
374,Hohen-Neuendorf (b Bln),s-bahn,['KBS 104'],"52.6684,13.287",Q4500489,['KBS 104']+ KBS 104+ KBS 104,Hohen Neuendorf station+ Hohen Neuendorf station
375,"Hohenschönhausen, Falkenberger Strasse",strassenbahn,['64'],"52.5508672,13.5094994",Q65555882,"['70', '64']+ 64,70+ 70,64",
376,Hohenschönhauserstrasse Ecke Weißenseerweg,strassenbahn,['3'],"52.53608973549271, 13.473560977432022",,,
377,Hohenschöpping,s-bahn,['KBS 105'],"52.67,13.1945",Q19274489,['KBS 105']+ KBS 105+ KBS 105+ KBS 104d,Bahnhof Hohenschöpping+ Bahnhof Hohenschöpping+ Bahnhof Hohenschöpping
378,Hohenzollerndamm,s-bahn,['KBS 100'],"52.4885,13.3004",Q800503,"['KBS 100', 'KBS 100a']+ KBS 100+ KBS 100+ KBS 100,KBS 100k",Berlin Hohenzollerndamm station+ Berlin Hohenzollerndamm station+ Berlin Hohenzollerndamm station
379,Hohenzollernplatz,u-bahn,['A II'],"52.493888888889,13.325",Q571570,"['A II']+ B II,A II+ A II,B II+ A II",Hohenzollernplatz+ Hohenzollernplatz+ Hohenzollernplatz
380,Holteistrasse Ecke Boxhagenerstrasse,strassenbahn,"['13', '14']","52.5088235,13.465969","Q65675805, Q65675805","3, 13",", "
