Column,stop_name,type,in_lines,location,identifier,previous_in_lines,stop_description
158,Blaschkoallee Ecke Buschkrugallee,bus,['A67'],"52.45253617529973, 13.452185710736664",,,
159,Blissestrasse Ecke Mecklenburgische Strasse,bus,['A60'],"52.4837144745883, 13.320301749435618",,,
160,Blohmstrasse Ecke Illigstrasse,bus,"['A82', 'A76']","52.389006433128735, 13.385624567347648",,,
161,Blumenstrasse,strassenbahn,['S-Bhf. Rahnsdorf <> Woltersdorfer Schleuse (VEB Woltersdorf)'],"52.44907887643158, 13.760106955990562",nan,S-Bhf. Rahnsdorf <> Woltersdorfer Schleuse (VEB Woltersdorf),nan
162,Boddinstr.,u-bahn,['8'],"52.48,13.425277777778",Q819495,['D']+ ['D']+ D+ D+ D,nan+ nan+ Boddinstraße+ Boddinstraße+ Boddinstraße
163,Boelckestrasse Ecke Manteuffelstrasse,bus,['A28'],"52.46864305363662, 13.37789068899136",,,
164,"Bohnsdorf, Kirche",bus,['A36'],"52.39948771402893, 13.555574431978044",nan,['A36']+ ['A36']+ AD/36+ AD/36+ A36,"nan+ nan+ Bohnsdorf, Kirche+ Bohnsdorf, Kirche+ Bohnsdorf, Kirche"
165,"Bohnsdorf, Waldstrasse",bus,['AD/38'],"52.389397192754984, 13.570666562153916",nan,"['A38']+ A38+ A38+ AD,A38","nan+ Bohnsdorf, Waldstrasse+ Bohnsdorf, Waldstrasse+ Bohnsdorf, Waldstrasse"
166,Bonhoeffer Nervenklinik,bus,['A14'],"52.57804915259495, 13.332858932266909",,,
167,Bonhoeffer-Heim,bus,['A62'],"52.57940412664757, 13.33327468081513",nan,A62+ A62,nan+ nan
168,Borgsdorf,s-bahn,['KBS 104'],"52.7155,13.2764",Q4093486,['KBS 104']+ ['KBS 104']+ KBS 104+ KBS 104+ KBS 104,nan+ nan+ Borgsdorf station+ Borgsdorf station+ Borgsdorf station
169,Bornholmer Strasse,strassenbahn,['49'],"52.5537705,13.4138898",nan,49,nan
170,Bornholmerstrasse Ecke Schönhauser Allee,strassenbahn,"""['22', '46']""","52.5537705,13.4138898",Q65076842,,
171,"Bornholmerstrasse, Sektorengrenze",bus,['A89'],"52.5549426407197, 13.395363798814545",,,
173,Borsigwerke,u-bahn,['6'],"52.5819,13.2907",Q525185,"C I,C II+ C I+ C I",Borsigwerke+ Borsigwerke+ Borsigwerke
174,Borussenstrasse Ecke Kronprizessinnen Weg,bus,['A3'],"52.42987973140939, 13.185060134093185",nan,A3,nan
175,Boschpolerstrasse,bus,['O37'],"52.5281225944603, 13.548869333486577",,,
176,Botanischer Garten,bus,"['A1', 'A68']","52.458598799471524, 13.303436055459807",nan,"['A1']+ A68,A1+ A1,A68+ A1,A68","nan+ Botanischer Garten, Ecke Königin-Luise-Strasse+ Botanischer Garten, Ecke Königin-Luise-Strasse+ Botanischer Garten, Ecke Königin-Luise-Strasse"
177,Botanischer Garten,s-bahn,['KBS 100e'],"52.44806,13.30722",Q800498,['KBS 104']+ ['KBS 104']+ KBS 104+ KBS 104+ KBS 100e,nan+ nan+ Berlin Botanischer Garten station+ Berlin Botanischer Garten station+ Berlin Botanischer Garten station
178,Boxhagenerstrasse Ecke Holteistrasse,bus,['O30'],"52.508613193309614, 13.466277189422302",nan,O30+ O30,nan+ nan
179,Brandenburgischestrasse Ecke Blissestrasse,bus,['A89'],"52.48649713854125, 13.320383969408674",nan,A89,nan
180,Breite Strasse Ecke Albrechtstrasse,bus,['A68'],"52.45435057367761, 13.328307509759025",nan,A68,Breite Strasse Ecke Albrechtstrasse
181,Breitenbachplatz,bus,"['A1', 'A32', 'A16']","52.467219717443385, 13.309473490660878",nan,"['A32 (Obus)']+ ['A1', 'A32 (Obus)', 'A16']+ A16,A1,A32+ A1,A32,A16+ A1,A16,A32",nan+ nan+ Breitenbachplatz+ Breitenbachplatz+ Breitenbachplatz
182,Breitenbachplatz,u-bahn,['2'],"52.466388888889,13.308055555556",Q571339,"['A II']+ ['A II']+ B II,A II+ A II,B II+ A II",nan+ nan+ Breitenbachplatz metro station+ Breitenbachplatz metro station+ Breitenbachplatz metro station
183,Breitenbachstrasse Ecke Eichborndamm,bus,"['A21', 'A15']","52.57783789535704, 13.314837431368987",nan,['A15']+ A15,nan+ nan
184,Breitscheidplatz,bus,"['A29', 'A60', 'A19']","52.504438063129996, 13.33564615707506",nan,"['A19', 'A29']+ A66,A60,A69,A19,A29+ A19,A60,A29+ A19,A29,A60",nan+ Breitscheidplatz+ Breitscheidplatz+ Breitscheidplatz
185,Bristolstrasse Ecke Barfusstrasse,bus,['A12'],"52.55830888506821, 13.35117447644734",,,
186,Britz-Süd,u-bahn,['7'],"52.437777777778,13.448055555556",Q571845,C I,nan
187,Britzer Damm Ecke Gradestrasse,bus,['A73'],"52.45262467877224, 13.438590226068557",nan,A73+ A73,nan+ nan
188,Britzer Damm Ecke Tempelhofer Weg,bus,['A25'],"52.44894113315902, 13.436220481040927","nan+nan, nan","['A25']+ A25, A91","nan+ nan, nan"
189,Britzerstrasse Ecke Schnellerstrasse,strassenbahn,['92'],"52.4540779482888, 13.519339810644082",,,
190,Brixplatz,bus,['A4'],"52.51907944117457, 13.25699370576959",nan,['A4']+ A4+ A4+ A4,nan+ Brixplatz+ Brixplatz+ Brixplatz
191,Brunnenplatz,bus,['A99'],"52.54967231813887, 13.377205988834362",nan,A99,nan
192,Brunnenstrasse,strassenbahn,"['46', '70']","52.5324542,13.3974236",Q65691740,"46E,46,70+ 46,70+ 46,70",Brunnenstraße/Invalidenstraße+ Brunnenstraße/Invalidenstraße+ Brunnenstraße/Invalidenstraße
193,Brunnenstrasse Ecke Lortzingstrasse,bus,['A99'],"52.542546240732094, 13.392728124104385",nan,A99,nan
194,Brückenstrasse,strassenbahn,['85'],"52.4586564,13.5121185",Q65951869,,
195,Buch,s-bahn,['KBS 106'],"52.6359,13.4917",Q4892359,['KBS 106']+ ['KBS 106']+ KBS 106+ KBS 106+ KBS 106,nan+ nan+ Berlin-Buch station+ Berlin-Buch station+ Berlin-Buch station
196,"Buch, Kiesgruben",bus,['A42'],"52.641758052786535, 13.515964627443202",nan,A42+ A42,nan+ nan
197,"Buchholz, Hauptstrasse",strassenbahn,['49'],"52.619072064369824, 13.393383358408967",nan,"['49', '24']+ 49+ 49+ 49","nan+ Buchholz, Hauptstrasse+ Buchholz, Hauptstrasse+ Buchholz, Hauptstrasse"
198,Buckower Ch.,s-bahn,['KBS 100c'],"52.4103,13.3829",Q800499,['KBS 105b']+ ['KBS 105']+ KBS 105+ KBS 105+ KBS 100c,nan+ nan+ Buckower Chaussee station+ Buckower Chaussee station+ Buckower Chaussee station
199,Buckower Chaussee Ecke Lichtenrader Damm,bus,['A76'],"52.41457113222887, 13.401203951196644",nan,A76+ A76,nan+ nan
200,Buckower Damm Ecke Alt-Buchow,bus,['A52'],"52.423661044192706, 13.436628244110853",,,
201,Buckower Damm Ecke Alt-Buckow,bus,['A78'],"52.42364382786418, 13.436660506458884",nan,['A52'],nan
202,Buckower Damm Ecke Britzer Damm,bus,['A98'],"52.444174114112364, 13.43362519576455",,,
203,Buckower Friedhof,bus,['A52'],"52.42151537347778, 13.43036950960343",nan,A52+ A52+ A52,Buckower Friedhof+ Buckower Friedhof+ Buckower Friedhof
204,Bundes Allee Ecke Lietzenburgerstrasse,bus,['A60'],"52.50049288481701, 13.330833764347265",,,
205,Bundesallee Ecke Badenische Strasse,bus,['A4'],"52.48613795045858, 13.33110029774997",nan,A4,nan
206,Bundesallee Ecke Berliner Strasse,bus,"['A85', 'A89', 'A74']","52.487321004799746, 13.331012834110986",nan,"A89, A74, A85",nan
207,Bundesallee Ecke Rheinstrasse,bus,"['A48', 'A84']","52.46493423553767, 13.328438507021911",nan,"A84,A48,A17",nan
208,Bundesallee Ecke Trautenaustrasse,bus,['A50'],"52.49316625279048, 13.330879553185573",,,
209,Bundesplatz,bus,"['A2', 'A25', 'A86', 'A85', 'A81', 'A16', 'A65']","52.478678991134835, 13.32860278411238",nan,"['A16']+ ['A2', 'A16']+ A25,A2,AS2,A16,A65+ AS2,A25,A65,A16,A2+ A2,AS2s,A25,A16,A81,A86,A65+ A85",nan+ nan+ Bundesplatz+ Bundesplatz+ Bundesplatz+ nan
210,Buschallee,strassenbahn,"['72', '74', '73']","52.5537598,13.4691966",Q65546661,,
211,Buschallee Ecke Klement-Gottwald-Allee,bus,['A46'],"52.55387173520125, 13.467543412166556",,,
212,Buschallee Ecke Klement-Gottwald-Allee,strassenbahn,['70'],"52.5537598,13.4691966",Q65546661,['70']+ 70+ 70+ 70,nan+ Buschallee+ Buschallee+ Buschallee
213,Buschkrug Alle Ecke Blaschko-Allee,bus,['A73'],"52.452543995347135, 13.452160354904555",nan,A73+ A73,nan+ nan
214,"Bölschestrasse, Brauerei",strassenbahn,"['84', '87']","52.44699265840037, 13.624251999339991",nan,"87+ 84,87",nan+ nan
215,Bühler Weg Ecke Marienfelder Chaussee,bus,['A52'],"52.4172962327419, 13.412931562438606",,,
216,Bülowstr.,u-bahn,['2'],"52.497552777778,13.363419444444",Q374881,"['A I']+ ['A I']+ A I,A II+ A I",nan+ nan+ Bülowstraße metro station+ Bülowstraße metro station
217,Bülowstrasse Ecke Potsdamer Strasse,bus,['A19'],"52.49785436286328, 13.362010881893301","nan, nan","A83, A19","nan, nan"
218,Bürgerwäldchen,strassenbahn,['83'],"52.4893741,13.6064139",Q66364551,83+ 83,nan+ nan
219,Bürknersfelde,bus,"['A43', 'O37']","52.538889807153126, 13.534159376784622",nan,"['O41', 'O37', 'A43']+ A43,O37+ A43",nan+ nan+ nan
220,Carl-Schurz-Strasse Ecke Am Juliusturm,bus,['A55'],"52.539564379064075, 13.205586144912843",nan,A13,nan
221,Carl-Schurz-Strasse Ecke Neuendorfer Strasse,bus,['A13'],"52.54010263102275, 13.203987462586664",nan,A13,nan
222,Carl-Schurz-Strasse Ecke Seegefelder Strasse,bus,['A99'],"52.535117236377395, 13.199792702923848",nan,A99,nan
223,Cauerstrasse Ecke Otto-Suhr-Allee,bus,"['A55', 'A54', 'S1']","52.514698471098995, 13.315230316194386",,,
224,Cauerstrasse Ecke Wilmersdorferstrasse,bus,['A86'],"52.514688043406586, 13.31517213109502",nan,A86,nan
225,Charlottenburg,s-bahn,"['KBS 100g', 'KBS 100k', 'KBS 100h']","52.504722222222,13.303333333333",Q111326217,"['KBS 101', 'KBS 103', 'KBS 102']+ ['KBS 102', 'KBS 101', 'KBS 103']+ KBS 102,KBS 103,KBS 101+ KBS 101,KBS 102+ KBS 100h,KBS 100g,KBS 100k",nan+ nan+ S-Bahnhof Berlin Charlottenburg+ S-Bahnhof Berlin Charlottenburg+ S-Bahnhof Berlin Charlottenburg
226,Charlottenstrasse Ecke Französische Straße,bus,['A18'],"52.51487005089368, 13.391123259408321",,,
227,Chausseehaus,bus,['A27'],"52.430090871325774, 13.614694292071622",nan,['A27']+ ['A27']+ A27,nan+ nan+ Chausseehaus
228,Chausseestrasse,strassenbahn,"['82', '70']","52.53061984499073, 13.383042789757935",nan,82,nan
229,Chemische Fabrik,strassenbahn,['86'],"52.42696432509712, 13.573540465650169",nan,['86']+ 86+ 86+ 86,nan+ Chemische Fabrik+ Chemische Fabrik+ Chemische Fabrik
230,Chemnitzer Strasse Ecke Alt-Kaulsdorf,bus,['A27'],"52.505156423214295, 13.58155740370254",nan,A27+ A27,nan+ nan
231,Clayallee Ecke Berliner Strasse,bus,['A66'],"52.435061281531794, 13.260469051198768",nan,A66+ A66,nan+ nan
232,Clayallee Ecke Königin-Luise-Strasse,bus,"['A1', 'A68']","52.46044681153186, 13.274898269312029",nan,"A68+ A1,A68",nan+ nan
233,Colomierstrasse,bus,['A51'],"52.42928675585897, 13.164090298875724",nan,['A51']+ A51+ A51+ A51,nan+ Colomierstrasse Ecke Am Großen Wannsee+ Colomierstrasse Ecke Am Großen Wannsee+ Colomierstrasse Ecke Am Großen Wannsee
234,Columbiadamm Ecke Friesenstrasse,bus,['A24'],"52.483967865507275, 13.39436897076973",nan,A24,nan
235,Corrensplatz,bus,['A11'],"52.446014012041694, 13.284264679815902",nan,"['A11', 'A10']+ A11+ A11+ A11",nan+ Corrensplatz+ Corrensplatz+ Corrensplatz
236,Cyclopstrasse,bus,['A12'],"52.60208376924525, 13.32483857919441",nan,"A12,A12S+ A12+ A12,A12S",Cyclopstrasse & Hermsdorfer Strasse+ Cyclopstrasse & Hermsdorfer Strasse+ Cyclopstrasse & Hermsdorfer Strasse
237,Cyclopstrasse Ecke Oranienburger Strasse,bus,['A15'],"52.59742743850453, 13.33252389138792",nan,A15,nan
238,Cyclopstrasse Ecke Waidmannsluster Damm,bus,['A20'],"52.607017376341744, 13.319760309798667",nan,A20,nan
239,DRK-Krankenhaus,bus,['A21'],"52.518781388043045, 13.276192594126243",,,
240,Dahlem-Dorf,u-bahn,['2'],"52.456944444444,13.289444444444",Q668585,"['A II']+ ['A II']+ B II,A II+ A II,B II+ A II",nan+ nan+ Dahlem-Dorf+ Dahlem-Dorf+ Dahlem-Dorf
241,Dahlemer Weg Ecke Berlinerstrasse,bus,['A48'],"52.44190080868025, 13.282765635681413",,,
242,Dahlemer Weg Ecke Seehofstrasse,bus,['A53'],"52.42635119855681, 13.276835963403045",nan,['A3E'],nan
243,Daimlerstrasse Ecke Großbeerenstrasse,bus,['A11'],"52.42629029622166, 13.374388470163575",,,
244,Dammweg Ecke Sonnenallee,bus,['A67'],"52.470259476139645, 13.46464808061061",,,
245,Daumstrasse,bus,['A13'],"52.540609965802126, 13.232264733228831",nan,A13+ A13+ A13,Daumstrasse+ Daumstrasse+ Daumstrasse
246,Degnerstrasse,strassenbahn,"['63', '64']","52.54488036635163, 13.493949954029993",nan,"63,64+ 64,63+ 63,64",Degnerstrasse+ Degnerstrasse+ Degnerstrasse
247,Detmolder Strasse Ecke Blissestrasse,bus,['A1'],"52.47876002753526, 13.320303638716377",nan,['A1']+ A1,nan+ nan
248,Deutsche Oper (Bismarckstr.),u-bahn,"['1', '5']","52.511944444444,13.310555555556","Q869501","A III,A I, B I+ A I,A III",",+ nan+ nan"
249,Deutsche Staatsoper,bus,"['A57', 'A9']","52.51738792599121, 13.39467182238642",,,
250,Deutschlandhalle,bus,['A69'],"52.49962817740136, 13.26898769147191",,,
251,Diepensee,bus,['AD/38'],"52.300569220227956, 13.588920019126693",nan,AD,nan
252,Dimitroffstr.,u-bahn,['A'],"52.541666666667,13.412222222222",Q571382,"['A I']+ ['A I']+ A I,A II+ A+ A",nan+ nan+ Eberswalder Straße metro station+ Eberswalder Straße metro station+ Eberswalder Straße metro station
253,Dimitroffstrasse Ecke Landsberger Allee,strassenbahn,"['63', '64', '69', '69E']","52.5264303512303, 13.447596791543624",nan,"63,69E,69,64+ 71,72+ 74,74E+ 64,63+ 72,71+ 74E,74+ 69E,72,64,74E,63,71,69+ 69E,72,64,74E,63,71,69+ 69E,72,64,74E,63,71,69",Dimitroffstrasse Ecke Landsberger Allee +  Dimitroffstrasse Ecke Prenzlauer Strasse +  Dimitroffstrasse Ecke Greifswalder Strasse+ Dimitroffstrasse Ecke Landsberger Allee+ Dimitroffstrasse Ecke Prenzlauer Strasse+ Dimitroffstrasse Ecke Greifswalder Strasse+ Dimitroffstrasse Ecke Landsberger Allee+ Dimitroffstrasse Ecke Greifswalder Strasse+ Dimitroffstrasse Ecke Prenzlauer Strasse
254,Dimitroffstrasse vor Cotheniusstrasse,bus,"['O37', 'A54']","52.52774513816488, 13.446205246642096",,,
255,Dingelstädterstrasse Ecke Landsberger Chaussee,bus,['O37'],"52.535876725188466, 13.521913733051441",,,
256,Dirschelweg Ecke Rixdorferstrasse,bus,['A33'],"52.44494236616937, 13.400130144681569",,,
257,Dohlengrund,bus,"['A8', 'A8E']","52.49817919031105, 13.56339788185001",,,
258,Dominicusstrasse Ecke Hauptstrasse,bus,"['A84', 'A75']","52.48180071652041, 13.348377997983935",nan,"['A48', 'A4']+ A84,A75",nan+ nan
259,Dominikus-Krankenhaus,bus,['A15'],"52.626196524368744, 13.294495665499268",nan,['A15']+ A15+ A15+ A15,nan+ Dominikus-Krankenhaus+ Dominikus-Krankenhaus+ Dominikus-Krankenhaus
260,Donnersmarckplatz,bus,"['A12', 'A15']","52.62982465046043, 13.28047497184123",nan,"['A15']+ A12,A15+ A15,A12+ A12,A15",nan+ Donnersmarckplatz+ Donnersmarckplatz+ Donnersmarckplatz
261,"Doppel-Süd, Berlepschstrasse",bus,['A66'],"52.42115284920077, 13.226688767210124",nan,A66+ A66,nan+ nan
262,Dorfaue,strassenbahn,"['S-Bhf. Friedrichshagen <> Rüdersdorf, Karl-Marx-Platz (VEB Schöneiche-Rüdersdorf)']","52.478869891771325, 13.700379205739726",nan,"S-Bhf. Friedrichshagen <> Rüdersdorf, Karl-Marx-Platz (VEB Schöneiche-Rüdersdorf)",nan
263,Drakestrasse Ecke Ringstrasse,bus,['A85'],"52.43979507204022, 13.300191166543234",nan,A85,nan
264,Drakestrasse Ecke Unter den Eichen,bus,['A48'],"52.44573233334527, 13.293697221399606",nan,['A48'],nan
265,Drontheimer Strasse Ecke Osloer Strasse,bus,['A89'],"52.55646891407764, 13.377008238722954",nan,A89,nan
266,Dudenstrasse Ecke Katsbachstrasse,bus,['A28'],"52.48502833238191, 13.376557682735372",,,
267,Dönhoffplatz,strassenbahn,"['74', '64']","52.509950568117645, 13.398144081918815",nan,"['46', '73', '74']+ 64+ 64",nan+ nan+ nan
268,Düppel-Kleinmachnow,s-bahn,['KBS 100f'],"52.421388888889,13.226666666667",Q44763529,['KBS 104a']+ KBS 104a+ KBS 104a+ KBS 100f,nan+ Berlin-Düppel railway station+ Berlin-Düppel railway station+ Berlin-Düppel railway station
269,Ebersstrasse Ecke Dominicusstrasse,bus,['A73'],"52.48014768414275, 13.352146382023703",nan,"A65, A73",nan
270,Ebersstrasse Ecke Hauptstrasse,bus,['A84'],"52.47846766815311, 13.344150314712941",,,
271,Eberswalderstrasse Ecke Oderberger Strasse,strassenbahn,['4'],"52.54061076763243, 13.404559930731686",",+nan","4, 13+ 4",",+ nan+ nan"
272,Ebertystrasse Ecke Leninallee,bus,['O30'],"52.52722237261361, 13.450799684654514",nan,O30+ O30+ O30,Ebertystrasse Ecke Leninallee+ Ebertystrasse Ecke Leninallee+ Ebertystrasse Ecke Leninallee
273,Edelweißstrasse,bus,['A58'],"52.58637603770021, 13.367525194816494",,,
274,Edisonstrasse,strassenbahn,"['95', '85']","52.4619496,13.5139049",Q65951882,"95+ 85,95",nan+ nan
275,Efeuweg Ecke Rudowerstrasse,bus,['A52'],"52.42964561846981, 13.477987920622757",,,
276,Egelingzeile,bus,['A74'],"52.46361812486443, 13.369990724217713",nan,A74,nan
277,Ehrenmal,bus,['A58'],"52.57958419912971, 13.375974716701414",nan,"A55,A45+ A55,A45+ A45,A55,A58",Ehrenmal+ Ehrenmal+ Ehrenmal
278,Eichbornstr.,s-bahn,['KBS 100c'],"52.5776,13.3169",Q800500,['KBS 105']+ ['KBS 105']+ KBS 105+ KBS 105+ KBS 100c,nan+ nan+ Eichborndamm station+ Eichborndamm station+ Eichborndamm station
279,Eichenauer Weg Ecke Waßmannsdorfer Chaussee,bus,['A93'],"52.41260921019956, 13.495104515339074",,,
280,Eichendamm,strassenbahn,['S-Bhf. Rahnsdorf <> Woltersdorfer Schleuse (VEB Woltersdorf)'],"52.45567448233044, 13.730971293129528",nan,S-Bhf. Rahnsdorf <> Woltersdorfer Schleuse (VEB Woltersdorf),nan
281,Eichkamp,s-bahn,['KBS 100g'],"52.4987,13.2702",Q800504,"['KBS 101', 'KBS 103']+ ['KBS 101', 'KBS 103']+ KBS 103,KBS 101+ KBS 101+ KBS 100g",nan+ nan+ Berlin Messe Süd railway station+ Berlin Messe Süd railway station+ Berlin Messe Süd railway station
282,"Eichkamp, Dauerwaldweg",bus,['A69'],"52.48939301356019, 13.260627757415762",,,
283,Eichwalde,s-bahn,"['KBS 103', 'KBS 105']","52.3715,13.6152",Q19274479,['KBS 103']+ KBS 103+ KBS 103+ KBS 103,nan+ Eichwalde station+ Eichwalde station+ Eichwalde station
284,Eisenacherstrasse Ecke Rixdorferstrasse,bus,['A77'],"52.446751756007316, 13.401953294390218",,,
285,Elisabethstrasse,bus,['O37'],"52.53409533705918, 13.55949915809485",nan,['O37']+ O37+ O37+ O37,nan+ Elisabethstrasse Ecke Oberfeldstrasse+ Elisabethstrasse Ecke Oberfeldstrasse+ Elisabethstrasse Ecke Oberfeldstrasse
286,Elsenstrasse Ecke Am Treptower Park,strassenbahn,['95'],"52.49175632207382, 13.457757874335021",nan,['87'],nan
287,Elsterplatz,bus,"['S3', 'A10']","52.47977982878401, 13.285507613099716",nan,"['A10']+ ['A10', 'A50']+ A10,A50+ A10,A50+ A10,A50",nan+ nan+ Elsterplatz+ Elsterplatz+ Elsterplatz
288,Elsässer Strasse,bus,['A7'],"52.63337294510061, 13.345103420124245",nan,A7+ A7,nan+ nan
289,Emmentaler Strasse Ecke Aroserallee,bus,['A12'],"52.56751501366963, 13.351181437925797",,,
290,Englerallee,bus,['A16'],"52.46177802552459, 13.304473295414123",nan,A16+ A16+ A16,Englerallee+ Englerallee+ Englerallee
291,Erkner,s-bahn,['KBS 102'],"52.4296,13.7513",Q14434071,['KBS 102']+ ['KBS 102']+ KBS 102+ KBS 102+ KBS 102,nan+ nan+ Erkner railway station+ Erkner railway station+ Erkner railway station
292,Erkstrasse Ecke Sonnenallee,bus,"['A95', 'A67']","52.481673740100334, 13.440111510727606",nan,A4,nan
293,Ernst-Reuter-Platz,bus,"['A86', 'A55', 'S1', 'A90', 'A54']","52.511591823135106, 13.322571528312595",nan,"A2+ A90,A86",nan+ nan
294,Ernst-Reuter-Platz,u-bahn,['1'],"52.511944444444,13.322222222222",Q658361,"['A I']+ ['A I']+ B I,A I+ A I,B I+ A I",nan+ nan+ Ernst-Reuter-Platz metro station+ Ernst-Reuter-Platz metro station+ Ernst-Reuter-Platz metro station
295,Ernststrasse Ecke Conradstrasse,bus,['A15'],"52.58313229442085, 13.300014110893347",,,
296,Eythstrasse,bus,['A74'],"52.45972284347706, 13.366428299506616",nan,A74+ A74,nan+ nan
297,Fahlenbergstrasse Ecke Fürstenwalder Allee,bus,['A22'],"52.431470149043314, 13.718708856639706",nan,A22+ A22+ A22,Fahlenbergstrasse Ecke Fürstenwalder Allee+ Fahlenbergstrasse Ecke Fürstenwalder Allee+ Fahlenbergstrasse Ecke Fürstenwalder Allee
298,Falkenberger Chaussee Ecke Wartenbergerstrasse,bus,['A39'],"52.56529727326355, 13.512555070093129",,,
299,Falkenbergerstrasse Ecke Wartenberger Strasse,strassenbahn,['63'],"52.55036672097044, 13.509915032138812",nan,['63']+ 63+ 63+ 63,nan+ Falkenbergerstrasse Ecke Wartenberger Strasse+ Falkenbergerstrasse Ecke Wartenberger Strasse+ Falkenbergerstrasse Ecke Wartenberger Strasse
300,Falkenhöhe,bus,['A23'],"52.400507029940435, 13.538229483128243",nan,['A36']+ ['A36']+ A23,nan+ nan+ nan
301,Falkenplatz,bus,"['A14E', 'A20']","52.58490937545724, 13.227619925618022",nan,A20+ A20+ A20,Falkenplatz+ Falkenplatz+ Falkenplatz
302,Falkenseer Chaussee,bus,['A5'],"52.54750354783305, 13.184668062763297",nan,"A63,A5+ A5+ A5",Falkenseer Chaussee Ecke Zeppelinstrasse+ Falkenseer Chaussee Ecke Zeppelinstrasse+ Falkenseer Chaussee Ecke Zeppelinstrasse
303,Falkenseer Platz,bus,['A97'],"52.54045617500718, 13.203419756102146",,,
304,Fasanenstrasse,strassenbahn,['S-Bhf. Rahnsdorf <> Woltersdorfer Schleuse (VEB Woltersdorf)'],"52.45303125634222, 13.744280675634114",nan,S-Bhf. Rahnsdorf <> Woltersdorfer Schleuse (VEB Woltersdorf),nan
305,Fehrbelliner Platz,bus,"['S3', 'A86', 'A74']","52.49040638965375, 13.314204217177087",nan,"['A50']+ A50+ A74,A50+ A86,A74",nan+ Fehrbelliner Platz+ Fehrbelliner Platz+ Fehrbelliner Platz
306,Fehrbelliner Platz,u-bahn,['2'],"52.490277777778,13.314444444444",Q663245,"['A II']+ ['A II']+ B II,A II+ A II,B II+ A II",nan+ nan+ U-Fehrbelliner Platz+ U-Fehrbelliner Platz+ U-Fehrbelliner Platz
307,Feldtmannstrasse,bus,['A46'],"52.56401588379611, 13.46980857664685",nan,A46+ A46+ A46,Feldtmannstrasse Ecke Berliner Allee+ Feldtmannstrasse Ecke Berliner Allee+ Feldtmannstrasse Ecke Berliner Allee
308,Fennstrasse Ecke Tegeler Strasse,bus,['A16'],"52.537921114358255, 13.361618236551074",nan,A16,nan
309,Feuerbachstr.,s-bahn,['KBS 100e'],"52.463611111111,13.332777777778",Q800501,['KBS 104']+ ['KBS 104']+ KBS 104+ KBS 104+ KBS 100e,nan+ nan+ Berlin Feuerbachstraße station+ Berlin Feuerbachstraße station+ Berlin Feuerbachstraße station
310,"Fichtenau, Post",bus,['A22'],"52.46613931662864, 13.69970161365516",,,
311,Fichtestrasse Ecke Schopenhauerstrasse,bus,['A8'],"52.47979924975105, 13.617292306977053",nan,A8+ A8+ A8,Fichtestrasse Ecke Schopenhauerstrasse+ Fichtestrasse Ecke Schopenhauerstrasse+ Fichtestrasse Ecke Schopenhauerstrasse
312,Finisterwegstrasse Ecke Eichhorster Weg,bus,['A21E'],"52.600017149962646, 13.341231608668739",,,
313,Florastrasse Ecke Mühlenstrasse,bus,"['A7', 'A7E']","52.56537665983281, 13.406540628376627",,,
314,Flughafen,bus,"['A24', 'A19']","52.470965141866394, 13.385641462324475",nan,"A24,A19+ A19,A24+ A24,A19",Flughafen+ Flughafen+ Flughafen
315,"Flughafen, Dudenstrasse",bus,['A96'],"52.48503275411409, 13.385962279255633",,,
316,Fontanestrasse,bus,['A58'],"52.58985938767378, 13.361193570257216",nan,A58,nan
317,Forckenbeckstrasse Ecke Hohenzollern Damm,bus,['A50'],"52.48220863581305, 13.290056603491559",,,
318,Frankfurter Allee,s-bahn,"['KBS 104', 'KBS 105', 'KBS 106a', 'KBS 106']","52.514166666667,13.474722222222",Q111250033,"KBS 106a,KBS 104,KBS 106",nan
319,Frankfurter Allee,u-bahn,['E'],"52.513638888889,13.475694444444",Q3752007,,
320,Frankfurter Tor,strassenbahn,"['13', '4']","52.5153903,13.4540172",Q65706246+nan,"['14']+ 4,13",nan+ nan
